especie,nomes
Miltonia spectabilis,Miltonia spectabilis
Miltonia spectabilis,Miltonia spectabilis var. porphyroglossa
Miltonia spectabilis,Miltonia spectabilis var. rosea
Miltonia spectabilis,Miltonia spectabilis var. virginalis
Miltonia spectabilis,Miltonia spectabilis var. bicolor
Miltonia spectabilis,Miltonia spectabilis var. lineata
Miltonia spectabilis,Miltonia spectabilis var. aspersa
Miltonia spectabilis,Miltonia spectabilis var. radians
Miltonia spectabilis,Macrochilus fryanus
Miltonia spectabilis,Oncidium spectabile
Miltonia spectabilis,Miltonia bicolor
