especie,nomes
Annona dolabripetala,Annona dolabripetala
Annona dolabripetala,Rollinia laurifolia var. longipes
Annona dolabripetala,Rollinia sericea var. longisepala
Annona dolabripetala,Rollinia dolabripetala var. sericea
Annona dolabripetala,Rollinia laurifolia var. reflexa
Annona dolabripetala,Rollinia laurifolia var. divergens
Annona dolabripetala,Rollinia laurifolia var. erecta
Annona dolabripetala,Annona neolaurifolia
Annona dolabripetala,Annona neosericea
Annona dolabripetala,Annona ubatubensis
Annona dolabripetala,Rollinia dolabripetala
Annona dolabripetala,Rollinia sericea
Annona dolabripetala,Rollinia ubatubensis
Annona dolabripetala,Rollinia laurifolia
Annona dolabripetala,Rollinia longifolia
Annona dolabripetala,Annona minensis
Annona dolabripetala,Rollinia minensis
