especie,nomes
Aspidosperma macrocarpon,Aspidosperma macrocarpon
Aspidosperma macrocarpon,Aspidosperma gardneri var. ellipticum
Aspidosperma macrocarpon,Aspidosperma gardneri var. ovatum
Aspidosperma macrocarpon,Aspidosperma snethlagei
Aspidosperma macrocarpon,Aspidosperma platyphyllum
Aspidosperma macrocarpon,Aspidosperma gardneri
Aspidosperma macrocarpon,Macaglia gardneri
Aspidosperma macrocarpon,Macaglia macrocarpa
Aspidosperma macrocarpon,Macaglia lanata
Aspidosperma macrocarpon,Macaglia verbascifolia
Aspidosperma macrocarpon,Macaglia platyphylla
Aspidosperma macrocarpon,Aspidosperma lanatum
Aspidosperma macrocarpon,Aspidosperma lecointei
