especie,nomes
Gomesa varicosa,Gomesa varicosa
Gomesa varicosa,Oncidium varicosum
Gomesa varicosa,Oncidium varicosum var. rogersii
Gomesa varicosa,Oncidium varicosum var. charlesworthii
Gomesa varicosa,Oncidium varicosum var. southorangense
Gomesa varicosa,Oncidium varicosum var. insigne
Gomesa varicosa,Oncidium varicosum var. concolor
Gomesa varicosa,Coppensia varicosa var. insignis
Gomesa varicosa,Coppensia varicosa
Gomesa varicosa,Oncidium insigne
Gomesa varicosa,Oncidium vexillarium
Gomesa varicosa,Ampliglossum varicosum
Gomesa varicosa,Oncidium euxanthinum
Gomesa varicosa,Oncidium geraense
Gomesa varicosa,Oncidium lunaeanum
Gomesa varicosa,Oncidium rogersii
Gomesa varicosa,Gomesa insignis
Gomesa varicosa,Oncidium varicosum var. vexillarium
Gomesa varicosa,Ampliglossum insigne
Gomesa varicosa,Oncidium varicosum var. moortebeekiense
Gomesa varicosa,Coppensia insignis
