especie,nomes
Cyperus lanceolatus,Cyperus lanceolatus
Cyperus lanceolatus,Cyperus lanceolatus var. subunioloides
Cyperus lanceolatus,Cyperus lanceolatus var. compositus
Cyperus lanceolatus,Cyperus olfersianus var. elatior
Cyperus lanceolatus,Cyperus olfersianus var. maximiliani
Cyperus lanceolatus,Pycreus elliottianus var. humilis
Cyperus lanceolatus,Pycreus lanceolatus
Cyperus lanceolatus,Cyperus ambiguus
Cyperus lanceolatus,Cyperus correctus
Cyperus lanceolatus,Cyperus densus
Cyperus lanceolatus,Cyperus elliottianus
Cyperus lanceolatus,Cyperus fasciculatus
Cyperus lanceolatus,Cyperus jacquemontii
Cyperus lanceolatus,Cyperus helvus
Cyperus lanceolatus,Cyperus pycnocephalus
Cyperus lanceolatus,Pycreus helvus
Cyperus lanceolatus,Pycreus infirmus
Cyperus lanceolatus,Pycreus elliottianus
Cyperus lanceolatus,Pycreus densus
Cyperus lanceolatus,Pycreus maximiliani
Cyperus lanceolatus,Pycreus olfersianus
Cyperus lanceolatus,Mariscus setaceus
Cyperus lanceolatus,Cyperus setaceus
Cyperus lanceolatus,Pycreus propinquus
Cyperus lanceolatus,Cyperus olfersianus
Cyperus lanceolatus,Cyperus humboldtianus
Cyperus lanceolatus,Pycreus humboldtianus
Cyperus lanceolatus,Cyperus lanceolatus var. helvus
