especie,nomes
Pseudotrimezia juncifolia,Pseudotrimezia juncifolia
Pseudotrimezia juncifolia,Trimezia juncifolia subsp. parviflora
Pseudotrimezia juncifolia,Trimezia juncifolia subsp. aurantiaca
Pseudotrimezia juncifolia,Trimezia fistulosa var. longifolia
Pseudotrimezia juncifolia,Trimezia caeteana
Pseudotrimezia juncifolia,Trimezia concinna
Pseudotrimezia juncifolia,Cypella purgans
Pseudotrimezia juncifolia,Lansbergia purgans
Pseudotrimezia juncifolia,Lansbergia juncifolia
Pseudotrimezia juncifolia,Trimezia bicolor
Pseudotrimezia juncifolia,Trimezia fibrosa
Pseudotrimezia juncifolia,Trimezia juncifolia
