especie,nomes
Calliandra parvifolia,Calliandra parvifolia
Calliandra parvifolia,Calliandra falcifera
Calliandra parvifolia,Calliandra myriophylla
Calliandra parvifolia,Calliandra bicolor
Calliandra parvifolia,Calliandra microphylla
Calliandra parvifolia,Calliandra peckoltii
