especie,nomes
Jatropha curcas,Jatropha curcas
Jatropha curcas,Curcas indica
Jatropha curcas,Jatropha curcas var. rufa
Jatropha curcas,Curcas curcas
Jatropha curcas,Curcas drastica
Jatropha curcas,Curcas purgans
Jatropha curcas,Curcas adansonii
Jatropha curcas,Jatropha acerifolia
Jatropha curcas,Jatropha condor
Jatropha curcas,Jatropha edulis
Jatropha curcas,Jatropha yucatanensis
Jatropha curcas,Manihot curcas
Jatropha curcas,Ricinus jarak
Jatropha curcas,Ricinoides americana
Jatropha curcas,Jatropha afrocurcas
Jatropha curcas,Curcas lobata
Jatropha curcas,Ricinus americanus
