especie,nomes
Tillandsia gardneri,Tillandsia gardneri
Tillandsia gardneri,Tillandsia gardneri var. cabofrioensis
Tillandsia gardneri,Tillandsia gardneri var. virescens
Tillandsia gardneri,Tillandsia gardneri var. rupicola
Tillandsia gardneri,Tillandsia chapeuensis
Tillandsia gardneri,Tillandsia horstii
Tillandsia gardneri,Tillandsia fluminensis
Tillandsia gardneri,Tillandsia regnellii
Tillandsia gardneri,Tillandsia venusta
Tillandsia gardneri,Anoplophytum incanum
Tillandsia gardneri,Tillandsia cambuquirensis
Tillandsia gardneri,Anoplophytum rollissonii
