especie,nomes
Ludwigia leptocarpa,Ludwigia leptocarpa
Ludwigia leptocarpa,Jussiaea leptocarpa var. meyeriana
Ludwigia leptocarpa,Jussiaea variabilis var. meyeriana
Ludwigia leptocarpa,Jussiaea variabilis var. pilosa
Ludwigia leptocarpa,Jussiaea schottii
Ludwigia leptocarpa,Jussiaea leptocarpa
Ludwigia leptocarpa,Jussiaea velutina
Ludwigia leptocarpa,Jussiaea pilosa
Ludwigia leptocarpa,Jussiaea surinamensis
Ludwigia leptocarpa,Jussiaea seminuda
Ludwigia leptocarpa,Jussiaea aluligera
Ludwigia leptocarpa,Jussiaea variabilis
