especie,nomes
Pera glabrata,Pera glabrata
Pera glabrata,Pera glabrata var. parvifolia
Pera glabrata,Pera glabrata var. petropolitana
Pera glabrata,Pera obovata
Pera glabrata,Pera androgyna
Pera glabrata,Pera parvifolia
Pera glabrata,Pera rubra
Pera glabrata,Pera bailloniana
Pera glabrata,Pera arborea
Pera glabrata,Pera ferruginea
Pera glabrata,Pera obtusifolia
Pera glabrata,Pera bumeliifolia
Pera glabrata,Pera klotzschiana
Pera glabrata,Peridium glabratum
Pera glabrata,Peridium ferrugineum
Pera glabrata,Peridium oblongifolium
Pera glabrata,Peridium obovatum
Pera glabrata,Peridium obtusifolium
Pera glabrata,Peridium ovale
Pera glabrata,Peridium parvifolium
Pera glabrata,Pera glaziovii
