especie,nomes
Pterolepis glomerata,Pterolepis glomerata
Pterolepis glomerata,Pterolepis glomerata var. longifolia
Pterolepis glomerata,Pterolepis glomerata var. angustifolia
Pterolepis glomerata,Pterolepis maritima var. robusta
Pterolepis glomerata,Pterolepis glomerata var. peruviana
Pterolepis glomerata,Pterolepis glomerata var. glaziovii
Pterolepis glomerata,Pterolepis sipaneoides
Pterolepis glomerata,Pterolepis salzmannii
Pterolepis glomerata,Pterolepis paludosa
Pterolepis glomerata,Pterolepis capitata
Pterolepis glomerata,Pterolepis glomerata var. martiana
Pterolepis glomerata,Pterolepis glomerata var. microphylla
Pterolepis glomerata,Pterolepis maritima
