especie,nomes
Ladenbergia hexandra,Ladenbergia hexandra
Ladenbergia hexandra,Buena gaudichaudiana
Ladenbergia hexandra,Buena hexandra
Ladenbergia hexandra,Buena riedeliana
Ladenbergia hexandra,Cascarilla hexandra
Ladenbergia hexandra,Cascarilla gaudichaudiana
Ladenbergia hexandra,Cascarilla riedeliana
Ladenbergia hexandra,Cinchona hexandra
Ladenbergia hexandra,Cinchona riedeliana
Ladenbergia hexandra,Cosmibuena ochracea
Ladenbergia hexandra,Cosmibuena pohlii
Ladenbergia hexandra,Ladenbergia pogonanthera
Ladenbergia hexandra,Ladenbergia riedeliana
