especie,nomes
Cestrum strigilatum,Cestrum strigilatum
Cestrum strigilatum,Cestrum strigilatum var. laxiflorum
Cestrum strigilatum,Cestrum strigilatum var. tenuiflorum
Cestrum strigilatum,Cestrum calycinum var. brevitubulata
Cestrum strigilatum,Cestrum strigilatum var. calycinum
Cestrum strigilatum,Cestrum calycinum var. tenuiflorum
Cestrum strigilatum,Cestrum unibracteatum var. brachystachys
Cestrum strigilatum,Cestrum calycinum
Cestrum strigilatum,Cestrum aristeguietae
Cestrum strigilatum,Cestrum cancellatum
Cestrum strigilatum,Cestrum viridiflorum
Cestrum strigilatum,Cestrum unibracteatum
Cestrum strigilatum,Cestrum impressum
Cestrum strigilatum,Sessea rugosa
Cestrum strigilatum,Cestrum longifolium
Cestrum strigilatum,Cestrum lundianum
