especie,nomes
Psychotria nuda,Psychotria nuda
Psychotria nuda,Uragoga involucellaris
Psychotria nuda,Psychotria brasiliensis
Psychotria nuda,Psychotria macrantha
Psychotria nuda,Psychotria flaviventer
Psychotria nuda,Psychotria obfuscata
Psychotria nuda,Psychotria terminalis
Psychotria nuda,Cephaelis nuda
Psychotria nuda,Psychotria gardneriana
Psychotria nuda,Psychotria involucellaris
Psychotria nuda,Psychotria hirtipes
Psychotria nuda,Suteria brasiliensis
Psychotria nuda,Suteria macrantha
Psychotria nuda,Suteria nuda
Psychotria nuda,Suteria hookeriana
Psychotria nuda,Uragoga hirtipes
Psychotria nuda,Uragoga multicolor
Psychotria nuda,Uragoga nuda
Psychotria nuda,Psychotria multicolor
