especie,nomes
Pouteria ramiflora,Pouteria ramiflora
Pouteria ramiflora,Pouteria parviflora
Pouteria ramiflora,Lucuma chrysophylloides
Pouteria ramiflora,Lucuma ramiflora var. lanceolata
Pouteria ramiflora,Pouteria ramiflora var. grandifolia
Pouteria ramiflora,Pouteria ramiflora var. normalis
Pouteria ramiflora,Pouteria ramiflora var. oblongifolia
Pouteria ramiflora,Labatia elliptica
Pouteria ramiflora,Labatia chrysophylloides
Pouteria ramiflora,Labatia ramiflora
Pouteria ramiflora,Lucuma lateriflora
Pouteria ramiflora,Lucuma parviflora
Pouteria ramiflora,Lucuma ramiflora
Pouteria ramiflora,Microluma parviflora
Pouteria ramiflora,Paralabatia parviflora
Pouteria ramiflora,Pouteria lateriflora
Pouteria ramiflora,Pouteria ovata
Pouteria ramiflora,Pseudocladia lateriflora
Pouteria ramiflora,Richardella parviflora
Pouteria ramiflora,Pouteria chrysophylloides
Pouteria ramiflora,Paralabatia ramiflora
