especie,nomes
Cyanocephalus lippioides,Cyanocephalus lippioides
Cyanocephalus lippioides,Hyptis nervosa var. candida
Cyanocephalus lippioides,Hyptis lippioides
Cyanocephalus lippioides,Hyptis candida
Cyanocephalus lippioides,Hyptis fragilifolia
Cyanocephalus lippioides,Hyptis nervosa
Cyanocephalus lippioides,Hyptis rigida
Cyanocephalus lippioides,Hyptis subnuda
Cyanocephalus lippioides,Mesosphaerum lippioides
Cyanocephalus lippioides,Mesosphaerum nervosum
Cyanocephalus lippioides,Mesosphaerum subnudum
Cyanocephalus lippioides,Mesosphaerum fragilifolium
Cyanocephalus lippioides,Mesosphaerum rigidum
