especie,nomes
Araucaria angustifolia,Araucaria angustifolia
Araucaria angustifolia,Araucaria brasiliana
Araucaria angustifolia,Araucaria brasiliensis var. saviana
Araucaria angustifolia,Araucaria brasiliana var. elegans
Araucaria angustifolia,Araucaria angustifolia var. caiova
Araucaria angustifolia,Araucaria angustifolia var. vinacea
Araucaria angustifolia,Araucaria angustifolia var. indehiscens
Araucaria angustifolia,Araucaria angustifolia var. alba
Araucaria angustifolia,Araucaria angustifolia var. monoica
Araucaria angustifolia,Araucaria angustifolia var. caiuva
Araucaria angustifolia,Araucaria angustifolia var. semialba
Araucaria angustifolia,Araucaria angustifolia var. nigra
Araucaria angustifolia,Araucaria angustifolia var. dependens
Araucaria angustifolia,Araucaria elegans
Araucaria angustifolia,Araucaria brasiliensis
Araucaria angustifolia,Columbea angustifolia
Araucaria angustifolia,Araucaria ridolfiana
Araucaria angustifolia,Pinus dioica
Araucaria angustifolia,Araucaria saviana
Araucaria angustifolia,Araucaria angustifolia var. stricta
Araucaria angustifolia,Araucaria angustifolia var. sancti-josephi
Araucaria angustifolia,Araucaria dioica
Araucaria angustifolia,Columbea brasiliana
Araucaria angustifolia,Araucaria lindleyana
Araucaria angustifolia,Araucaria brasiliensis
Araucaria angustifolia,Araucaria bibbiani
Araucaria angustifolia,Araucaria brasiliana var. ridolfiana
Araucaria angustifolia,Araucaria brasiliana
