especie,nomes
Hippeastrum striatum,Hippeastrum striatum
Hippeastrum striatum,Amaryllis rutila
Hippeastrum striatum,Hippeastrum rutilum var. citrinum
Hippeastrum striatum,Amaryllis striata var. fulgida
Hippeastrum striatum,Hippeastrum rutilum var. acuminatum
Hippeastrum striatum,Hippeastrum rutilum var. crocatum
Hippeastrum striatum,Hippeastrum rutilum var. fulgidum
Hippeastrum striatum,Amaryllis striata var. crocata
Hippeastrum striatum,Amaryllis striata var. acuminata
Hippeastrum striatum,Hippeastrum bulbulosum var. subbarbatum
Hippeastrum striatum,Hippeastrum bulbulosum var. unguiculatum
Hippeastrum striatum,Hippeastrum bulbulosum var. rutilum
Hippeastrum striatum,Hippeastrum bulbulosum var. acuminatum
Hippeastrum striatum,Hippeastrum bulbulosum var. ignescens
Hippeastrum striatum,Hippeastrum bulbulosum var. pallidum
Hippeastrum striatum,Hippeastrum bulbulosum var. pulverulentum
Hippeastrum striatum,Hippeastrum bulbulosum var. fulgidum
Hippeastrum striatum,Hippeastrum gertianum
Hippeastrum striatum,Amaryllis acuminata
Hippeastrum striatum,Amaryllis bahiensis
Hippeastrum striatum,Amaryllis gertiana
Hippeastrum striatum,Amaryllis pulverulenta
Hippeastrum striatum,Callicore crocata
Hippeastrum striatum,Amaryllis striata
Hippeastrum striatum,Amaryllis subbarbata
Hippeastrum striatum,Amaryllis unguiculata
Hippeastrum striatum,Callicore rutila
Hippeastrum striatum,Hippeastrum bahiense
Hippeastrum striatum,Hippeastrum brasiliense
Hippeastrum striatum,Hippeastrum bulbulosum
Hippeastrum striatum,Hippeastrum proliferum
Hippeastrum striatum,Hippeastrum fulgidum
Hippeastrum striatum,Hippeastrum unguiculatum
Hippeastrum striatum,Hippeastrum crocatum
Hippeastrum striatum,Lais fulgida
Hippeastrum striatum,Lais crocata
Hippeastrum striatum,Hippeastrum pulverulentum
Hippeastrum striatum,Amaryllis crocata
Hippeastrum striatum,Hippeastrum acuminatum
Hippeastrum striatum,Hippeastrum rutilum
Hippeastrum striatum,Amaryllis crocata
Hippeastrum striatum,Hippeastrum simsianum
Hippeastrum striatum,Amaryllis spathacea
Hippeastrum striatum,Amaryllis fulgida
Hippeastrum striatum,Amaryllis rutilans
Hippeastrum striatum,Hippeastrum subbarbatum
Hippeastrum striatum,Hippeastrum bulbulosum var. crocatum
Hippeastrum striatum,Amaryllis acuminata var. longipedunculata
