especie,nomes
Phaseolus lunatus,Phaseolus lunatus
Phaseolus lunatus,Phaseolus amazonicus
Phaseolus lunatus,Phaseolus lunatus f. vulgaris
Phaseolus lunatus,Phaseolus lunatus f. macrocarpus
Phaseolus lunatus,Phaseolus macrocarpus
Phaseolus lunatus,Phaseolus inamoenus
Phaseolus lunatus,Phaseolus lunatus var. macrocarpus
Phaseolus lunatus,Phaseolus bipunctatus
Phaseolus lunatus,Phaseolus compressus
Phaseolus lunatus,Phaseolus latisiliquus
Phaseolus lunatus,Phaseolus pallar
Phaseolus lunatus,Phaseolus portoricensis
Phaseolus lunatus,Phaseolus saccharatus
Phaseolus lunatus,Phaseolus tunkinensis
Phaseolus lunatus,Phaseolus xuarezii
Phaseolus lunatus,Phaseolus puberulus
Phaseolus lunatus,Phaseolus lanatus
