especie,nomes
Fuirena umbellata,Fuirena umbellata
Fuirena umbellata,Fuirena umbellata var. americana
Fuirena umbellata,Fuirena umbellata var. pilosa
Fuirena umbellata,Fuirena umbellata var. typica
Fuirena umbellata,Fuirena umbellata var. unguiculata
Fuirena umbellata,Fuirena mauritiana var. angustifolia
Fuirena umbellata,Fuirena brasiliensis
Fuirena umbellata,Fuirena guianensis
Fuirena umbellata,Fuirena haemaglottis
Fuirena umbellata,Fuirena hildebrandtii
Fuirena umbellata,Fuirena mahouxii
Fuirena umbellata,Fuirena mauritiana
Fuirena umbellata,Fuirena paniculata
Fuirena umbellata,Fuirena rivularis
Fuirena umbellata,Fuirena canescens
Fuirena umbellata,Fuirena seriata
Fuirena umbellata,Fuirena tereticulmis
Fuirena umbellata,Fuirena thouarsiana
Fuirena umbellata,Fuirena complotricha
Fuirena umbellata,Fuirena philippinensis
Fuirena umbellata,Scirpus fuirena
Fuirena umbellata,Scirpus rivularis
Fuirena umbellata,Fuirena glomerata
Fuirena umbellata,Fuirena brasiliensis
Fuirena umbellata,Fuirena pentagona
Fuirena umbellata,Fuirena quinguangularis
