especie,nomes
Nectandra reticulata,Nectandra reticulata
Nectandra reticulata,Nectandra mollis var. intermedia
Nectandra reticulata,Nectandra mollis
Nectandra reticulata,Nectandra villosa
Nectandra reticulata,Laurus aestivalis
Nectandra reticulata,Nectandra laurel var. triquetra
Nectandra reticulata,Nectandra mollis var. attenuata
Nectandra reticulata,Nectandra mollis var. villosa
Nectandra reticulata,Nectandra mollis var. venosa
Nectandra reticulata,Nectandra villosa var. venosa
Nectandra reticulata,Laurus reticulata
