especie,nomes
Psidium grandifolium,Psidium grandifolium
Psidium grandifolium,Psidium cinereum var. angustifolium
Psidium grandifolium,Psidium cinereum var. brevipes
Psidium grandifolium,Psidium grandifolium var. parvifolium
Psidium grandifolium,Psidium grandifolium var. incanescens
Psidium grandifolium,Psidium grandifolium var. albidum
Psidium grandifolium,Psidium incanescens var. rotundifolium
Psidium grandifolium,Psidium incanescens var. parvifolium
Psidium grandifolium,Psidium cinereum var. intermedium
Psidium grandifolium,Psidium grandifolium var. tenuinerve
Psidium grandifolium,Psidium grandifolium var. heterophyllum
Psidium grandifolium,Psidium grandifolium var. intermedium
Psidium grandifolium,Psidium grandifolium var. ternatifolium
Psidium grandifolium,Psidium incanescens var. cuneatum
Psidium grandifolium,Psidium cinereum var. paraguariae
Psidium grandifolium,Psidium cinereum var. intermaedium
Psidium grandifolium,Psidium grandifolium var. intermaedium
Psidium grandifolium,Psidium riedelianum
Psidium grandifolium,Guajava grandifolia
Psidium grandifolium,Guajava cinerea
Psidium grandifolium,Guajava riedeliana
Psidium grandifolium,Guajava incanescens
Psidium grandifolium,Guajava lactea
Psidium grandifolium,Guajava radicans
Psidium grandifolium,Guajava sericea
Psidium grandifolium,Guajava microcarpa
Psidium grandifolium,Psidium apaense
Psidium grandifolium,Psidium lacteum
Psidium grandifolium,Psidium microcarpum
Psidium grandifolium,Psidium sericeum
Psidium grandifolium,Psidium radicans
Psidium grandifolium,Psidium ternatifolium
Psidium grandifolium,Psidium spodophyllum
Psidium grandifolium,Psidium rubescens
Psidium grandifolium,Psidium yacaense
Psidium grandifolium,Psidium cinereum
Psidium grandifolium,Guajava rubescens
Psidium grandifolium,Psidium paraguayense
Psidium grandifolium,Psidium eriophyllum
Psidium grandifolium,Psidium lanatum
Psidium grandifolium,Psidium cinereum var. grandifolium
Psidium grandifolium,Psidium psychrophyllum
Psidium grandifolium,Psidium cuneatum var. incanescens
Psidium grandifolium,Psidium grandifolium var. genuinum
Psidium grandifolium,Psidium cinereum var. incanescens
Psidium grandifolium,Psidium incanescens
