especie,nomes
Guatteria australis,Guatteria australis
Guatteria australis,Guatteria polycarpa subsp. drupacea
Guatteria australis,Guatteria hilariana var. angustifolia
Guatteria australis,Guatteria salicifolia var. erosa
Guatteria australis,Guatteria hilariana var. cuneata
Guatteria australis,Guatteria hilariana var. latifolia
Guatteria australis,Guatteria hilariana var. verrucosa
Guatteria australis,Guatteria parvifolia var. vestita
Guatteria australis,Guatteria sordida var. lancifolia
Guatteria australis,Guatteria sordida var. stenopetala
Guatteria australis,Guatteria gomeziana
Guatteria australis,Guatteria flava
Guatteria australis,Guatteria lutea
Guatteria australis,Guatteria curvinervia
Guatteria australis,Guatteria odontopetala
Guatteria australis,Guatteria salicifolia
Guatteria australis,Guatteria psilopus
Guatteria australis,Guatteria densicoma
Guatteria australis,Guatteria parvifolia
Guatteria australis,Guatteria polycarpa
Guatteria australis,Guatteria fruticosa
Guatteria australis,Guatteria mosenii
Guatteria australis,Guatteria paranensis
Guatteria australis,Guatteria riedeliana
Guatteria australis,Guatteria neglecta
Guatteria australis,Guatteria clavigera
Guatteria australis,Guatteria hookeri
Guatteria australis,Guatteria klotzschiana
Guatteria australis,Guatteria penduliflora
Guatteria australis,Guatteria sordida
Guatteria australis,Guatteria tenuis
Guatteria australis,Guatteria acutipetala
Guatteria australis,Guatteria nigrescens
Guatteria australis,Guatteria dusenii
Guatteria australis,Guatteria minarum
Guatteria australis,Guatteria glabrescens
Guatteria australis,Guatteria blanchetiana
Guatteria australis,Guatteria dimorphopetala
Guatteria australis,Guatteria reflexa
Guatteria australis,Guatteria hilariana
Guatteria australis,Guatteria acutiflora
Guatteria australis,Guatteria silvatica
Guatteria australis,Guatteria asterantha
Guatteria australis,Guatteria dusenii var. subglabra
Guatteria australis,Guatteria sordida var. ovalis
Guatteria australis,Guatteria australis var. glabrata
Guatteria australis,Guatteria nigrescens var. oblongifolia
