especie,nomes
Styrax camporum,Styrax camporum
Styrax camporum,Styrax gardnerianus
Styrax camporum,Styrax chrysasterus var. sellowianus
Styrax camporum,Styrax floridus var. communis
Styrax camporum,Styrax subcordatus
Styrax camporum,Styrax obliquinervius
Styrax camporum,Styrax candollei
Styrax camporum,Styrax chrysasterus
Styrax camporum,Styrax gardnerianum
Styrax camporum,Styrax subcordatum
Styrax camporum,Styrax gardnerianus var. ovatifolia
Styrax camporum,Styrax gardnerianus var. pallidior
Styrax camporum,Styrax varians
