especie,nomes
Zanthoxylum petiolare,Zanthoxylum petiolare
Zanthoxylum petiolare,Fagara rhoifolia var. niederleinii
Zanthoxylum petiolare,Fagara paraguariensis
Zanthoxylum petiolare,Fagara naranjillo
Zanthoxylum petiolare,Fagara niederleinii
Zanthoxylum petiolare,Fagara subserrata
Zanthoxylum petiolare,Fagara tenuifolia
Zanthoxylum petiolare,Zanthoxylum krukovii
Zanthoxylum petiolare,Zanthoxylum tenuifolium
Zanthoxylum petiolare,Zanthoxylum naranjillo
Zanthoxylum petiolare,Zanthoxylum paraguariense
Zanthoxylum petiolare,Zanthoxylum subserratum
Zanthoxylum petiolare,Zanthoxylum naranjillo var. angustifoliolum
Zanthoxylum petiolare,Fagara krukovii
Zanthoxylum petiolare,Fagara corumbensis
Zanthoxylum petiolare,Fagara hieronymi
Zanthoxylum petiolare,Zanthoxylum corumbense
