especie,nomes
Casearia arborea,Casearia arborea
Casearia arborea,Samyda virgata
Casearia arborea,Casearia cambessedesii var. angustifolia
Casearia arborea,Casearia cambessedesii var. parvifolia
Casearia arborea,Samyda arborea
Casearia arborea,Samyda stipularis
Casearia arborea,Samyda niviana
Casearia arborea,Samyda viridifolia
Casearia arborea,Casearia lanceolata
Casearia arborea,Casearia brasiliensis
Casearia arborea,Casearia poeppigii
Casearia arborea,Casearia serrata
Casearia arborea,Casearia glaberrima
Casearia arborea,Casearia glaziovii
Casearia arborea,Casearia umbellifera
Casearia arborea,Casearia capitata
Casearia arborea,Casearia oligantha
Casearia arborea,Casearia bangii
Casearia arborea,Casearia stipularis
Casearia arborea,Casearia stipularis
Casearia arborea,Casearia incana
