especie,nomes
Cnidoscolus urens,Cnidoscolus urens
Cnidoscolus urens,Cnidoscolus loefgrenii
Cnidoscolus urens,Jatropha urens
Cnidoscolus urens,Cnidoscolus infestus
Cnidoscolus urens,Cnidoscolus urens var. neglectus
Cnidoscolus urens,Jatropha urens var. neglecta
Cnidoscolus urens,Cnidoscolus halteris
Cnidoscolus urens,Cnidoscolus ceballosii
Cnidoscolus urens,Bivonea urens
Cnidoscolus urens,Cnidoscolus neglectus
Cnidoscolus urens,Jatropha loefgrenii
Cnidoscolus urens,Janipha urens
Cnidoscolus urens,Jussieuia herbacea
Cnidoscolus urens,Cnidoscolus calyptrodontus
