especie,nomes
Sorghastrum stipoides,Sorghastrum stipoides
Sorghastrum stipoides,Andropogon stipoides
Sorghastrum stipoides,Andropogon humboldtianus
Sorghastrum stipoides,Andropogon nutans var. burchellii
Sorghastrum stipoides,Andropogon domingensis
Sorghastrum stipoides,Andropogon rufidulus
