especie,nomes
Veyretia aphylla,Veyretia aphylla
Veyretia aphylla,Spiranthes rupestris var. parviflora
Veyretia aphylla,Veyretia rupicola
Veyretia aphylla,Veyretia cogniauxiana
Veyretia aphylla,Sarcoglottis rupicola
Veyretia aphylla,Sarcoglottis aphylla
Veyretia aphylla,Sarcoglottis rupestris
Veyretia aphylla,Spiranthes aphylla
Veyretia aphylla,Spiranthes cogniauxiana
Veyretia aphylla,Spiranthes rupestris
Veyretia aphylla,Sarcoglottis cogniauxiana
Veyretia aphylla,Veyretia rupestris
Veyretia aphylla,Pelexia aphylla
