especie,nomes
Handroanthus impetiginosus,Handroanthus impetiginosus
Handroanthus impetiginosus,Tabebuia avellanedae
Handroanthus impetiginosus,Tecoma avellanedae var. alba
Handroanthus impetiginosus,Tabebuia ipe var. integra
Handroanthus impetiginosus,Tecoma ipe var. integra
Handroanthus impetiginosus,Tecoma ipe var. integrifolia
Handroanthus impetiginosus,Handroanthus avellanedae
Handroanthus impetiginosus,Tabebuia impetiginosa
Handroanthus impetiginosus,Tabebuia palmeri
Handroanthus impetiginosus,Tabebuia schunkevigoi
Handroanthus impetiginosus,Tabebuia nicaraguensis
Handroanthus impetiginosus,Tabebuia dugandii
Handroanthus impetiginosus,Tecoma integra
Handroanthus impetiginosus,Gelseminum avellanedae
Handroanthus impetiginosus,Tecoma impetiginosa
Handroanthus impetiginosus,Tecoma avellanedae
Handroanthus impetiginosus,Tecoma adenophylla
Handroanthus impetiginosus,Tecoma impertiginosa
