especie,nomes
Leptospron adenanthum,Leptospron adenanthum
Leptospron adenanthum,Vigna adenantha
Leptospron adenanthum,Phaseolus surinamensis
Leptospron adenanthum,Phaseolus subtortus
Leptospron adenanthum,Phaseolus adenanthus
Leptospron adenanthum,Phaseolus latifolius
Leptospron adenanthum,Phaseolus truxillensis
Leptospron adenanthum,Phaseolus adenanthus var. caeduorus
Leptospron adenanthum,Phaseolus adenanthus var. caeduorum
Leptospron adenanthum,Phaseolus caeduorum
Leptospron adenanthum,Phaseolus adenanthus var. genuinus
Leptospron adenanthum,Phaseolus adenanthus var. latifolius
Leptospron adenanthum,Phaseolus adenanthus var. radicans
Leptospron adenanthum,Phaseolus radicans
Leptospron adenanthum,Phaseolus adenanthus var. truxillensis
Leptospron adenanthum,Phaseolus alatus
Leptospron adenanthum,Phaseolus amoenus
Leptospron adenanthum,Phaseolus barbulatus
Leptospron adenanthum,Phaseolus brevipes
Leptospron adenanthum,Phaseolus cirrosus
Leptospron adenanthum,Phaseolus cirrhosus
Leptospron adenanthum,Phaseolus cochleatus
Leptospron adenanthum,Phaseolus cumingii
Leptospron adenanthum,Phaseolus cummingii
Leptospron adenanthum,Phaseolus rostratus
Leptospron adenanthum,Phaseolus cuernavacanus
Leptospron adenanthum,Phaseolus macfadyeni
Leptospron adenanthum,Phaseolus occidentalis
Leptospron adenanthum,Phaseolus speciosus
