especie,nomes
Anemone decapetala,Anemone decapetala
Anemone decapetala,Anemone jamesonii
Anemone decapetala,Anemone decapetala var. majorina
Anemone decapetala,Anemone decapetala var. petiolulata
Anemone decapetala,Anemone decapetala var. trilobata
Anemone decapetala,Anemone decapetala var. araucana
Anemone decapetala,Anemone decapetala var. triternata
Anemone decapetala,Anemone decapetala var. grandifolia
Anemone decapetala,Anemone decapetala var. patagonica
Anemone decapetala,Anemone decapetala var. foliolosa
Anemone decapetala,Anemone decapetala
Anemone decapetala,Anemone decapetala
Anemone decapetala,Anemone decapetala var. decapetala
Anemone decapetala,Anemone stenophylla
Anemone decapetala,Anemone triternata
Anemone decapetala,Anemone polypetala
Anemone decapetala,Anemone cicutifolia
Anemone decapetala,Anemone macrorrhiza
Anemone decapetala,Anemone fumariaefolia
Anemone decapetala,Anemone trilobata
Anemone decapetala,Anemone sphenophylla
Anemone decapetala,Anemone chilensis
Anemone decapetala,Anemone bicolor
Anemone decapetala,Anemone decapetala var. biflora
