especie,nomes
Sarcoglottis acaulis,Sarcoglottis acaulis
Sarcoglottis acaulis,Sarcoglottis glaucescens
Sarcoglottis acaulis,Spiranthes acaulis var. picta
Sarcoglottis acaulis,Sarcoglottis fasciculata
Sarcoglottis acaulis,Sarcoglottis ventricosa
Sarcoglottis acaulis,Sarcoglottis riocontensis
Sarcoglottis acaulis,Sarcoglottis villosa
Sarcoglottis acaulis,Arethusa picta
Sarcoglottis acaulis,Narica moschata
Sarcoglottis acaulis,Neottia acaulis
Sarcoglottis acaulis,Neottia picta
Sarcoglottis acaulis,Orchis ventricosa
Sarcoglottis acaulis,Sarcoglottis speciosa
Sarcoglottis acaulis,Sarcoglottis ornithocephala
Sarcoglottis acaulis,Serapias fasciculata
Sarcoglottis acaulis,Spiranthes allemanii
Sarcoglottis acaulis,Spiranthes acaulis
Sarcoglottis acaulis,Spiranthes acutata
Sarcoglottis acaulis,Spiranthes ornithocephala
Sarcoglottis acaulis,Spiranthes fasciculata
Sarcoglottis acaulis,Spiranthes rufescens
Sarcoglottis acaulis,Spiranthes villosa
Sarcoglottis acaulis,Synoplectris picta
Sarcoglottis acaulis,Sarcoglottis acutata
Sarcoglottis acaulis,Spiranthes speciosa
Sarcoglottis acaulis,Sarcoglottis allemanii
Sarcoglottis acaulis,Sarcoglottis rufescens
Sarcoglottis acaulis,Gyrostachys sarcoglottis
Sarcoglottis acaulis,Sarcoglottis grandiflora
Sarcoglottis acaulis,Dothilis grandiflora
Sarcoglottis acaulis,Spiranthes picta var. grandiflora
Sarcoglottis acaulis,Sarcoglottis picta
Sarcoglottis acaulis,Spiranthes picta
Sarcoglottis acaulis,Gyrostachys picta
