especie,nomes
Palicourea sessilis,Palicourea sessilis
Palicourea sessilis,Psychotria sessilis var. plumosa
Palicourea sessilis,Psychotria sessilis var. glabrescens
Palicourea sessilis,Psychotria sessilis var. hancorniifolia
Palicourea sessilis,Psychotria hancorniifolia var. brevifolia
Palicourea sessilis,Psychotria hancorniifolia var. genuina
Palicourea sessilis,Psychotria hancorniifolia var. velutipes
Palicourea sessilis,Psychotria hancorniifolia var. angustifolia
Palicourea sessilis,Psychotria hancorniifolia var. variifolia
Palicourea sessilis,Psychotria vellosiana
Palicourea sessilis,Coffea sessilis
Palicourea sessilis,Psychotria caloneura
Palicourea sessilis,Psychotria hancorniifolia
Palicourea sessilis,Psychotria interjecta
Palicourea sessilis,Psychotria longipes
Palicourea sessilis,Psychotria sororopanenensis
Palicourea sessilis,Psychotria sessilis
Palicourea sessilis,Psychotria velutipes
Palicourea sessilis,Psychotria sessilis var. angustifolia
Palicourea sessilis,Psychotria janeirensis
Palicourea sessilis,Psychotria pachyneura
Palicourea sessilis,Psychotria hancorniifolia var. longifolia
