especie,nomes
Lyroglossa grisebachii,Lyroglossa grisebachii
Lyroglossa grisebachii,Lyroglossa grisebachii var. spirata
Lyroglossa grisebachii,Lyroglossa grisebachii var. euglossa
Lyroglossa grisebachii,Spiranthes spirata
Lyroglossa grisebachii,Spiranthes euglossa
Lyroglossa grisebachii,Spiranthes grisebachii
Lyroglossa grisebachii,Stenorrhynchos bicolor
Lyroglossa grisebachii,Lyroglossa rodriguesii
Lyroglossa grisebachii,Lyroglossa bicolor
Lyroglossa grisebachii,Lyroglossa spirata
Lyroglossa grisebachii,Lyroglossa euglossa
