especie,nomes
Ximenia americana,Ximenia americana
Ximenia americana,Ximenia americana var. americana
Ximenia americana,Ximenia aculeata
Ximenia americana,Ximenia spinosa
Ximenia americana,Heymassoli spinosa
Ximenia americana,Heymassoli inermis
Ximenia americana,Amyris arborescens
Ximenia americana,Ximenia verrucosa
Ximenia americana,Ximenia montana
Ximenia americana,Ximenia multiflora
Ximenia americana,Pimecaria odorata
Ximenia americana,Ximenia inermis
Ximenia americana,Ximenia oblonga
Ximenia americana,Ximenia elliptica
Ximenia americana,Ximenia fluminensis
Ximenia americana,Ximenia americana var. ovata
Ximenia americana,Ximenia americana var. oblonga
