especie,nomes
Cattleya labiata,Cattleya labiata
Cattleya labiata,Cattleya regalis
Cattleya labiata,Cattleya labiata var. candida
Cattleya labiata,Cattleya labiata var. concolor
Cattleya labiata,Epidendrum labiatum var. pallidum
Cattleya labiata,Epidendrum labiatum var. pictum
Cattleya labiata,Epidendrum labiatum var. lemonianum
Cattleya labiata,Cattleya labiata var. picta
Cattleya labiata,Cattleya labiata var. semialba
Cattleya labiata,Cattleya labiata var. coerulea
Cattleya labiata,Cattleya labiata var. rochellensis
Cattleya labiata,Cattleya labiata var. purpureostriata
Cattleya labiata,Cattleya labiata var. albo-oculata
Cattleya labiata,Cattleya labiata var. atropurpurea
Cattleya labiata,Cattleya labiata var. brennandiana
Cattleya labiata,Cattleya labiata var. warocqueana
Cattleya labiata,Cattleya labiata var. wilsoniana
Cattleya labiata,Cattleya labiata var. caerulea
Cattleya labiata,Cattleya labiata var. alba
Cattleya labiata,Cattleya labiata var. crocata
Cattleya labiata,Cattleya bullieri
Cattleya labiata,Cattleya nalderiana
Cattleya labiata,Cattleya oweniana
Cattleya labiata,Cattleya leeana
Cattleya labiata,Cattleya lemoniana
Cattleya labiata,Cattleya massangeana
Cattleya labiata,Cattleya warocqueana
Cattleya labiata,Cattleya pallida
Cattleya labiata,Cattleya rollissonii
Cattleya labiata,Epidendrum labiatum
Cattleya labiata,Cattleya peetersii
Cattleya labiata,Cattleya labiata var. amesiana
Cattleya labiata,Cattleya labiata var. beyrodtiana
Cattleya labiata,Cattleya labiata var. purpureolineata
Cattleya labiata,Cattleya labiata var. amoena
