especie,nomes
Cyathea poeppigii,Cyathea poeppigii
Cyathea poeppigii,Cyathea oreites
Cyathea poeppigii,Alsophila poeppigii
Cyathea poeppigii,Alsophila sprucei
Cyathea poeppigii,Alsophila impressa
Cyathea poeppigii,Cyathea tijucensis
Cyathea poeppigii,Alsophila quitensis
Cyathea poeppigii,Cyathea quitensis
Cyathea poeppigii,Alsophila bakeri
Cyathea poeppigii,Cyathea coriacea
Cyathea poeppigii,Cyathea impressa
Cyathea poeppigii,Alsophila tijucensis
Cyathea poeppigii,Alsophila tumacensis
Cyathea poeppigii,Alsophila elongata
Cyathea poeppigii,Alsophila coriacea
Cyathea poeppigii,Alsophila plagiopteris
