especie,nomes
Amphilophium crucigerum,Amphilophium crucigerum
Amphilophium crucigerum,Pithecoctenium aubletii
Amphilophium crucigerum,Bignonia vitalba var. extratropica
Amphilophium crucigerum,Bignonia vitalba var. aequinoctialis
Amphilophium crucigerum,Pithecoctenium echinatum var. tomentosum
Amphilophium crucigerum,Pithecoctenium vitalba var. extratropicum
Amphilophium crucigerum,Pithecoctenium vitalba var. rostratum
Amphilophium crucigerum,Pithecoctenium vitalba var. extratropica
Amphilophium crucigerum,Pithecoctenium echinatum var. intermedium
Amphilophium crucigerum,Anisostichus crucigera
Amphilophium crucigerum,Bignonia crucigera
Amphilophium crucigerum,Bignonia botryoides
Amphilophium crucigerum,Bignonia catharinae
Amphilophium crucigerum,Bignonia echinata
Amphilophium crucigerum,Bignonia muricata
Amphilophium crucigerum,Bignonia lundii
Amphilophium crucigerum,Bignonia phaseoloides
Amphilophium crucigerum,Bignonia squalus
Amphilophium crucigerum,Bignonia tiliifolia
Amphilophium crucigerum,Pithecoctenium glaucum
Amphilophium crucigerum,Nevesarmondia cordifolia
Amphilophium crucigerum,Pithecoctenium botryoides
Amphilophium crucigerum,Pithecoctenium crucigerum
Amphilophium crucigerum,Pithecoctenium echinatum
Amphilophium crucigerum,Pithecoctenium muricatum
Amphilophium crucigerum,Pithecoctenium phaseoloides
Amphilophium crucigerum,Pithecoctenium squalus
Amphilophium crucigerum,Pithecoctenium catharinae
Amphilophium crucigerum,Pithecoctenium vitalba
Amphilophium crucigerum,Pithecoctenium hexagonum
Amphilophium crucigerum,Pithecoctenium lundii
Amphilophium crucigerum,Bignonia vitalba
Amphilophium crucigerum,Pithecoctenium echinatum var. typicum
Amphilophium crucigerum,Pithecoctenium tribrachiatum
Amphilophium crucigerum,Bignonia hexagona
Amphilophium crucigerum,Pithecoctenium cordifolium
Amphilophium crucigerum,Pithecoctenium hexagonum var. brasilianum
Amphilophium crucigerum,Petastoma phaseoloides
