especie,nomes
Najas marina,Najas marina
Najas marina,Najas major subsp. intermedia
Najas marina,Najas marina subsp. intermedia
Najas marina,Najas marina subsp. major
Najas marina,Najas marina subsp. susiana
Najas marina,Najas major subsp. multidentata
Najas marina,Najas marina subsp. ehrenbergii
Najas marina,Najas marina var. kashmirensis
Najas marina,Najas marina var. mexicana
Najas marina,Najas marina var. multidentata
Najas marina,Najas marina var. muricata
Najas marina,Najas marina var. paucidentata
Najas marina,Najas major var. gracilis
Najas marina,Najas major var. intermedia
Najas marina,Najas major var. laevis
Najas marina,Najas major var. microcarpa
Najas marina,Najas major var. paucidentata
Najas marina,Najas marina var. angustissima
Najas marina,Najas marina var. bollei
Najas marina,Najas marina var. brevifolia
Najas marina,Najas marina var. denticulata
Najas marina,Najas marina var. ehrenbergii
Najas marina,Najas marina var. genuina
Najas marina,Najas marina var. gracilis
Najas marina,Najas marina var. recurvata
Najas marina,Najas marina var. intermedia
Najas marina,Najas major var. ehrenbergii
Najas marina,Najas major var. angustifolia
Najas marina,Najas marina var. grossidentata
Najas marina,Najas major var. polonica
Najas marina,Najas marina var. californica
Najas marina,Najas marina var. latifolia
Najas marina,Najas marina subsp. marina
Najas marina,Ittnera najas
Najas marina,Najas fluviatilis
Najas marina,Najas fucoides
Najas marina,Najas gracilis
Najas marina,Najas intermedia
Najas marina,Najas laevis
Najas marina,Najas latifolia
Najas marina,Najas monosperma
Najas marina,Najas muricata
Najas marina,Najas tetrasperma
Najas marina,Najas major
Najas marina,Najas polonica
Najas marina,Ittnera major
Najas marina,Najas marina subsp. microcarpa
Najas marina,Najas marina var. angustifolia
Najas marina,Najas latior
Najas marina,Najas marina var. riedelii
Najas marina,Najas marina var. ohwii
Najas marina,Najas marina var. latior
Najas marina,Najas major var. multidentata
Najas marina,Najas major subsp. paucidentata
Najas marina,Najas maritima
Najas marina,Najas marina subsp. aculeolata
Najas marina,Najas marina subsp. latior
