especie,nomes
Rhynchospora eximia,Rhynchospora eximia
Rhynchospora eximia,Rhynchospora eximia var. multiflorens
Rhynchospora eximia,Dichromena schiedeana
Rhynchospora eximia,Psilocarya schiedeana
Rhynchospora eximia,Rhynchospora grosserugosa
Rhynchospora eximia,Rhynchospora elegans
Rhynchospora eximia,Rhynchospora oxycephala
Rhynchospora eximia,Rhynchospora psilocaryoides
Rhynchospora eximia,Rhynchospora schroederi
Rhynchospora eximia,Spermodon eximius
Rhynchospora eximia,Rhynchospora testui var. pleiantha
Rhynchospora eximia,Chaetospora ferruginea
