especie,nomes
Eugenia astringens,Eugenia astringens
Eugenia astringens,Eugenia cassinoides var. difformis
Eugenia astringens,Eugenia rotundifolia var. oblongata
Eugenia astringens,Eugenia cassinoides var. gracilis
Eugenia astringens,Eugenia cassinoides var. robusta
Eugenia astringens,Eugenia apiocarpa
Eugenia astringens,Eugenia umbelliflora
Eugenia astringens,Eugenia cyclophylla
Eugenia astringens,Eugenia rotundifolia
Eugenia astringens,Eugenia cassinoides
Eugenia astringens,Eugenia adstringens
Eugenia astringens,Eugenia rotundifolia var. genuina
