especie,nomes
Croton serratifolius,Croton serratifolius
Croton serratifolius,Croton garckeanus var. major
Croton serratifolius,Croton garckeanus var. abortivus
Croton serratifolius,Croton garckeanus var. genuinus
Croton serratifolius,Croton garckeanus var. guaraniticus
Croton serratifolius,Croton myriadenus var. normalis
Croton serratifolius,Croton myriadenus var. parvifolius
Croton serratifolius,Croton serratifolius var. rupestris
Croton serratifolius,Croton serratifolius var. silvaticus
Croton serratifolius,Croton stoechadis var. silvaticus
Croton serratifolius,Croton garckeanus
Croton serratifolius,Croton pimeleus
Croton serratifolius,Oxydectes garckeana
Croton serratifolius,Oxydectes pimelea
Croton serratifolius,Oxydectes serratifolia
Croton serratifolius,Croton myriadenus
Croton serratifolius,Croton corrientesianus
Croton serratifolius,Oxydectes corrientesiana
