especie,nomes
Seemannia sylvatica,Seemannia sylvatica
Seemannia sylvatica,Fritschiantha sylvatica var. aurea
Seemannia sylvatica,Gloxinia sylvatica
Seemannia sylvatica,Seemannia regnelliana
Seemannia sylvatica,Achimenes albescens
Seemannia sylvatica,Gesneria oxyphylla
Seemannia sylvatica,Gesneria sylvatica
Seemannia sylvatica,Fritschiantha sylvatica
Seemannia sylvatica,Fritschiantha benaryi
Seemannia sylvatica,Fritschiantha cuneata
Seemannia sylvatica,Seemannia cuneata
Seemannia sylvatica,Seemannia ternifolia
Seemannia sylvatica,Seemannia uniflora
Seemannia sylvatica,Seemannia latifolia
Seemannia sylvatica,Fritschiantha sylvatica var. coccinea
Seemannia sylvatica,Seemannia albescens
Seemannia sylvatica,Seemannia benaryi
Seemannia sylvatica,Fritschiantha uniflora
