especie,nomes
Sapium sellowianum,Sapium sellowianum
Sapium sellowianum,Excoecaria biglandulosa var. longipes
Sapium sellowianum,Sapium biglandulosum var. sellowianum
Sapium sellowianum,Sapium longipes
Sapium sellowianum,Sapium sublanceolatum
Sapium sellowianum,Excoecaria biglandulosa var. sellowiana
Sapium sellowianum,Excoecaria biglandulosa
Sapium sellowianum,Excoecaria biglandulosa
Sapium sellowianum,Excoecaria biglandulosa var. sublanceolata
Sapium sellowianum,Sapium biglandulosum
Sapium sellowianum,Sapium biglandulosum
