"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","typeStatus","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","yearIdentified","monthIdentified"
"1","2020-06-29 11:32:45-03","UFRJ","RFA","16327","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","rizzinii","Symplocos rizzinii","Occhioni","J.L.M. Aranha Filho","Holotipo","W.D. Barros","902","1942","05","16","Brasil","Rio de Janeiro","Itatiaia","Serra de Itatiaia, Macieiras, Alto da Serra (Parque Nacional)","-44.5633010864258","-22.4960994720459","19648","Árvore, flores brancas, intensamente perfumada","RFA34388","auto",NA,NA
"2","2020-11-13 09:21:02-03","UFRJ","RFA","Foto 43295","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","rizzinii","Symplocos rizzinii","Occhioni","P. Occhioni",NA,"W.D. Barros","902","1942","05","16","Brasil","Rio de Janeiro","Itatiaia","Serra de Itatiaia, Macieiras, Alto da Serra (Parque Nacional)","-44.5633010864258","-22.4960994720459","19648","Árvore, flores brancas, intensamente perfumada","RFA-Foto45284","auto",NA,NA
"3","2019-11-21 10:19:35-03","IBt","SP","64281","S","Plantae","Symplocaceae","Symplocos","rizzinii","Symplocos rizzinii","Occhioni","Aranha Filho, JLM",NA,"Kuhlmann, M","2526","1950","06","13","Brasil","São Paulo","Campos do Jordão","Campo das Moreiras","-45.5900001525879","-22.7299995422363","21048",NA,NA,"auto","2010","12"
