"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","class","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","fieldNumber","individualCount","relatedCatalogItem","sex"
"11","2021-03-15 16:37:00-03","NY","NYBG","770699","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","jabrense","Solanum jabrense","Agra & M.Nee",NA,"M. de F. Agra","1928","1993","04","16","South America","Brazil","Paraíba","Distr. de Maturéia, Pico do Jabre.","-37.4314","-7.1861","800","1010","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=196284' target='other'> <mi>dwc_moreinfo</mi></a>","NY00770699","NY00770699_01",NA,"Teixeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2015-02-10 11:46:26-02","BM","SOLANACEAE_SOURCE_BR","76421","O","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","jabrense","Solanum jabrense","Agra & M.Nee",NA,"Agra, M.F.; Bohs, L.; Stern, S.; Lima, J.R.","7018","2008","08","13","Southern America","Brazil","Paraiba","Near Teixeiras, top of Pico de Jabre at towers.","-37.384472","-7.253139","1150","1150",NA,"Shrub 1-1.5 m. Spines acicular, dark brown. Stems and leaf undersides with dense glandular pubescence. Corollas purple, anthers yellow. Andromonoecious. Fruits green, globose-ellipsoid, densely glandular pubescent, dangling with reflexed calyx.; Mata",NA,NA,"Agra, M.F.","Teixeira","Dicotyledoneae","2008","08","13","-37.384472","-7.253139",NA,NA,NA,NA,NA,NA
"13","2015-02-10 11:46:26-02","BM","SOLANACEAE_SOURCE_BR","76419","O","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","jabrense","Solanum jabrense","Agra & M.Nee",NA,"Agra, M.F.; Bohs, L.; Stern, S.; Lima, J.R.","7016","2008","08","13","Southern America","Brazil","Paraiba","Near Teixeiras, top of Pico de Jabre at towers.","-37.384472","-7.253139","1150","1150",NA,"Shrub 1-1.5 m. Spines acicular, dark brown. Stems and leaf undersides with dense glandular pubescence. Corollas purple, anthers yellow. Andromonoecious. Fruits green, globose-ellipsoid, densely glandular pubescent, dangling with reflexed calyx.; Mata",NA,NA,"Agra, M.F.","Teixeira","Dicotyledoneae","2008","08","13","-37.384472","-7.253139",NA,NA,NA,NA,NA,NA
"14","2019-11-27 13:53:02-03","UFS","ASE","8924","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Solanaceae","Solanum","jabrense","Solanum jabrense","Agra & M.Nee",NA,"Lemos, IC","89","2006","11","25","Southern America","Brasil","Sergipe","Fazenda Mundo Novo","-37.789167","-9.66",NA,NA,NA,". flores liláses, estames amarelos, folhas com espinhos, fruto verde.; . flores liláses, estames amarelos, folhas com espinhos, fruto verde.; Caatinga","ASE0018304","ASE0018304","Agra, MF","Canindé de São Francisco",NA,"2012","04",NA,"-37.789167","-9.66",NA,NA,NA,NA,NA,NA
"15","2020-04-22 16:25:30-03","UFPB","JPB","22000-A","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","jabrense","Solanum jabrense","Agra & M.Nee","isotype","Agra, MF; Barbosa, MR","2820","1991","04","03","Southern America","Brasil","Paraíba","Pico do Jabre","-37.431389","-7.183333","900","1010",NA,"; HABITAT: Vegetação arbustivo-arbórea, semicaducifolia, subxerofitica, com elementos da caatinga e da mata úmida.; DESC: Arbusto armado, ca. 2,0 m de alt.; flores roxo-azuladas; indumento ferrugíneo, glandulo-viscoso. Frutos glandulo","JPB1000031","JPB1000031","Agra, MF","Maturéia",NA,NA,NA,NA,"-37.431389","-7.183333",NA,NA,NA,NA,NA,NA
"16","2020-04-22 16:25:30-03","UFPB","JPB","33758-1","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","jabrense","Solanum jabrense","Agra & M.Nee",NA,"Agra, MF; Cabral, S; Pontes, RA","4980","1998","02","07","Southern America","Brasil","Paraíba","Pico do Jabre, Vegetação arbustivo-arbórea, semicaducifólia, subxerofítica.","-37.431389","-7.186111","800","1010",NA,NA,NA,NA,"Agra, MF","Maturéia",NA,"1998",NA,NA,"-37.431389","-7.186111",NA,NA,NA,NA,NA,NA
"17","2020-04-22 16:25:30-03","UFPB","JPB","33762","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","jabrense","Solanum jabrense","Agra & M.Nee",NA,"Agra, MF; Silva, PC da","5201","1998","04","23","Southern America","Brasil","Paraíba","Pico do Jabre, Vegetação arbustivo-arbórea, semicaducifólia, subxerofítica. Ao Norte da sede da Telpa, em direção Leste.","-37.431389","-7.186111","800","1010",NA,"; DESC: Arbusto ca. 1,5m. Corola estrelada lilás.",NA,NA,"Agra, MF","Maturéia",NA,"1998","04",NA,"-37.431389","-7.186111",NA,NA,NA,NA,NA,NA
"18","2020-04-22 16:25:30-03","UFPB","JPB","33764","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","jabrense","Solanum jabrense","Agra & M.Nee",NA,"Agra, MF; Rocha, EA; Pontes, RA; Silva, PC da","5257","1998","04","22","Southern America","Brasil","Paraíba","Pico do Jabre, Vegetação arbustivo-arbórea, semicaducifólia, subxerofítica. Ao Norte da sede da Telpa, em direção Leste.","-37.431389","-7.186111","800","1010",NA,"; DESC: Arbusto; ca. 1,5m. Corola estrelada lilás.",NA,NA,"Agra, MF","Maturéia",NA,"1998","04",NA,"-37.431389","-7.186111",NA,NA,NA,NA,NA,NA
"19","2020-04-22 16:25:30-03","UFPB","JPB","33760","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","jabrense","Solanum jabrense","Agra & M.Nee",NA,"Agra, MF; Cabral, S; Pontes, RA","4916","1998","01","18","Southern America","Brasil","Paraíba","Pico do Jabre, Vegetação arbustivo-arbórea, semicaducifólia, subxerofítica. Ao Norte da sede da Telpa, em direção Leste.","-37.431389","-7.186111","800","1010",NA,"; DESC: Arbusto; 1,5m. Flores liláses.",NA,NA,"Agra, MF","Maturéia",NA,"1997","01",NA,"-37.431389","-7.186111",NA,NA,NA,NA,NA,NA
"20","2020-04-22 16:25:30-03","UFPB","JPB","33765","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","jabrense","Solanum jabrense","Agra & M.Nee",NA,"Agra, MF; Barbosa, MR; Cabral, S; Pontes, RA","4978","1998","02","07","Southern America","Brasil","Paraíba","Pico do Jabre, Vegetação arbustivo-arbórea, semicaducifólia, subxerofítica. Ao Norte da Telpa em direção Oeste. Atl 7-900.","-37.431389","-7.186111","800","1010",NA,"; DESC: Arbusto ca. 1,5m. Flores com corola rósea e lilás.",NA,NA,"Agra, MF","Maturéia",NA,"1998",NA,NA,"-37.431389","-7.186111",NA,NA,NA,NA,NA,NA
"21","2020-04-22 16:25:30-03","UFPB","JPB","33763","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","jabrense","Solanum jabrense","Agra & M.Nee",NA,"Agra, MF; Cabral, S; Pontes, RA","4743","1998","01","18","Southern America","Brasil","Paraíba","Pico do Jabre, Vegetação arbustivo-arbórea, semicaducifólia, subxerofítica. Ao Sul da sede da Telpa 600-1200m.","-37.431389","-7.186111","800","1010",NA,"; DESC: Arbusto ca. 1,5m. Flores com corola rósea a lilás.",NA,NA,"Agra, MF","Maturéia",NA,"1998",NA,NA,"-37.431389","-7.186111",NA,NA,NA,NA,NA,NA
"22","2020-04-22 16:25:30-03","UFPB","JPB","21950","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","jabrense","Solanum jabrense","Agra & M.Nee",NA,"Agra, MF; Cabral, S; Pontes, RA; Baracho, GS; Rocha, EA","4231","1997","09","27","Southern America","Brasil","Paraíba","Pico do Jabre, Vegetação arbustivo-arbórea, semicaducifolia, subxerofítica, com elementos da caatinga e da mata úmida.","-37.431389","-7.186111","800","1010",NA,"; DESC: Arbusto; flores com corola azul.",NA,NA,"Agra, MF","Maturéia",NA,"1997",NA,NA,"-37.431389","-7.186111",NA,NA,NA,NA,NA,NA
"23","2020-04-22 16:25:30-03","UFPB","JPB","21779","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","jabrense","Solanum jabrense","Agra & M.Nee",NA,"Agra, MF; Cabral, SC; Medeiros, PC; Barros, W","3970","1997","07","12","Southern America","Brasil","Paraíba","Pico do Jabre, Vegetação arbustivo-arbórea, semicaducifolia, subxerofítica, com elementos da caatinga e da mata úmida. Ao Norte da sede da TELPA em direção Leste. Alt.: 900-1000m.","-35.431389","-7.186111",NA,NA,NA,"; DESC: Arbusto, ca. 1,5m, fortemente armado; flores roxas, anteras amarelas; frutos gladular-pubescente.",NA,NA,"Agra, MF","Maturéia",NA,"1997","07",NA,"-35.431389","-7.186111",NA,NA,NA,NA,NA,NA
"24","2020-04-22 16:25:30-03","UFPB","JPB","33761","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","jabrense","Solanum jabrense","Agra & M.Nee",NA,"Agra, MF; Pontes, RA; Barros, W","4360","1997","12","20","Southern America","Brasil","Paraíba","Pico do Jabre, Vegetação arbustivo-arbórea, semicaducifólia, subxerofítica, com elementos da caatinga e da mata úmida. Ao Norte da Telpa em direção Oeste.","-37.431389","-7.186111","800","1010",NA,"; DESC: Arbusto ca. 1,5m. Flor com corola rósea a lilás. Subarbusto de corola azul.",NA,NA,"Agra, MF","Maturéia",NA,"1997",NA,NA,"-37.431389","-7.186111",NA,NA,NA,NA,NA,NA
"25","2020-04-22 16:25:30-03","UFPB","JPB","21855","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","jabrense","Solanum jabrense","Agra & M.Nee",NA,"Agra, MF; Cabral, SC; Medeiros, PC; Barros, W","4116","1997","06","12","Southern America","Brasil","Paraíba","Pico do Jabre, Vegetação arbustivo-arbórea, semicaducifolia, subxerofítica, com elementos da caatinga e da mata úmida. Ao Sul da sede da Telpa em direção Leste. Alt. 900-1000.","-37.431389","-7.186111","800","1010",NA,"; DESC: Arbusto, ca. 1,5m, fortemente armado; flores roxas, anteras amarelas; frutos glandular-pubescente.",NA,NA,"Agra, MF","Maturéia",NA,"1997","07",NA,"-37.431389","-7.186111",NA,NA,NA,NA,NA,NA
"26","2020-04-22 16:25:30-03","UFPB","JPB","21155","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","jabrense","Solanum jabrense","Agra & M.Nee",NA,"Agra, MF; Rocha, EA; Baracho, GS; Cabral, S","3918","1997","01","18","Southern America","Brasil","Paraíba","Pico do Jabre, Vetação arbustivo-arbórea, semicaducifolia, subxerofítica, com elementos da caatinga e da mata úmida. Atrás da sede da telpa, solo argiloso-rochoso. Atl. 1000m.","-37.431389","-7.186111","800","1010",NA,"; DESC: Arbusto frotemente armado, ca. 1m de altura. Flores com corola violácea; anteras amarelas. fruto com epicarpo granduloso-viscoso.",NA,NA,"Agra, MF","Maturéia",NA,"1997",NA,NA,"-37.431389","-7.186111",NA,NA,NA,NA,NA,NA
"27","2020-04-22 16:25:30-03","UFPB","JPB","22000","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","jabrense","Solanum jabrense","Agra & M.Nee","holotype","Agra, MF; Barbosa, MR","2820","1991","04","03","Southern America","Brasil","Paraíba","Pico do Jabre","-37.431389","-7.186111","900","1010",NA,"; HABITAT: Vegetação arbustivo-arbórea, semicaducifolia, subxerofítica com elementos da caatinga e da mata úmida.; DESC: Arbusto armado, ca. 2.0 m de altura; flores roxo-azuladas; indumento ferrugíneo, glandulo-viscoso. Frutos glandul","JPB1000030","JPB1000030",NA,"Teixeira",NA,NA,NA,NA,"-37.431389","-7.186111",NA,NA,NA,NA,NA,NA
"28","2020-04-22 16:25:30-03","UFPB","JPB","54098","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","jabrense","Solanum jabrense","Agra & M.Nee",NA,"Andrade, K; Inácio, E; Rodal, MJN","7","1995","03","09","Southern America","Brasil","Pernambuco","Reserva Biológica de Serra Negra., Distrito de Inajá. Chapadão arenítico, solo arenoso recoberto por matéria orgânica em decomposição.","-38.061528","-8.066667","1100","1100",NA,"; HABITAT: Vegetação arbustiva-arbórea.","JPB0054098",NA,NA,"Floresta",NA,NA,NA,NA,"-38.061528","-8.066667",NA,NA,NA,NA,NA,NA
"29","2020-04-22 16:25:30-03","UFPB","JPB","30087","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","jabrense","Solanum jabrense","Agra & M.Nee",NA,"Agra, MF; Baracho, GS; Pontes, RA; Leal, CKA; Abrantes, L","5713","2002","03","08","Southern America","Brasil","Paraíba","Na base da pedra da serra, próximo ao riacho.","-36.665","-7.483333","493","493",NA,"; DESC: Sobre a rocha. Arbusto ereto, caule, folhas e ramos armados; folhas lobadas; corola rósea a lilás; baga glandulosa-pilosa, globosa.",NA,NA,"Agra, MF","Serra Branca",NA,"2004",NA,NA,"-36.665","-7.483333",NA,NA,NA,NA,NA,NA
"30","2020-04-22 16:25:30-03","UFPB","JPB","31356","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","jabrense","Solanum jabrense","Agra & M.Nee",NA,"Lima, IB; Quirino, ZG; Lima, JR","82","2003","03","23","Southern America","Brasil","Paraíba","RPPN Fazenda Almas","-36.898222","-7.470556","600","600",NA,"; DESC: Arbusto; folhas com espinhos; flores rocho claro, estames amarelos e botõs verdes; espinhos por todo caule.",NA,NA,"Agra, MF","São José dos Cordeiros",NA,"2004","05",NA,"-36.898222","-7.470556",NA,NA,NA,NA,NA,NA
"31","2020-04-22 16:25:30-03","UFPB","JPB","34685","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","jabrense","Solanum jabrense","Agra & M.Nee",NA,"Rocha, EA","1219","2004","09","02","Southern America","Brasil","Pernambuco","Parque Nacional do Catimbau, Sítio Igrejinha.","-37.256111","-8.513889","958","958",NA,"; DESC: Arbusto, ca. de 1,8 m de altura, com flores e frutos. Flores roxas, vistosas, melitófilas. Frutosglobosos, alaranjados quando maduros. Planta em área de caatinga, crescendo sobre solo argiloso. Raro no local.",NA,NA,"Sampaio, VS","Buíque",NA,"2013","03","06","-37.256111","-8.513889",NA,NA,NA,NA,NA,NA
"32","2020-04-22 16:25:30-03","UFPB","JPB","42178","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","jabrense","Solanum jabrense","Agra & M.Nee",NA,"Agra, MF; Bohs, L; Stern, S; Lima, JR","7018","2008","08","13","Southern America","Brasil","Paraíba","Near Teixeira, top of Pico de Jabre at towers.","-37.384444","-7.253056","1150","1150",NA,"; HABITAT: Mata serrana, sobre piedras graníticas, roadside in sunny areas.; DESC: Shrub 1 - 1,5 m. Spines acicular, dark brown. Stems and leaf undersides with dense glandular pubescence. Corollas purple, anthers yellow. Andromonoecious. Fruits green, gl",NA,NA,"Agra, MF","Maturéia",NA,"2008","08","13","-37.384444","-7.253056",NA,NA,NA,NA,NA,NA
"33","2020-04-22 16:25:30-03","UFPB","JPB","42267","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","jabrense","Solanum jabrense","Agra & M.Nee",NA,"Agra, MF; Bohs, L; Stern, S; Lima, JR","7016","2008","08","13","Southern America","Brasil","Paraíba","Near Teixeira, top of Pico de Jabre at towers.","-37.384444","-7.253056","1150","1150",NA,"; HABITAT: Mata serrana, sobre piedras graníticas, roadside in sunny areas.; DESC: Shrub 1 - 1,5 m. Spines acicular, dark brown. Stems and leaf undersides with dense glandular pubescence. Corollas purple, anthers yellow. Andromonoecious. Fruits green, gl",NA,NA,"Agra, MF","Maturéia",NA,"2008","08","13","-37.384444","-7.253056",NA,NA,NA,NA,NA,NA
"34","2020-04-22 16:25:30-03","UFPB","JPB","36526","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","jabrense","Solanum jabrense","Agra & M.Nee",NA,"Ribeiro-Filho, AA","182","2001","02","14","Southern America","Brasil","Bahia","Serra da Jibóia, à margem da estrada da Serra da Pioneira.","-39.466667","-12.833333",NA,NA,NA,"; DESC: Arbusto.Caule com muitos espinhos.Folhas pilosas, concolores, verdes.Flores com pétalas rosas, anteras laranjas, estilete creme, estigma amarronzado.Frutos verdes com estrias verde-escuras.",NA,NA,NA,"Santa Teresinha",NA,NA,NA,NA,"-39.466667","-12.833333",NA,NA,NA,NA,NA,NA
"35","2020-04-22 16:25:30-03","UFPB","JPB","35887","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","jabrense","Solanum jabrense","Agra & M.Nee",NA,"Gadelha Neto, PC; Pontes, RA","1518","2006","04","27","Southern America","Brasil","Paraíba","Serra de Jabitacá, Rochoso.","-37.1199989318848","-7.88944005966187",NA,NA,NA,"; DESC: Arbusto com cerca de 2,5m; ramos e folhas aculeadas; corola roxa com estames amarelos. Vegetando em afloramento rochoso.",NA,NA,"Agra, MF","Monteiro",NA,"2009","05","21",NA,NA,"27428","auto",NA,NA,NA,NA
"36","2016-10-31 16:35:22-02","MNHN","RECOLNAT_MNHN_P","P00868581","PreservedSpecimen",NA,NA,NA,"Solanaceae","Solanum","jabrense","Solanum jabrense","Agra & M.Nee",NA,"Agra, M.F.|Cabral, S.C.|Medeiros, P.C.|Barros, W.",NA,"1997","7","12",NA,"Brésil","Paraiba","Paraiba, Municipio de Maturéia, Pico do Jabre","-37.43139","-7.18611","800","1010","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00868581' target='other'> <mi>dwc_moreinfo</mi></a>","P00868581","P00868581_01","Agra","Maturéia",NA,NA,NA,NA,NA,NA,NA,NA,"4116",NA,NA,NA
"37","2020-12-11 11:42:14-03","UFMG","BHCB","156707","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","jabrense","Solanum jabrense","Agra & M.Nee",NA,"Carmo, FF","5263","2010","11","22","Southern America","Brasil","Minas Gerais","Peixe Bravo","-42.750833","-16.069167","990","990",NA,"Coletado em afloramento de canga","BHCB043411",NA,NA,"Riacho dos Machados",NA,"2017","08","29","-42.750833","-16.069167",NA,NA,NA,NA,NA,NA
"38","2020-12-11 11:42:14-03","UFMG","BHCB","139824","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","jabrense","Solanum jabrense","Agra & M.Nee",NA,"Souza, JP; Zuloaga, FO; Morrone, O; Tsuji, R; Silveira, MF","6275","2006","07","20","Southern America","Brasil","Bahia","Estrada para a BR 242, ca. km 0,5, Mata","-41.3899993896484","-12.563099861145",NA,NA,NA,"Arbusto, 2m alt. Flores roxas, frutos imaturos verdes","BHCB043402",NA,NA,"Lençóis",NA,"2017","08","28",NA,NA,"47385","auto",NA,NA,NA,NA
"39","2008-05-27 22:02:00-03","MO","MOBOT","2970635","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","jabrense","Solanum jabrense","Agra & M. Nee",NA,"M. de F. Agra","Agra 4360","1997","12","20","South America","Brazil","Paraíba","Mun. de de Matureia, Pico do 8 Jabre. Vegetacão arbustivo-arborea, semicaducifolia, subxerofitica, com elementos da caatinga a mata úmida ao Norte da Telpa em direcão Oeste. Alt 7-900","-37.43138","-7.18611","800.00000000","1010.00000000",NA,NA,NA,NA,"M.F. Agra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2008-05-27 22:02:00-03","MO","MOBOT","2972707","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","jabrense","Solanum jabrense","Agra & M. Nee",NA,"M. de F. Agra","Agra 3904","1997","1","18","South America","Brazil","Paraíba","Mun. de de Matureia, Pico do Jabre. Vegetacão arbustivo-arborea, semicaducifolia, subxerofitica, com elementos da caatinga e da mata umida. 500 S, em direcão á Sede da Telpa, clareira da mata.","-37.43138","-7.18611","800.00000000","1010.00000000",NA,NA,NA,NA,"M. F. Agra, Jan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2008-05-27 22:02:00-03","MO","MOBOT","2969789","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","jabrense","Solanum jabrense","Agra & M. Nee",NA,"M. de F. Agra","Agra 3970","1997","7","12","South America","Brazil","Paraíba","Mun. de de Matureia, Pico do Jabre. Vegetacão arbustivo-arbórea, semicaducifolia, subxeroftica, com elementos da caatinga e mata úmida. ao Norte da sede da Telpa em direcão Leste. Alt 900-1000","-37.43138","-7.18611","800.00000000","1010.00000000",NA,NA,NA,NA,"M.F. Agra, Jul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
