"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","day","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","individualCount","typeStatus","relatedCatalogItem","fieldNumber","sex"
"11","2019-10-09 11:27:36-03","UFBA","ALCB","029259","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Hohenbergia","littoralis","Hohenbergia littoralis","L.B.Smith.","Martinelli, G; Vieira","Oliveira, ALPC de","s/n","1997","03","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Lagoa do Abaeté.","-38.5","-12.966667",NA,NA,NA,"crescendo em dunas.","ALCB011635","ALCB011635","2002","06",NA,"18","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA
"12","2019-10-09 11:27:36-03","UFBA","ALCB","029260","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Hohenbergia","littoralis","Hohenbergia littoralis","L.B.Smith.","Martinelli, G; Vieira","Oliveira, ALPC de","s/n","1997","03","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Lagoa do Abaeté.","-38.5","-12.966667",NA,NA,NA,"crescendo em dunas.","ALCB011634","ALCB011634","2002","06",NA,"18","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA
"13","2019-10-09 11:27:36-03","UFBA","ALCB","029814","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Hohenbergia","littoralis","Hohenbergia littoralis","L.B.Smith.","Faria, APG de; Wendt, T; Sousa, LOF de","Gomes, M","9","1996","03","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapuã","-38.35","-12.933333",NA,NA,NA,"Erva: terrestre. Folhas rosuladas, com pequenos espinhos na margem. Inflorescência com brácteas alaranjadas. Frutos imaturos de cor verde. Frequente; Dunas. Substrato arenoso","ALCB011629","ALCB011629","2003","03","19","13","-38.35","-12.933333",NA,NA,NA,NA,NA,NA,NA,NA
"14","2019-10-09 11:27:36-03","UFBA","ALCB","031277","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Hohenbergia","littoralis","Hohenbergia littoralis","L.B.Smith.","Wendl; Faria, APG de; Sousa, LOF de","Guedes, ML; Gouveia, EP de; Guedes, ML; te, D","5251","1996","11","Southern America","Brasil","Bahia","Eunápolis","Extremo Sul, Reserva da Veracruz Florestal","-39.566667","-16.366667",NA,NA,NA,"terrestre. Folhas com pequenos espinhos nas margens. Inflorescências com brácteas cremes. Ocasional.&nf;; solo areno-argiloso.","ALCB011617","ALCB011617","2003","03","18","10","-39.566667","-16.366667",NA,NA,NA,NA,NA,NA,NA,NA
"15","2019-10-09 11:27:36-03","UFBA","ALCB","106904","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Hohenbergia","littoralis","Hohenbergia littoralis","L.B.Smith.","Guedes, ML","Guedes, ML; Alunos da Disciplina BIO 043/2012","20279","2012","11","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, UNIDUNAS","-38.5","-12.966667",NA,NA,NA,"Folhas rosuladas, margem espinescentes. Inflorescência com longo escapo, lanoso. Inflorescência com flores passadas.","ALCB011628","ALCB011628","2013","01",NA,"30","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA
"16","2019-10-09 11:27:36-03","UFBA","ALCB","109744","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Hohenbergia","littoralis","Hohenbergia littoralis","L.B.Smith.","Oliveira, DSC de","Oliveira, DSC de; Mattos Andrade, PE de; Duplat, VS; Guedes, ML","118","2012","11","Southern America","Brasil","Bahia","Salvador",NA,"-38.5","-12.983333",NA,NA,NA,NA,NA,NA,"2013","03",NA,"06","-38.5","-12.983333",NA,NA,NA,NA,NA,NA,NA,NA
"17","2019-10-09 11:27:36-03","UFBA","ALCB","120244","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Hohenbergia","littoralis","Hohenbergia littoralis","L.B.Smith.","Guedes, ML; Costa, TF","Guedes, ML; Kelmo, F; et al.","23374","2015","02","Southern America","Brasil","Bahia","Jandaíra","Litoral Norte, Próximo a parcela 30.","-37.35","-11.45",NA,NA,NA,"Folhas com margens espinescente. Inflorescência com brácteas vistosas, escapo com indumento lanoso.; Restinga","ALCB011626","ALCB011626","2015","04",NA,"27","-37.35","-11.45",NA,NA,NA,NA,NA,NA,NA,NA
"18","2019-10-09 11:27:36-03","UFBA","ALCB","122489","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Hohenbergia","littoralis","Hohenbergia littoralis","L.B.Smith.","Guedes, ML","Serra, S; Neves, EG; Silvany, L","01","2015","11","Southern America","Brasil","Bahia","Iraquara","Pratinha.","-41.540556","-12.356944","653","653",NA,"ca. 1,50 m, folhas concolores, flores amarelas na base passando a coloração laranja no ápice.; Caatinga","ALCB008003","ALCB008003","2015","12",NA,"28","-41.540556","-12.356944",NA,NA,NA,NA,NA,NA,NA,NA
"19","2019-10-09 11:27:36-03","UFBA","ALCB","19217","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Hohenbergia","littoralis","Hohenbergia littoralis","L.B.Smith.","Oliveira, RCG de","Costa, AL","s/n","1969","11","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapuã","-38.5","-12.966667",NA,NA,NA,NA,"ALCB011630","ALCB011630","2012","05","10","30","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA
"20","2019-10-09 11:27:36-03","UFBA","ALCB","38391","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Hohenbergia","littoralis","Hohenbergia littoralis","L.B.Smith.","Faria, APG de; Wendt, T; Sousa, LOF de","Guedes, ML; Fonseca, MR; Jesus, NG de; Jorge., AMS","6021","1998","08","Southern America","Brasil","Bahia","Entre Rios","Litoral Norte, Restinga de Massarandupió","-37.89","-12.329167",NA,NA,NA,"Erva: 0,80 m. terrestre. Folhas rosuladas, margem com pequenos espinhos. Inflorescência com brácteas paleáceas.","ALCB011623","ALCB011623","2002","03",NA,"30","-37.89","-12.329167",NA,NA,NA,NA,NA,NA,NA,NA
"21","2019-10-09 11:27:36-03","UFBA","ALCB","89164","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Hohenbergia","littoralis","Hohenbergia littoralis","L.B.Smith.","Oliveira, RB","Silva, FO da; Paz, JRL da; Moreira, ALC","110","2008","08","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas do Flamengo, APA das Dunas e Lagoas do Abaeté","-38.5","-12.966667",NA,NA,NA,"folhas em roseta, verde-clara com ápice avermelhada; bordas com espinhos. Escarpo ca. de 90 cm de altura.","ALCB011627","ALCB011627 ALCB011627_1 ALCB011627_2 ALCB011627_3","2009","07",NA,"05","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA
"22","2019-10-09 11:27:36-03","UFBA","ALCB","041445","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Hohenbergia","littoralis","Hohenbergia littoralis","L.B.Smith.","Faria, APG de; Wendt, T; Sousa, LOF","Faria, LSS; Guedes, ML","03/95","1995","10","Southern America","Brasil","Bahia","Salvador","Lagoa do Abaeté.","-38.510799407959","-12.9710998535156",NA,NA,NA,"Terrestre, erva com folhas formando roseta, folhas com margem armadas. Inflorescência com 1 m de comprimento.","ALCB011616","ALCB011616 ALCB011616_1","2003","03",NA,"31",NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA
"23","2021-01-14 15:25:53-03","MN","R","203541","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Hohenbergia","littoralis","Hohenbergia littoralis","L.B. Sm.","Leme, E.M.C. & Wendt, T.","Carvalho, L.C.","76","2001","01",NA,"Brasil","Bahia","Salvador",NA,"-38.35","-12.933333",NA,NA,NA,NA,"R010005594",NA,"2002","07","25","29","38°21'W","12°56'S",NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-01-14 15:25:53-03","MN","R","203542","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Hohenbergia","littoralis","Hohenbergia littoralis","L.B. Sm.","Leme, E.M.C. & Wendt, T.","Carvalho, L.C.","75","2001","01",NA,"Brasil","Bahia","Salvador",NA,"-39.083333","-16.65",NA,NA,NA,NA,"R010005595",NA,"2002","07","25","29","39°05'W","16°39'S",NA,NA,NA,NA,NA,NA,NA,NA
"25","2019-02-15 11:35:37-02","IPA","IPA","27185","S","Plantae","Plantae",NA,"Bromeliaceae","Hohenbergia","littoralis","Hohenbergia littoralis","L.B. Sm.",NA,"Grupo Flora Pedra do Cavalo","54","1980","05","Southern America","Brasil","Bahia","Cachoeira","Barragem de Bananeiras, Vale dos Rios Paraguaçu e Jacuípe.","-39.083333","-12.533333",NA,NA,NA,"Planta com inflorescências grandes e vistosas. Crescendo em região rochosa e em densa associação.","IPA0027185",NA,NA,NA,NA,NA,"-39.083333","-12.533333",NA,NA,NA,NA,NA,NA,NA,NA
"26","2013-12-23 16:52:00-02","MO","MOBOT","3001415","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Hohenbergia","littoralis","Hohenbergia littoralis","L.B. Sm.","Edna L.P.G. de Oliveira","Edna L.P.G. de Oliveira","Oliveira 651","1985","3","South America","Argentina",NA,NA,"Marií - Ba. Margem direita do rio Jacuípe.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-04 11:04:41-03","UFRB","HURB","18885","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Hohenbergia","littoralis","Hohenbergia littoralis","L.B.Sm.","B.P.Cavalcante","Cavalcante, B. P.; Souza, E.H.","17","2018","11",NA,"Brasil","Bahia","Salvador","Parque das Dunas; Proximo ao Aeroporto Luiz Eduardo Magalhães","-38.510799407959","-12.9710998535156",NA,NA,NA,"terrestre sobre dunas, ca. 1,3m alt., folhas verdes arroxeadas, inflorescência apical com flores brancas","HURB000018885","HURB000018885 HURB000018885_1","2018","11",NA,"26",NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA
"28","2020-09-12 05:00:02-03","US","US","2143579","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Hohenbergia","littoralis","Hohenbergia littoralis","L.B. Sm.",NA,"L. Smith, Seabra & Leão","7115","1952",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","1",NA,NA,NA,NA
"29","2019-10-07 09:20:33-03","UEFS","HUEFS","99688","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Aechmea","itapoana","Aechmea itapoana","W.Till & Morawetz",NA,"Morawetz, W.",NA,"1981","02",NA,"Brasil","Bahia","Salvador","ca. 35 km NE of Itapoã","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"HUEFS0099688",NA,NA,NA,NA,"19",NA,NA,"26018","auto","Lilianae",NA,"Isótipo",NA,NA,NA
"30","2019-10-07 09:20:36-03","UEFS","HUEFS","105463","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Hohenbergia","littoralis","Hohenbergia littoralis","L.B.Sm.","D.Cardoso","Cardoso, D.","1018","2006","02",NA,"Brasil","Bahia","Camaçari","Arembepe. Condomínio Laguna.","-38.35","-12.933333","2","9",NA,"Fragmentos de restinga arbórea com áreas abertas em solo bastante arenoso.","HUEFS0105463","HUEFS0105463","2006","02",NA,"03","38W21'","12S56'",NA,NA,"Lilianae",NA,NA,NA,NA,NA
"31","2019-10-07 09:20:36-03","UEFS","HUEFS","10015","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Hohenbergia","littoralis","Hohenbergia littoralis","L.B.Sm.",NA,"Queiroz, L.P.de","2522","1991","12",NA,"Brasil","Bahia","Salvador",NA,"-38.35","-12.933333",NA,NA,NA,NA,"HUEFS0010015","HUEFS0010015 HUEFS0010015_01",NA,NA,NA,"02","38W21'","12S56'",NA,NA,"Lilianae",NA,NA,NA,NA,NA
"32","2019-10-07 09:20:36-03","UEFS","HUEFS","182508","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Hohenbergia","littoralis","Hohenbergia littoralis","L.B.Sm.",NA,"Popovkin, A.V.","1029","2012","01",NA,"Brasil","Bahia","Entre Rios","Areial.","-37.883333","-12.25","60","60",NA,"Riparian forest.","HUEFS0182508","HUEFS0182508",NA,NA,NA,"09","37W53'","12S15'",NA,NA,"Lilianae",NA,NA,NA,NA,NA
"33","2019-10-07 09:20:36-03","UEFS","HUEFS","4152","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Hohenbergia","littoralis","Hohenbergia littoralis","L.B.Sm.",NA,"Noblick, L.R.","3427","1984","10",NA,"Brasil","Bahia","Salvador",NA,"-38.35","-12.933333",NA,NA,NA,NA,"HUEFS0004152","HUEFS0004152",NA,NA,NA,"19","38W21'","12S56'",NA,NA,"Lilianae",NA,NA,NA,NA,NA
"34","2019-10-07 09:20:36-03","UEFS","HUEFS","5464","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Hohenbergia","littoralis","Hohenbergia littoralis","L.B.Sm.","G.Martinelli","Noblick, L.R.","4424","1985","12",NA,"Brasil","Bahia","Salvador","Dunas de Itapuã, Lagoa de Abaeté.","-38.35","-12.933333",NA,NA,NA,NA,"HUEFS0005464","HUEFS0005464 HUEFS0005464_01","1986","09",NA,"09","38W21'","12S56'",NA,NA,"Lilianae",NA,NA,NA,NA,NA
"35","2020-07-23 12:00:56-03","CEPLAC","CEPEC","28177","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Hohenbergia","littoralis","Hohenbergia littoralis",NA,"Grupo Pedra do Cavalo","Grupo Pedra do Cavalo","683","1980","09",NA,"Brasil","Bahia","CACHOEIRA","Geolandia. Vale dos Rios Paraguacu E Jacuipe.","-39.083333","-12.533333",NA,NA,NA,"<ll>dwc_commonname:</ll> Gravata",NA,NA,NA,NA,NA,"01","39W5'0","12S32'0",NA,NA,NA,NA,NA,"01/09/1980",NA,NA
"36","2019-11-01 15:13:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Bromeliaceae","Hohenbergia","littoralis","Hohenbergia littoralis","L.B.Sm.","Noblick, LR","Noblick, LR; Britto, IC","4424","1985","12","Southern America","Brasil","Bahia","Salvador","Dunas de Itapoã, Lagoa de Abaeté","-38.35","-12.933333",NA,NA,NA,"Erva de 60-100cm de altura. Com base da folha roxa, margem serrada e ápice escuro, largo. Folhas arrumadas num funil estreito. Flores de corola branca e inflorescência de brácteas esbranquiçadas","UB0002785","UB0002785","1985",NA,NA,"09","-38.35","-12.933333",NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-05 16:09:36-03","MN","R-TIPOS","32323","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Hohenbergia","littoralis","Hohenbergia littoralis","L.B. Sm.","Smith, L.B.","Foster, M.B.","46","1939","05",NA,"Brasil","Bahia","Brotas",NA,NA,NA,NA,NA,NA,NA,"R000032323","R000032323_001","1964","10","01","29",NA,NA,NA,NA,NA,NA,"Isotypus",NA,NA,NA
"38","2021-03-05 16:09:36-03","MN","R-TIPOS","32323a","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Hohenbergia","littoralis","Hohenbergia littoralis","L.B. Sm.","Smith, L.B.","Foster, M.B.","46","1939","05",NA,"Brasil","Bahia","Brotas",NA,NA,NA,NA,NA,NA,NA,"R000032323a","R000032323a_001","1964","10","01","29",NA,NA,NA,NA,NA,NA,"Isotypus",NA,NA,NA
"39","2019-11-21 10:02:37-03","IBt","SP","358724","S","Plantae",NA,NA,"Bromeliaceae","Hohenbergia","littoralis","Hohenbergia littoralis","L.B.Sm.","Noblick, LR","Noblick, LR; Brito, IC","4424","1985","12",NA,"Brasil","Bahia","Salvador","Dunas de Itapuã, Lagoa de Abaeté.","-38.35","-12.933333",NA,NA,NA,NA,"SP051842","SP051842","1985",NA,NA,"09","-38.35","-12.933333",NA,NA,NA,NA,NA,NA,NA,NA
"40","2019-11-21 10:02:37-03","IBt","SP","330543","S","Plantae",NA,NA,"Bromeliaceae","Hohenbergia","littoralis","Hohenbergia littoralis","L.B.Sm.",NA,"Cotias, AL","s.n.","1997","03",NA,"Brasil","Bahia","Salvador","Lagoa do Abaeté.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"SP051843","SP051843",NA,NA,NA,"18",NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA
"41","2010-08-16 16:42:32-03","GH","HU-HERB","GH 00029110","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Hohenbergia","littoralis","Hohenbergia littoralis","L. B. Smith",NA,"M. B. Foster","46","1939","5","South America","Brazil","Bahia",NA,"Bahia, north 10 miles on coast, alt. 75 feet",NA,NA,"22",NA,"Sheet",NA,NA,NA,NA,NA,NA,"29",NA,NA,NA,NA,NA,NA,"Type",NA,"46","undetermined"
"42","2010-08-16 16:42:21-03","GH","HU-HERB","GH 00029111","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Hohenbergia","littoralis","Hohenbergia littoralis","L. B. Smith",NA,"M. B. Foster","46","1939","5","South America","Brazil","Bahia",NA,"Bahia, north 10 miles on coast, alt. 75 feet",NA,NA,"22",NA,"Sheet",NA,NA,NA,NA,NA,NA,"29",NA,NA,NA,NA,NA,NA,"Type",NA,"46","undetermined"
"43","2010-08-16 16:42:28-03","GH","HU-HERB","GH 00029112","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Hohenbergia","littoralis","Hohenbergia littoralis","L. B. Smith",NA,"M. B. Foster","46","1939","5","South America","Brazil","Bahia",NA,"Bahia, north 10 miles on coast, alt. 75 feet",NA,NA,"22",NA,"Sheet",NA,NA,NA,NA,NA,NA,"29",NA,NA,NA,NA,NA,NA,"Type",NA,"46","undetermined"
"44","2010-08-16 16:42:44-03","GH","HU-HERB","GH 00029113","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Hohenbergia","littoralis","Hohenbergia littoralis","L. B. Smith",NA,"M. B. Foster","46","1939","5","South America","Brazil","Bahia",NA,"Bahia, north 10 miles on coast, alt. 75 feet",NA,NA,"22",NA,"Sheet",NA,NA,NA,NA,NA,NA,"29",NA,NA,NA,NA,NA,NA,"Type",NA,"46","undetermined"
