"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","locality","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount"
"38","2020-11-04 11:14:50-03","ESALQ","ESA","107899","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris",NA,"Gissi, D.S.","2011",NA,NA,"Santos, M.B.","11.0","2005","03","23","Brasil","São Paulo","Eldorado","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,"ESA107899","ESA107899","Magnoliophyta",NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA
"39","2020-11-04 11:14:50-03","ESALQ","ESA","29604","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D. Legrand) Sobral","Gissi, D.S.","2011",NA,NA,"Ivanauskas, N.M.","1116.0","1995","10","01","Brasil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA029604","ESA029604","Magnoliophyta",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"40","2020-11-04 11:14:50-03","ESALQ","ESA","29502","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D. Legrand) Sobral","Gissi, D.S.","2011",NA,NA,"Ivanauskas, N.M. ; Gomes, A.","1057.0","1996","01","09","Brasil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA029502","ESA029502","Magnoliophyta",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"41","2020-11-04 11:14:50-03","ESALQ","ESA","29423","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D. Legrand) Sobral","Gissi, D.S.","2011",NA,NA,"Ivanauskas, N.M.; Gomes, A.; Dias Filho, S.","978.0",NA,NA,NA,"Brasil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA029423","ESA029423","Magnoliophyta",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"42","2020-11-04 11:14:50-03","ESALQ","ESA","29420","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D. Legrand) Sobral","Gissi, D.S.","2011",NA,NA,"Ivanauskas, N.M.; Gomes, A.; Dias Filho, S.","975.0","1995","12","27","Brasil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA029420","ESA029420","Magnoliophyta",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"43","2020-11-04 11:14:50-03","ESALQ","ESA","29605","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D. Legrand) Sobral","Gissi, D.S.","2011",NA,NA,"Ivanauskas, N.M.","1117.0","1995","10","01","Brasil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA029605","ESA029605","Magnoliophyta",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"44","2020-11-04 11:14:50-03","ESALQ","ESA","109463","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris",NA,NA,NA,NA,NA,"Duarte, A.R.","531.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109463","ESA109463","Magnoliophyta",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"45","2020-11-04 11:14:50-03","ESALQ","ESA","82480","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D. Legrand) Sobral","Gissi, D.S.","2011",NA,NA,"Mazine, F.F. Duarte, A.R. ; Gianotti, M.","458.0","2002","10","30","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Árvore ca. 5 m. Botões muito jovens amarelados. Amostras coletadas para análise macromolecular.","ESA082480",NA,"Magnoliophyta",NA,NA,"Parque Estadual de Carlos Botelho - Floresta Ombrófila Densa (parcela do Biota)",NA,"34059","auto",NA,NA,NA,NA,NA,NA
"46","2020-11-04 11:14:50-03","ESALQ","ESA","50424","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D. Legrand) Sobral","Gissi, D.S.","2011",NA,NA,"Santos, M.B.; Pardi, M.M.; Bordini, M.C.P.; Bosquetti, L.B.; Marcelino, V.R.; Breier, T.B.; Souza, V.C.; Rodrigues, R.R.","11.0","2005","03","23","Brasil","São Paulo","Eldorado","-48.0999984741211","-24.5200004577637",NA,NA,"400","400","Árvore.Flor creme, folhas jovens avermelhadas, 5 m. alt.","ESA050424",NA,"Magnoliophyta",NA,NA,"Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha do Bugio. Floresta Ombrófila Densa Baixo Montana Ribeirinha Pouco Degradada com afloramento de calcário.",NA,"38804","auto",NA,NA,NA,NA,NA,NA
"47","2020-11-04 11:14:50-03","ESALQ","ESA","109787","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30169.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109787","ESA109787","Magnoliophyta",NA,NA,"Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,"34059","auto",NA,NA,NA,NA,NA,NA
"48","2020-11-04 11:14:50-03","ESALQ","ESA","109786","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30166.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109786","ESA109786","Magnoliophyta",NA,NA,"Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,"34059","auto",NA,NA,NA,NA,NA,NA
"49","2020-11-04 11:14:50-03","ESALQ","ESA","83733","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D. Legrand) Sobral","Gissi, D.S.","2011",NA,NA,"Souza, V.C.; Duarte, A.R.; Sampaio, D.; Nogueira, A.; Castanho, C.T.; Rando, J.G.","29011.0","2003","02","18","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"300","300","Árvore, ca. 6 m alt.; flores alvas.","ESA083733",NA,"Magnoliophyta",NA,NA,"Parque Estadual Carlos Botelho. Floresta Ombrófila Densa. Área do Projeto Parcelas Permanentes",NA,"34059","auto",NA,NA,NA,NA,NA,NA
"50","2020-11-04 11:14:50-03","ESALQ","ESA","68875","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D. Legrand) Sobral","Gissi, D.S.","2011",NA,NA,"Franco, G.A.D.C.; Mendes, J.C.T.; Ferraz, K.M.B.; Ferraz, S.F.B.; Silva, E.V.; Valente, R.; Rocha, E.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","2945.0","2000","04","20","Brasil","São Paulo","São Sebastião","-45.36","-23.45","-45.36","-23.45","190","190","Árvore com 8 metros de altura, frutos imaturos verdes","ESA068875","ESA068875","Magnoliophyta",NA,NA,"Parque Estadual da Serra do Mar - Trilha das cachoeiras do Ribeirão Itú. Floresta ombrófila densa aluvial, com perturbação. Borda da mata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-04 11:14:50-03","ESALQ","ESA","36707","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D. Legrand) Sobral","Gissi, D.S.","2011",NA,NA,"Ziller, S.R. et al.","1395.0","1995","12","12","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"ESA036707",NA,"Magnoliophyta",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:14:50-03","ESALQ","ESA","39611","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D. Legrand) Sobral","Gissi, D.S.","2011",NA,NA,"Barbosa, E. et al.","39.0","1997","01","14","Brasil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,NA,"ESA039611",NA,"Magnoliophyta",NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:14:50-03","ESALQ","ESA","101547","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris",NA,"Gissi, D.S.","2011",NA,NA,"Braidotti, J.C.","93.0","2005","03","26","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"ESA101547","ESA101547","Magnoliophyta",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:14:50-03","ESALQ","ESA","29429","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D. Legrand) Sobral","Gissi, D.S.","2011",NA,NA,"Ivanauskas, N.M. et al.","984.0","1996","01","24","Brasil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA029429",NA,"Magnoliophyta",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:14:50-03","ESALQ","ESA","29505","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D. Legrand) Sobral","Gissi, D.S.","2011",NA,NA,"Ivanauskas, N.M. ; Gomes, A.","1060.0","1995","12","29","Brasil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA029505","ESA029505","Magnoliophyta",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:14:50-03","ESALQ","ESA","29428","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D. Legrand) Sobral","Gissi, D.S.","2011",NA,NA,"Ivanauskas, N.M. et al.","983.0","1996","01","30","Brasil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA029428",NA,"Magnoliophyta",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:14:50-03","ESALQ","ESA","53729","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D. Legrand) Sobral","Gissi, D.S.","2011",NA,NA,"Lucas, E.J. et al.","729.0","2006","11","27","Brasil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"ESA053729",NA,"Magnoliophyta",NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:14:50-03","ESALQ","ESA","33535","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D. Legrand) Sobral","Gissi, D.S.","2011",NA,NA,"Souza, V.C.; Sakuragui, C.M.; Campos, M.T.V.A.; Oliveira, A.A.","12304.0","1991","01","01","Brasil","São Paulo","Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,NA,"ESA033535","ESA033535","Magnoliophyta",NA,NA,NA,NA,"23719","auto",NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:14:50-03","ESALQ","ESA","29606","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D. Legrand) Sobral","Gissi, D.S.","2011",NA,NA,"Ivanauskas, N.M.","1118.0","1995","11","01","Brasil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA029606","ESA029606","Magnoliophyta",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:14:50-03","ESALQ","ESA","29506","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D. Legrand) Sobral","Gissi, D.S.","2011",NA,NA,"Ivanauskas, N.M. ; Gomes, A.","1061.0","1995","12","27","Brasil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA029506","ESA029506","Magnoliophyta",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:14:50-03","ESALQ","ESA","50459","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D. Legrand) Sobral","Gissi, D.S.","2011",NA,NA,"Santos, M.B.; Pardi, M.M.; Bordini, M.C.P.; Bosquetti, L.B.; Marcelino, V.R.; Breier, T.B.; Souza, V.C.; Rodrigues, R.R.","54.0","2005","03","25","Brasil","São Paulo","Eldorado","-48.0999984741211","-24.5200004577637",NA,NA,"400","400","Árvore.Infl. verde claro, 5 m alt.","ESA050459",NA,"Magnoliophyta",NA,NA,"Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha da Água Grande/Ressurgência. Floresta Ombrófila Densa Baixo Montana pouco degradada sobre afloramento de calcário",NA,"38804","auto",NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:14:50-03","ESALQ","ESA","52170","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D. Legrand) Sobral","Gissi, D.S.","2011",NA,NA,"Lima, R.A.F.","392.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"400","400","plaqueta parcelas permanentes: 10478","ESA052170","ESA052170","Magnoliophyta",NA,NA,"Parcela permanente - Parque Estadual de Carlos Botelho",NA,"34059","auto",NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:14:50-03","ESALQ","ESA","52026","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D. Legrand) Sobral","Gissi, D.S.","2011",NA,NA,"Lima, R.A.F.","459.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"400","400","5 cm DAP em clareira","ESA052026","ESA052026","Magnoliophyta",NA,NA,"Parcela permanente (sub-parcela E16) - Parque Estadual de Carlos Botelho",NA,"34059","auto",NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:14:50-03","ESALQ","ESA","109934","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29011.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109934","ESA109934","Magnoliophyta",NA,NA,"Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,"34059","auto",NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:14:50-03","ESALQ","ESA","109919","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29392.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109919","ESA109919","Magnoliophyta",NA,NA,"Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,"34059","auto",NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:14:50-03","ESALQ","ESA","109920","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29393.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109920","ESA109920","Magnoliophyta",NA,NA,"Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,"34059","auto",NA,NA,NA,NA,NA,NA
"67","2019-08-27 13:31:25-03","IAP","PACA-AGP","65254","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D. Legrand","C. D. Legrand","1960",NA,NA,"Reitz, R.","3990","1957","05","24","Brasil","SC","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"150","150","HBR 24802.&nf;Revisado por: E. N. Lughadha, 1997. Fenofase: fruto imaturo verde Hábito: arbusto","PACA065254",NA,"Magnoliophyta","Myrtales",NA,"Três Barras",NA,"23627","auto","Magnoliatae",NA,NA,NA,NA,NA
"68","2019-08-27 13:31:30-03","IAP","PACA-AGP","118690","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D. Legrand) Sobral","Sobral, M.","2010","01","25","Dreveck, S.","1078","2009","09","23","Brasil","SC","Garuva","-48.780278","-26.100278","48º46'49w","26º06'1s","112","112","furb 19177 fruto verde Habitat: Floresta Ombrófila densa de terras baixas","PACA118690",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"69","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0042965","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","L. R. Landrum",NA,NA,NA,"Landrum","3999","1981","12","10","Brazil","Parana",NA,"-48.666667","-25.333333",NA,NA,"100",NA,"Understory tree ca. 3 m high.",NA,NA,"Magnoliophyta","Myrtales",NA,"Antonina, along road to Guaraquecaba.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0069349","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","L. R. Landrum",NA,NA,NA,"Landrum","3999","1981","12","10","Brazil","Parana",NA,"-48.666667","-25.333333",NA,NA,"100",NA,"Understory tree ca. 3 m high.",NA,NA,"Magnoliophyta","Myrtales",NA,"Antonina, along road to Guaraquecaba.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0042966","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","M. L. Kawasaki",NA,NA,NA,"A. Peixoto; A. Gentry, E. Zardini, C. Proenca, O. Peixoto.","3452","1985","2","4","Brazil","Espirito Santo",NA,"-40.6","-19.9167",NA,NA,"700","750","Coor from www.fallingrain.com/world; Arbusto, ca. 1.5 m. Flores brancas.",NA,NA,"Magnoliophyta","Myrtales",NA,"Santa Tereza, Estrada de Sta. Tereza a Nova Lombardia, sitio do Sr. Alcebiades.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-11-21 14:40:19-03","UFJF","CESJ","43597","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","G. Hatschbach","2003",NA,NA,"C.Kozera; O P.Kozera","s.n.","1999","07","22","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Árvore, subosque. Alt.:ca 600m","CESJ043597",NA,"Angiosperma",NA,"América do Sul","Parque Estual do Marumbi",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"73","2021-04-07 11:46:34-03","UFMS","CGMS","66518","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","L.C. Lannoy",NA,NA,NA,"G. Hatschbach","9540","1962","12","29","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"50","50","Flor alva. Coordenadas geográficas: -25.5200004577637 -48.5092010498047 Habitat: Mata pluvial. Habito: Arbusto.","CGMS1099479",NA,NA,NA,NA,"Sítio do Meio.",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"74","2021-03-01 16:36:24-03","UNICAMP","UEC","116045","S","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Franco, G","2000","04","20","Franco, G; Mendes, JCT; Ferraz, KMB; Ferraz, SFB; Silva, EV; Valente, R; Rocha","2945","2000","04","20","Brazil","São Paulo","São Sebastião","-45.6","-23.75","-45.6","-23.75","190","190","Árvore com 8 m de alt, frutos verdes. Borda de mata.; Floresta Ombrófila Densa de Encosta com sinais de Pertubações.","UEC058047","UEC058047","Magnoliopsida",NA,NA,"Parque Estadual Serra do Mar. Trilha das cochoeiras do Ribeirão de Itu.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-01 16:36:24-03","UNICAMP","UEC","116127","S","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Souza, VC","2000","04",NA,"Oliveira, AA; Gandolfi, S; Batista, FRQ; Micheletto, F; Liesenfeld, MVA; et al.","3625","2000","04","20","Brazil","São Paulo","São Sebastião","-45.6","-23.75","-45.6","-23.75",NA,NA,"Árvore 3 m com frutos imaturos verdes. Interior de Floresta Alterada (próximoa borda do ribeirão).; Floresta Ombrófila Densa de Encosta com sinais de Pertubações.","UEC058048","UEC058048","Magnoliopsida",NA,NA,"Parque Estadual Serra do Mar. Trilha entre a Estrada Intermediária e a cabeceira do Ribeirão de Itu.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-01 16:36:24-03","UNICAMP","UEC","133716","S","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand",NA,NA,NA,NA,"Urbanetz, C; Mariuza; Domingos; Lelo","357","2004","11","09","Brazil","São Paulo","Cananéia","-47.916667","-24.883333","-47.916667","-24.883333","30","155","Arvoreta de 2,5m.","UEC029050","UEC029050","Magnoliopsida",NA,NA,"Fazenda Folha Larga, Trilha da Vitória.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-01 16:36:24-03","UNICAMP","UEC","143872","S","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand",NA,NA,NA,NA,"Carboni, M; Faraco, AG; Soares, PG; Sampaio, D; Breier, TB; Fernandez, RR","85","2005","03","23","Brazil","São Paulo","Eldorado","-48.400278","-24.6525","-48.400278","-24.6525","400","400","Arbusto com 2,5 m de altura.; Árvore com 6m de alt, casca lisa, flor branca.; Floresta Ombrófila Densa Baixo Montana Ribeirinha pouco degradada com afloramento calcário.","UEC058046","UEC058046","Magnoliopsida",NA,NA,"Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha do Bugio.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-01 16:36:24-03","UNICAMP","UEC","72998","S","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand",NA,NA,NA,NA,"Leitão Filho, HF; et al.","32708","1995","02","09","Brazil","São Paulo","Eldorado","-48.391944","-24.646389","-48.391944","-24.646389","30","155","Mata Atlântica de encosta, Árvore 4m, flores brancas.","UEC058051","UEC058051","Magnoliopsida",NA,NA,"Caverna do diabo.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-01 16:36:24-03","UNICAMP","UEC","95795","S","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand",NA,NA,NA,NA,"Ivanauskas, NM","508","1995","10","20","Brazil","São Paulo","Pariquera-Açu","-47.876944","-24.675833","-47.876944","-24.675833",NA,NA,"Arvore, 4m; Frutos pretos. Arvoreta de 4m de altura.; Floresta Atlântica.","UEC058049","UEC058049","Magnoliopsida",NA,NA,"Propiedade de Antônio Povinki.Mata pluvial.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-01 16:36:24-03","UNICAMP","UEC","95897","S","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Ivanauskas, NM","1996","03","27","Ivanauskas, NM","539","1995","11","08","Brazil","São Paulo","Pariquera-Açu","-47.876944","-24.675833","-47.876944","-24.675833",NA,NA,"Arbusto, 2,5 m, frutos pretos, mata pluvial.; Frutos imaturos verdes. Arvoreta de 2m de altura.; Floresta Atlântica.","UEC058050","UEC058050","Magnoliopsida",NA,NA,"Propiedade de Antônio Povinki.Mata pluvial.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-08-20 10:21:14-03","UNICAMP","UEC","11866","S","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Lughadha, EN","1997",NA,NA,"Hatschbach, G","41871","1979","01","12","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Arbusto, 2,5 m, flor alva; mata pluvial. Margens do rio.","UEC065899","UEC065899","Magnoliopsida",NA,NA,"Rio Bromado",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"82","2019-08-20 10:21:14-03","UNICAMP","UEC","11867","S","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Lughadha, EN","1997",NA,NA,"Hatschbach, G","40022","1977","07","11","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Arbusto, 2,5 m, frutos pretos, mata pluvial.","UEC065898","UEC065898","Magnoliopsida",NA,NA,"Rio Catira, Mata pluvial.",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"83","2019-08-20 10:21:14-03","UNICAMP","UEC","138202","S","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Costa, IR","2009","11",NA,"Costa, IR; Andrade, MAR","514","2003","12","13","Brazil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Arvore, 4m",NA,NA,"Magnoliopsida",NA,NA,"Parque Estadual Carlos Botelho, Trilha da Figueira, beira do rio",NA,"34059","auto",NA,NA,NA,NA,NA,NA
"84","2019-08-20 10:21:14-03","UNICAMP","UEC","138230","S","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Costa, IR","2009","11",NA,"Costa, IR; Andrade, MAR","514","2003","12","13","Brazil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Arvore, 4m","UEC065901","UEC065901","Magnoliopsida",NA,NA,"Parque Estadual Carlos Botelho, Trilha da Figueira, beira do rio",NA,"34059","auto",NA,NA,NA,NA,NA,NA
"85","2019-08-20 10:21:14-03","UNICAMP","UEC","138228","S","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand","Costa, IR","2009","11",NA,"Costa, IR; Andrade, MAR","515","2003","12","13","Brazil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"arbusto, 2m","UEC065900","UEC065900","Magnoliopsida",NA,NA,"Parque Estadual Carlos Botelho, Trilha da Figueira, beira do rio",NA,"34059","auto",NA,NA,NA,NA,NA,NA
