"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","typeStatus"
"274","2020-02-08 09:46:38-03","NBC","NL-BOTANY","U.1270576","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","12","08","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1270576 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1270576","NL-U1270576",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0105959",NA,NA,NA,NA
"275","2020-02-08 09:46:38-03","NBC","NL-BOTANY","U.1270577","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Mantovani W","1980","10","01","Mantovani W",NA,"1980","10","14","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1270577 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1270577","NL-U1270577",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0105958",NA,NA,NA,NA
"276","2020-02-08 09:46:38-03","NBC","NL-BOTANY","U.1270578","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Plowman TC",NA,NA,NA,"Hatschbach GG; Lindeman JC; Haas JH de",NA,"1965","12","08","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1270578 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1270578","NL-U1270578",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0105957",NA,NA,NA,NA
"277","2020-02-08 09:46:38-03","NBC","NL-BOTANY","U.1270579","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Plowman TC",NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1967","08","02","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1270579 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1270579","NL-U1270579",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0105956",NA,NA,NA,NA
"278","2020-02-08 09:46:38-03","NBC","NL-BOTANY","U.1270580","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Plowman TC",NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1967","01","24","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1270580 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1270580","NL-U1270580",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0105955",NA,NA,NA,NA
"279","2020-02-08 09:46:38-03","NBC","NL-BOTANY","U.1270581","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Plowman TC",NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","11","26","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1270581 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1270581","NL-U1270581",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0105954",NA,NA,NA,NA
"280","2020-02-08 09:46:38-03","NBC","NL-BOTANY","U.1270582","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Plowman TC",NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","10","17","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1270582 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1270582","NL-U1270582",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0105953",NA,NA,NA,NA
"281","2020-02-08 09:46:38-03","NBC","NL-BOTANY","U.1270583","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Burkart AE",NA,NA,NA,"Woolston AL",NA,"1956","09","28","Paraguay","San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1270583 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1270583","NL-U1270583",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0105962",NA,NA,NA,NA
"282","2020-02-08 09:46:38-03","NBC","NL-BOTANY","U.1284603","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz",NA,NA,NA,NA,"Tressens SG; et al.",NA,"1989","03","01","Argentina","Corrientes",NA,NA,"-57.05","-28.516667","-57.05","-28.516667",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1284603 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1284603","NL-U1284603",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0106518",NA,NA,NA,NA
"283","2020-02-08 09:46:38-03","NBC","NL-BOTANY","U.1284604","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Schinini A",NA,NA,NA,"Popoff O; Cuadrado G",NA,"1992","10","22","Argentina","Chaco",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1284604 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1284604","NL-U1284604",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0106519",NA,NA,NA,NA
"284","2020-02-08 09:46:38-03","NBC","NL-BOTANY","U.1284605","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz",NA,NA,NA,NA,"Pedersen TM",NA,"1958","01","25","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1284605 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1284605","NL-U1284605",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0106520",NA,NA,NA,NA
"285","2020-02-08 09:46:43-03","NBC","NL-BOTANY","WAG.1930838","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz",NA,NA,NA,NA,"Silva JM; Cordeiro J",NA,"1987","07","14","Brazil",NA,NA,"Morro 7 (mun. Quatro Barras) Paraná.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1930838 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1930838","NL-WAG1930838",NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"286","2020-11-04 11:07:11-03","ESALQ","ESA","79203","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz",NA,NA,NA,NA,"Carnevalli, R.",NA,"1997","12","17","Argentina","Corrientes","Capital",NA,NA,NA,NA,NA,NA,NA,NA,"ESA079203","ESA079203","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-11-04 11:07:11-03","ESALQ","ESA","91425","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz",NA,NA,NA,NA,"Viani, R.A.G. et al.","385.0","2003","09","23","Brasil","São Paulo","Bofete","Fazenda Santa Terezinha (Eucatex). Borda de remanescente de Floresta Estacional Semidecidual",NA,"-230.333","-48,183,333","-230,333",NA,NA,NA,"ESA091425","ESA091425","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-11-04 10:55:25-03","ESALQ","ESA","133516","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Rodrigues, M. C.","2015","07","07","Toledo, C.A.P.; Rodrigues, M. C.; Vidal, C. Y.; Bochorny, T.; Pereira, L. C. S. M.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","63.0","2015","07","07","Brasil","São Paulo","Nova Odessa","Instituto de Zootecnia. Fragmento de Floresta Estacional Semidecidual degradado","-47.28142","-22.76742","-47.28142","-22.76742","584","584","Árvore, 2 m, coletada na borda da mata.","ESA133516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-11-04 11:07:11-03","ESALQ","ESA","78468","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Schinini, A.",NA,NA,NA,"Tressens, M.M. et al.",NA,"1974","10","23","Argentina","Corrientes","Capital",NA,NA,NA,NA,NA,NA,NA,NA,"ESA078468",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-11-04 11:07:11-03","ESALQ","ESA","23326","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Rodrigues, R.R.","1994",NA,NA,"Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","1557.0","1993","11","09","Brasil","São Paulo","Corumbataí","Mata da UNESP. Cerradão.","-474.128","-221.428","-474,128","-221,428",NA,NA,"Arbusto, 2, 5 m alt.; frutos vermelhos. Borda.","ESA023326","ESA023326","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-11-04 11:07:11-03","ESALQ","ESA","40607","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz",NA,NA,NA,NA,"Torezan, J.M.; Arima, L.I.A.; Pimenta, J.A.; Resende, J.C.F.; Sifuentes, D.V.O.","595.0","1997","12","12","Brasil","São Paulo","Bom Sucesso de Itararé","Rio Verde, estrada de Itararé-Capão Bonito. Borda de cerradão","-491.205","-240.507","-491,205","-240,507",NA,NA,"Arbusto com cerca de 1m, frutos maduros vermelhos","ESA040607","ESA040607","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-11-04 11:07:11-03","ESALQ","ESA","85385","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schuls","Chaddad Jr., J.","2003","07","10","Chaddad Jr., J.","237.0","2003","07","04","Brasil","São Paulo","São Manoel",NA,NA,NA,NA,NA,NA,NA,NA,"ESA085385","ESA085385","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-11-04 11:07:11-03","ESALQ","ESA","80229","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Tamashiro, J.Y.",NA,NA,NA,"Souza, F.M.","300.0","2002","02","02","Brasil","São Paulo","Itirapina","Cerrado s.s. - Estrela.","-474.831","-221.202","-474,831","-221,202",NA,NA,"Arbusto, 80 cm, frutos imaturos verdes e maduros avermelhados.","ESA080229",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-11-04 11:07:11-03","ESALQ","ESA","103706","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,"Amaral Jr., A.","1983",NA,NA,"Krieger, L.","11439.0","1972","01","07","Brasil","Minas Gerais","Antonio Carlos",NA,"-43.7467002868652","-21.3180999755859",NA,NA,NA,NA,NA,"ESA103706","ESA103706","Magnoliophyta",NA,NA,NA,"30131","auto",NA,NA,NA,NA,NA,NA
"295","2020-11-04 11:07:11-03","ESALQ","ESA","83202","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Chaddad Jr., J.",NA,NA,NA,"Chaddad Jr., J.","135.0","2002","12","25","Brasil","Minas Gerais","Lavras",NA,"-44.999698638916","-21.2453002929688",NA,NA,NA,NA,NA,"ESA083202","ESA083202","Magnoliophyta",NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA
"296","2020-11-04 11:07:11-03","ESALQ","ESA","49234","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Mendonça, J.O. 1999",NA,NA,NA,"Chagas, F. ; Soares-Silva","1872.0","1995","11","15","Brasil","Paraná","Londrina",NA,"-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"ESA049234","ESA049234","Magnoliophyta",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"297","2020-11-04 11:07:11-03","ESALQ","ESA","2354","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Plowman, T. 1983",NA,NA,NA,"Hatschbach, G.","43496.0","1980","12","14","Brasil","Paraná","Palmas",NA,"-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,NA,"ESA002354","ESA002354","Magnoliophyta",NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA
"298","2020-11-04 11:07:11-03","ESALQ","ESA","85279","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Shulz.","Dias, M.C.",NA,NA,NA,"Medri, C. Francisco, E.M.","715.0","1998","10","10","Brasil","Paraná","Sapopema",NA,"-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,"ESA085279","ESA085279","Magnoliophyta",NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"299","2020-11-04 11:07:11-03","ESALQ","ESA","25679","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Amaral Jr., A.","1999","01","10","Barreto, K.D.","3464.0","1995","01","04","Brasil","São Paulo","Anhembi",NA,"-48.1199989318848","-22.7800006866455",NA,NA,NA,NA,NA,"ESA025679","ESA025679","Magnoliophyta",NA,NA,NA,"25656","auto",NA,NA,NA,NA,NA,NA
"300","2020-11-04 11:07:11-03","ESALQ","ESA","103151","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,"Savassi-Coutinho, A.P.",NA,NA,NA,"Medeiros, D.A.","12883.0","2004","02","12","Brasil","São Paulo","Assis",NA,"-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,NA,"ESA103151","ESA103151","Magnoliophyta",NA,NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA
"301","2020-11-04 11:07:11-03","ESALQ","ESA","18003","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz",NA,NA,NA,NA,"Tamashiro, J.Y.","658.0","1994","09","27","Brasil","São Paulo","Cerqueira César",NA,"-49.1599998474121","-23.0300006866455",NA,NA,NA,NA,NA,"ESA018003","ESA018003","Magnoliophyta",NA,NA,NA,"25405","auto",NA,NA,NA,NA,NA,NA
"302","2020-11-04 11:07:11-03","ESALQ","ESA","13763","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Capellari Jr., L. et al.",NA,NA,NA,"Barreto, K.D. et al.","1465.0","1993","09","20","Brasil","São Paulo","Corumbataí",NA,"-47.6199989318848","-22.2199993133545",NA,NA,NA,NA,NA,"ESA013763","ESA013763","Magnoliophyta",NA,NA,NA,"14989","auto",NA,NA,NA,NA,NA,NA
"303","2020-11-04 11:07:11-03","ESALQ","ESA","22221","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Souza, V.C.",NA,NA,NA,"Miyagi, P.H. Souza, J.P.; Zandoval, J.A.","295.0","1995","02","11","Brasil","São Paulo","Itapeva",NA,"-48.8699989318848","-23.9799995422363",NA,NA,NA,NA,NA,"ESA022221","ESA022221","Magnoliophyta",NA,NA,NA,"42926","auto",NA,NA,NA,NA,NA,NA
"304","2020-11-04 11:07:11-03","ESALQ","ESA","38615","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Souza, V.C.",NA,NA,NA,"Elias, S.I.; Silva, M.M.R.; Amador, D.B.; Freitas, F.O.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Ivanauskas, N.M.; Souza, J.P.; Vanini, A.","238.0","1997","12","17","Brasil","São Paulo","Itapeva",NA,"-48.8699989318848","-23.9799995422363",NA,NA,NA,NA,NA,"ESA038615","ESA038615","Magnoliophyta",NA,NA,NA,"42926","auto",NA,NA,NA,NA,NA,NA
"305","2020-11-04 11:07:11-03","ESALQ","ESA","9169","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Mantovani, W.",NA,NA,NA,"Scaramuzza, C.A.M.","578.0","1989","09","24","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"ESA009169","ESA009169","Magnoliophyta",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"306","2020-11-04 11:07:11-03","ESALQ","ESA","3492","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Amaral Jr., A. & Mendonça, J.O.",NA,NA,NA,"Catharino, E.L.M.","248.0","1985","03","12","Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"ESA003492","ESA003492","Magnoliophyta",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"307","2020-11-04 11:07:11-03","ESALQ","ESA","10184","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Amaral Jr., A. & Mendonça, J.O.",NA,NA,NA,"Goldenberg, R.","27888.0","1992","11","17","Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"ESA010184","ESA010184","Magnoliophyta",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"308","2020-11-04 11:07:11-03","ESALQ","ESA","3656","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Catharino, E.L.M.","1987","08","11","Catharino, E.L.M.","973.0","1986","10","14","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA003656","ESA003656_1 ESA003656_2","Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"309","2020-11-04 11:07:11-03","ESALQ","ESA","7357","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Amaral Jr., A.",NA,NA,NA,"Kampf, E.",NA,"1989","09","19","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA007357","ESA007357","Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"310","2020-11-04 11:07:11-03","ESALQ","ESA","5125","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Pereira, D.L.C.",NA,NA,NA,"Pereira, D.L.C.",NA,"1986","11","25","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA005125","ESA005125","Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"311","2020-11-04 11:07:11-03","ESALQ","ESA","70844","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Cortez, R.B. II/1998",NA,NA,NA,"Bessa, M.M.A. et al.","22.0","1998","01","30","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA070844","ESA070844","Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"312","2020-11-04 11:07:11-03","ESALQ","ESA","5222","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,"Rodrigues, R.R.",NA,NA,NA,"Pereira, D.L.",NA,"1984","11","08","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA005222","ESA005222_1 ESA005222_2","Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"313","2020-11-04 11:07:11-03","ESALQ","ESA","14686","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Amaral Jr., A.",NA,NA,NA,"Pereira, D.L.C.","50.0","1986","10","07","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA014686","ESA014686","Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"314","2020-11-04 11:07:11-03","ESALQ","ESA","12874","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Goldenberg, R.",NA,NA,NA,"Goldenberg, R.","131.0","1987","01","01","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA012874","ESA012874","Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"315","2020-11-04 11:07:11-03","ESALQ","ESA","57852","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Amaral Jr., A.","1996","12","20","Pereira, D.L.C.",NA,"1996","02","13","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"Número ESA substitui 5268 que estava repetido.","ESA057852","ESA057852","Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"316","2020-11-04 11:07:11-03","ESALQ","ESA","3657","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"Catharino, E.L.M.","973.0","1986","10","14","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA003657",NA,"Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"317","2020-11-04 11:07:11-03","ESALQ","ESA","14404","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Amaral Jr., A.",NA,NA,NA,"Ivanauskas, N.M.","135.0","1993","11","29","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA014404","ESA014404","Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"318","2020-11-04 11:07:11-03","ESALQ","ESA","7616","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Ivanauskas, N.M",NA,NA,NA,"Ivanauskas, N.M.","33.0","1990","05","16","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA007616","ESA007616","Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"319","2020-11-04 11:07:11-03","ESALQ","ESA","8188","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Amaral Jr., A.",NA,NA,NA,"Suda, R.K.",NA,"1992","11","05","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA008188","ESA008188","Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"320","2020-11-04 11:07:11-03","ESALQ","ESA","30560","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Mendonça, J.O.1999",NA,NA,NA,"Souza, V.C. ; Souza, J.P.","9622.0","1995","12","19","Brasil","São Paulo","Águas de Santa Bárbara","Ca. 11 Km da cidade em direção a Lençóis, próximo à entrada da Reserva do Instituto Florestal. Campo cerrado.","-49.238899230957","-22.8805999755859",NA,NA,NA,NA,"Arbusto, ca. 2 m alt.; frutos vermelhos.","ESA030560","ESA030560","Magnoliophyta",NA,NA,NA,"18363","auto",NA,NA,NA,NA,NA,NA
"321","2020-11-04 11:07:11-03","ESALQ","ESA","25997","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Souza, V.C.",NA,NA,NA,"Souza, V.C. ; Souza, J.P.","9535.0","1995","12","19","Brasil","São Paulo","Águas de Santa Bárbara","Ca. 5 Km da cidade em direção a Lençóis, próximo à entrada da Fazenda Novo Horizonte. Cerrado.","-49.238899230957","-22.8805999755859",NA,NA,NA,NA,"Arbusto, ca. 1, 5 m alt.; frutos vermelhos.","ESA025997","ESA025997","Magnoliophyta",NA,NA,NA,"18363","auto",NA,NA,NA,NA,NA,NA
