"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","preparationType","occurrenceRemarks","barcode","imagecode","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"11","2019-02-15 11:35:14-02","IPA","IPA","16126","S","Plantae","Plantae",NA,"Bombacaceae","Pachira","stenopetala","Pachira stenopetala","Casar.","Carvalho-Sobrinho, J.G.","Andrade-Lima","4937","1967","02","10","Southern America","Brasil","Pernambuco","Bonito","Borda da mata 1km além da divisa Camocim de São Félix.","-35.7285995483398","-8.47027969360352","20932",NA,"Arboreta ca. 5-6m de altura, flores alvas.","IPA0016126",NA,"auto","2012",NA,NA,"06","12",NA,NA,NA,NA,NA,NA,NA
"12","2020-12-20 21:16:20-03","UFV","VIC","17939","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.",NA,"Luiza, A.","s.n.","1995","08","09",NA,"Brasil","Bahia",NA,"FLONA Rio Preto",NA,NA,NA,NA,"Altura de 25 metros, P1 nº 04.","VIC017939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2019-11-21 14:39:11-03","UFJF","CESJ","27744","PreservedSpecimen","Plantae","Angiosperma",NA,"Malvaceae","Pseudobombax","endecaphyllum","Pseudobombax endecaphyllum","(Vell.) A.Robyns","M.G. Bovini","M.L.G. Lisboa; R.G. Silveira","s.n.,","1993","03",NA,"América do Sul","Brasil","Minas Gerais","Juiz de Fora","Mata do Morro do Redentor","-43.3502998352051","-21.7642002105713","36144",NA,"Árvore jovem, medindo ca. 3m de altura, pouco freqüente na mata.","CESJ027744",NA,"auto","2004",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA,NA
"14","2019-11-21 14:39:11-03","UFJF","CESJ","33677 A","PreservedSpecimen","Plantae","Angiosperma",NA,"Malvaceae","Pseudobombax","endecaphyllum","Pseudobombax endecaphyllum","(Vell.) A.Robyns","M.G. Bovini","R.M. Castro","559","2001","07","21","América do Sul","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373","11991",NA,"Árvore ca. 8m de altura, flores alvas, estames alvos, pétalas negras na face abaxial, no alto do Grama, borda da mata.","CESJ33677A",NA,"auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2019-11-21 14:39:11-03","UFJF","CESJ","34023","PreservedSpecimen","Plantae","Angiosperma",NA,"Malvaceae","Pseudobombax","endecaphyllum","Pseudobombax endecaphyllum","(Vell.) A.Robyns","M.G. Bovini","A.S.M. Valente; N.C.Vitarelli; V. Scalon","s.n.,","2001","05","12","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713","36144",NA,"Árvore ca. 10m. Botões verdes.","CESJ034023",NA,"auto","2004",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA,NA
"16","2020-07-06 16:04:35-03","UFS","ASE","42302","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malvaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.","Verissimo, MM","Verissimo, MM; Santos, E; Santos-Neto, AM","9","2019","10","18","Southern America","Brasil","Sergipe","Riachão do Dantas","Fazenda Salobre, Na borda da mata.","-37.741667","-11.039444",NA,NA,"Árvore com cerca 14 metros. Frutos com sementes envoltas em fibras brancas, com dispersão anemocórica. Sementes com formato esférico, cor marrom claro com pequenas pintas.; Mata Atlântica.","ASE0043789",NA,NA,"2020","-37.741667","-11.039444","02","28",NA,NA,NA,NA,NA,NA,NA
"17","2021-03-01 16:26:52-03","UNICAMP","UEC","194254","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.","Ferreira, CDM","Folli, DA","1791","1993","01","13",NA,"Brazil","Espírito Santo","Linhares","Procedência: Reserva Natural da CVRD -.&nf;Estrada: Flamengo.&nf;Km: 13,2.&nf;Localização: &nf;Ecossistema: mata de tabuleiro.","-40.0722007751465","-19.3910999298096","48094",NA,"Forma de vida: terrestre.&nf;Porte: arbóreo.&nf;Altura total: 25 m.&nf;Forma do fuste: cilíndrico.&nf;Altura do fuste: 10 m.&nf;Superficíe da casca: áspera.&nf;CAP do fuste:157 cm.&nf;Cor do botão: verde claro.&nf;Diâmetro da copa: 7 m.&nf;Cor da flor","UEC137526","UEC137526","auto","2018",NA,NA,"03","05",NA,NA,NA,NA,NA,NA,NA
"18","2021-03-01 16:26:52-03","UNICAMP","UEC","167962","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.","Ferreira, CDM","Folli, DA","1791","1993","01","13",NA,"Brazil","Espírito Santo","Linhares","Procedência: Reserva Natural da CVRD -.&nf;Estrada: Flamengo.&nf;Km: 13,2.&nf;Localização: &nf;Ecossistema: mata de tabuleiro.","-40.0722007751465","-19.3910999298096","48094",NA,"Forma de vida: terrestre.&nf;Porte: arbóreo.&nf;Altura total: 25 m.&nf;Forma do fuste: cilíndrico.&nf;Altura do fuste: 10 m.&nf;Superficíe da casca: áspera.&nf;CAP do fuste:157 cm.&nf;Cor do botão: verde claro.&nf;Diâmetro da copa: 7 m.&nf;Cor da flor:","UEC091708","UEC091708","auto","2018",NA,NA,"03","05",NA,NA,NA,NA,NA,NA,NA
"19","2021-03-01 16:26:49-03","UNICAMP","UEC","118919","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.","Ferreira, CDM","Spada, JS","40/78","1978","02","03",NA,"Brazil","Espírito Santo","Linhares","Reserva Natural da CVRD. Estrada 243, Km 1,55. Talhão 405. Mata de tabuleiro.","-40.0722007751465","-19.3910999298096","48094",NA,"Arbóreo de 20 m de altura, terrestre. Forma do fuste: cilíndrico. Altura do fuste: 12 m. CAP dos fuste: 151 cm. Diâmetro da copa: 7 m. Exsudação: seiva incolor. Botões florais verdes, flores amarelas. Casca escamosa, descamação em plac","UEC002500","UEC002500","auto","2018",NA,NA,"03","05",NA,NA,NA,NA,NA,NA,NA
"20","2019-08-20 10:08:21-03","UNICAMP","UEC","88165","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.","Ferreira, CDM","Ettori Junior, O","1403","1993","01","07",NA,"Brazil","São Paulo","Piracicaba","Parque da ESALQ-USP","-47.6399993896484","-22.7199993133545","44778",NA,NA,"UEC002505","UEC002505","auto","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-01 16:26:52-03","UNICAMP","UEC","179256","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.",NA,"Ivanauskas, NM","61","1991","01","08",NA,"Brazil","São Paulo","Piracicaba","Parque da ESALQ/USP. Área 4.","-47.6399993896484","-22.7199993133545","44778",NA,"Árvore de 8 m de altura.","UEC002477","UEC002477","auto","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-01 16:26:52-03","UNICAMP","UEC","95711","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.",NA,"Ivanauskas, NM","61","1991","01","08",NA,"Brazil","São Paulo","Piracicaba","Parque da ESALQ/USP. Área 4.","-47.6399993896484","-22.7199993133545","44778",NA,"Árvore de 8 m de altura.","UEC022749","UEC022749","auto","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2019-11-19 14:05:13-03","UFRPE","PEUFR","36976","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Pachira","stenopetala","Pachira stenopetala","Casar.","J.G. Carvalho-Sobrinho","K. Almeida","184","2001","08","17",NA,"Brasil","Pernambuco","São Lourenço da Mata","Estação Ecológica de Tapacurá.","-34.950278","-8.012778",NA,NA,"Árvore com cerca de 4m; flor em botão com sépalas ferrugíneas e pétalas verdes.","PEUFR036976",NA,NA,"2012","34°57'01W","8°00'46S","06","13",NA,NA,NA,NA,NA,NA,NA
"24","2019-11-19 14:05:13-03","UFRPE","PEUFR","49749","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Pachira","stenopetala","Pachira stenopetala","Casar.","J.G. Carvalho-Sobrinho","C.G. Lopes","687","2006",NA,NA,NA,"Brasil","Pernambuco","Aliança","Mata do Engenho Cuieras","-35.248333","-7.639167",NA,NA,"Árvore. Ind. 559; coordenação geográfica do município alt.376m, 09º23'55S 40º30'03W.","PEUFR049749",NA,NA,"2012","35°14'54W","7°38'21S","06","13","162","162",NA,NA,NA,NA,NA
"25","2019-11-19 14:05:13-03","UFRPE","PEUFR","12006","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Pachira","stenopetala","Pachira stenopetala","Casar.","J.G. Carvalho-Sobrinho","A. Trindade",NA,"1990","06","28",NA,"Brasil","Rio Grande do Norte","Natal","Parque Estadual das Dunas","-35.209400177002","-5.79500007629395","12751",NA,"Árv. De grande porte com mais ou menos 20m alt. com 1m de circunferência; coordenação geográfica do município alt.30m, 05º47'42S 35º12'34W.","PEUFR012006",NA,"auto","2012",NA,NA,"06","13",NA,NA,NA,NA,NA,NA,NA
"26","2020-04-22 16:21:39-03","UFPB","JPB","59490","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Malvaceae","Pachira","stenopetala","Pachira stenopetala","Casar",NA,"Jardim, JG; Jardim, AB; Roque, AA; W.M.B. São-Mateus","6093","2011","08","18","Southern America","Brasil","Rio Grande do Norte","Ceará-Mirim","Rod. RN 064 entrando na rodovia para o distrito de Castelo. Faz.Diamante, 2Km W da sede da fazenda. Floresta estacional (Tabuleiro)","-35.430556","-5.594167",NA,NA,"Árvore 10 a 20 m alt. Foliólos coriáceos discolores, verde brilhantes com face inferiorlevemente glauca. Frutos imaturos verdes com indumentos ferrugíneo. Foto.","JPB0059490",NA,NA,NA,"-35.430556","-5.594167",NA,NA,"55","55",NA,NA,NA,NA,NA
"27","2020-03-17 17:48:17-03","UFES","VIES","46820","S","Plantae",NA,NA,"Malvaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.","Scheidegger, A.F.A.","Nepomuceno, A.; Nichio-Amaral, R.; Dutra, S.C.; Sossai, B.G.; Scheidegger, A.F.A.; Alves-Araújo, A.","987","2019","10","29",NA,"Brasil","Espírito Santo","Conceição da Barra","Trilha da Sede Abandonada. Floresta Nacional do Rio Preto","-39.7322006225586","-18.5932998657227","41644",NA,NA,"VIES046820","VIES046820","auto","2019",NA,NA,"11","25",NA,NA,NA,NA,NA,NA,NA
"28","2020-04-27 16:10:21-03","UFES","VIES","22680","S","Plantae",NA,NA,"Malvaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.","Macedo, T.M.","Sarnaglia Júnior, V.B.; Gomes, J.M.L. & Zani, L.B.","323","2010","02","02",NA,"Brasil","Espírito Santo","Aracruz","A.I. do Limão.","-40.2733001708984","-19.8202991485596","37987",NA,NA,"VIES022680","VIES022680","auto","2014",NA,NA,"06","02",NA,NA,NA,NA,NA,NA,NA
"29","2019-06-27 10:25:33-03","UFES","VIES","31269","S","Plantae",NA,NA,"Malvaceae","Pachira","stenopetala","Pachira stenopetala","Casar.",NA,"Curto, R.A.; Martins, L.T. & Silva, A.E.","133","2010","10","16",NA,"Brasil","Espírito Santo","Guaçuí","Floresta do Rosal.","-41.6794013977051","-20.7756004333496","17884",NA,NA,"VIES031269","VIES031269","auto",NA,NA,NA,NA,NA,"650","650",NA,NA,NA,NA,NA
"30","2021-04-05 11:05:56-03","UNESP-IBB","BOTUW","157","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Bombacopsis","stenopetala","Bombacopsis stenopetala","(Casar.) A. Robyns",NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,"Comp. Vale do Rio Doce","-40.533333","-19.866667",NA,NA,NA,"BOTUW000157",NA,NA,NA,"40°32'W","19°52'S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2020-06-29 09:30:52-03","UFRRJ","RBR","43253","S","Plantae",NA,NA,"Malvaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.","L.H. Soares","L.H. Soares",NA,"2014","02","06",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","PEPB. F83/80.","-43.450278","-22.901111",NA,NA,NA,"RBR00043253",NA,NA,NA,"43º27'1''W","22º54'4''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2020-06-29 09:30:52-03","UFRRJ","RBR","1240","S","Plantae",NA,NA,"Malvaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.","C.D.M. Ferreira","J. Spada","04078","1978","02","03",NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal da CVRD, Est. 243, talhão 405, km 1,550.","-40.0722007751465","-19.3910999298096","48094",NA,NA,"RBR00001240",NA,"auto","2015",NA,NA,"10","20",NA,NA,NA,NA,NA,NA,NA
"33","2013-04-01 09:15:22-03","IPT","BCTW","2538","S","Plantae","Magnoliophyta",NA,NA,"Bombax","endecaphyllum","Bombax endecaphyllum","Vell.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Distrito Federal",NA,"Jardim Botânico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"34","2013-04-01 09:15:22-03","IPT","BCTW","1008","S","Plantae","Magnoliophyta",NA,NA,"Bombax","endecaphyllum","Bombax endecaphyllum","Vell.",NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Garça",NA,"-49.65","-22.21","25763",NA,NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"35","2013-04-01 09:15:22-03","IPT","BCTW","1013","S","Plantae","Magnoliophyta",NA,NA,"Bombax","endecaphyllum","Bombax endecaphyllum","Vell.",NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"36","2013-04-01 09:15:22-03","IPT","BCTW","1009","S","Plantae","Magnoliophyta",NA,NA,"Bombax","endecaphyllum","Bombax endecaphyllum","Vell.",NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Horto Florestal","-46.63","-23.54","53584",NA,"amostra para espurgo - conferir gaveta",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"37","2013-04-01 09:15:22-03","IPT","BCTW","1006","S","Plantae","Magnoliophyta",NA,NA,"Bombax","endecaphyllum","Bombax endecaphyllum","Vell.",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"38","2021-03-21 19:36:47-03","UFC","EAC","39156","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.","Carvalho-Sobrinho, J.G.","Castro, A.S.F.","1685","2006","02","04","Southern America","Brasil","Ceará","Fortaleza","Dunas da Praia do Futuro. Substrato arenoso","-38.543098449707","-3.71722006797791","19924",NA,"Arbórea. Flor Verde com estamer Branca.; Dunas costeiras","EAC0039156","EAC0039156","auto","2016",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-21 19:36:47-03","UFC","EAC","39014","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.","Castro, A.S.F.","Castro, A.S.F.","1641","2005","12","09","Southern America","Brasil","Ceará","Fortaleza","Dunas da Praia do Futuro. Substrato Arenoso","-38.543098449707","-3.71722006797791","19924",NA,"Arbórea.; Dunas costeiras","EAC0039014","EAC0039014_1 EAC0039014_2","auto","2016",NA,NA,"11","07",NA,NA,NA,NA,NA,NA,NA
"40","2021-03-21 19:36:47-03","UFC","EAC","20904","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.","Carvalho-Sobrinho, J.G.","Oliveira, M.R.L.","s.n.","1993","10","15","Southern America","Brasil","Ceará","Guaramiranga","Sítio Cana Brava","-38.9331016540527","-4.26332998275757","13198",NA,"Árvore","EAC0020904","EAC0020904","auto","2016",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-21 19:36:47-03","UFC","EAC","48166","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.","Carvalho-Sobrinho, J.G.","Castro, A.S.F.","2393","2010","08","29","Southern America","Brasil","Ceará","São Gonçalo do Amarante","Pecém, Estação Ecológica, Substrato arenoso","-38.9682998657227","-3.6072199344635","39107",NA,"Árvore; Tabuleiro litorâneo","EAC0048166","EAC0048166","auto","2016",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"42","2016-06-03 10:49:51-03","MNHN","RECOLNAT_MNHN_P","P06623021","PreservedSpecimen",NA,NA,NA,"Malvaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.","Carvalho-Sobrinho","Glaziou",NA,"1868","3","26",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Passeio público.","-43.2075004577637","-22.9027996063232","57442","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06623021' target='other'> <mi>dwc_moreinfo</mi></a>","P06623021","P06623021_01","auto",NA,NA,NA,NA,NA,NA,NA,NA,"2502",NA,NA,NA
"43","2020-09-30 17:41:00-03","MO","MOBOT","101226411","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Bombax","endecaphyllum","Bombax endecaphyllum","Vell.",NA,"V. Demuner|et al.","Demuner 4907","2008","1","28","South America","Brazil","Espírito Santo","Santa Leopoldina","Morro Agudo, propr. Dona Maria.","-40.4288889","-20.0975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Epitype","1",NA
"44","2020-07-10 09:44:10-03","MBML","MBML-HERBARIO","32889",NA,"Plantae",NA,NA,"Bombacaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.","J.G. Carvalho Sobrinho/Set.2013","V. Demuner; T. A. Cruz, M.Belizário.","4907","2008","01","28",NA,"Brasil","Espírito Santo","Santa Leopoldina","Morro Agudo, propr.: Dona Maria","-40.428889","-20.0975",NA,NA,"Árvore 16m, fuste 10m, dap 35cm, botões florais verdes. Interior de mata.","MBML032889","MBML032889",NA,NA,"40W25'44","20S5'51",NA,NA,"135","135",NA,NA,NA,NA,NA
"45","2020-06-17 15:25:13-03","UNESP-RC","HRCB","11389","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Bombacopsis","stenopetala","Bombacopsis stenopetala","A. Robyns","J. Semir","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758","34265",NA,NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-06-17 15:25:13-03","UNESP-RC","HRCB","11456","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Bombacopsis","stenopetala","Bombacopsis stenopetala","A. Robyns","J. Semir","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba - Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758","34265",NA,NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-01-26 13:56:00-03","IMA","MAC","38495","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.","C.S.M.Ferreira","R.P.Lyra-Lemos; E.C.O.Chagas; M.C.S.Mota","11914","2009","02","22",NA,"Brasil","Alagoas","Traipu","Mata das Amesclas.","-37.098","-9.975831",NA,NA,"Árvore ca. de 3m de altura. Estéril.; Brejo de Altitude.","MAC0038495","MAC0038495",NA,"2019","-37.098","-9.975831","10","25",NA,NA,NA,NA,NA,NA,NA
"48","2021-01-26 13:56:00-03","IMA","MAC","40379","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.","C.S.M.Ferreira","R.P.Lyra-Lemos; M.C.S.Mota; N.Ramos; L.Lessa","12239","2009","07","25",NA,"Brasil","Alagoas","Teotônio Vilela","Reserva Madeiras.","-36.361686","-9.948",NA,NA,"Árvore ca. 10 m de altura. Estéril.; Mata Atlântica.","MAC0040379","MAC0040379",NA,"2019","-36.361686","-9.948","10","25",NA,NA,NA,NA,NA,NA,NA
