"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"18","2021-03-15 16:37:00-03","NY","NYBG","00979451","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne",NA,"W. R. Anderson","9301","1973","04","South America","Brazil","Minas Gerais","Rio Pandeiros, ca. 52 km by road W of Janúaria near road to Serra das Araras","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1082770' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979451","NY00979451_01 NY00979451_02",NA,"21",NA,"-44.83","-15.45","520","520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","00979421","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne","R. C. Barneby","W. W. Thomas","9571","1993","01","South America","Brazil","Maranhão","Along BR 316 between Caxias and Timon, 39 km SE of Caxias and ca. 37 km NW of Teresina","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1082690' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979421","NY00979421_01",NA,"24","Caxias","-43.1","-5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","00979476","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne","J. W. Grimes","H. S. Irwin","7596","1964","10","South America","Brazil","Goiás","Ca. 20 km. S. of Caiapônia on rd. to Jataí. Serra do Caiapó.","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1082773' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979476","NY00979476_01 NY00979476_02",NA,"31","Caiapônia","-51.82","-17.1","800","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","00979552","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne","J. H. Langenheim","G. T. Prance","26287","1979","06","South America","Brazil","Mato Grosso","Fazenda Caceres","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1082802' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979552","NY00979552_01",NA,"21",NA,"-56.83","-19.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","00979501","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne","J. W. Grimes","H. S. Irwin","11985","1966","01","South America","Brazil","Goiás","Serra Dourada, lower slopes of Serra Dourada, ca. 30 km S. of Goiás Velho","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1082776' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979501","NY00979501_01",NA,"22","Mossâmedes","-49.85311","-15.9333","650","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","00979478","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne","Y.- T. Lee","J. M. Pires","58052","1964","06","South America","Brazil","Minas Gerais",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1082790' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979478","NY00979478_01",NA,"20","Paracatú","-46.8744","-17.2222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","00979503","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne",NA,"J. H. Langenheim","5660","1969","11","South America","Brazil","Goiás","Near Rio Corumbá, 24 km from Luziania","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1082801' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979503","NY00979503_01 NY00979503_02",NA,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","470675","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne",NA,"Y.- T. Lee","125","1971","12","South America","Brazil","Pernambuco",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=412727' target='other'> <mi>dwc_moreinfo</mi></a>","NY00470675","NY00470675_01",NA,"06","Parnamirim","-39.5781","-8.0908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","00979551","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne","Y.- T. Lee; J. H. Langenheim","J. M. Pires","58052","1964","06","South America","Brazil","Minas Gerais",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1082787' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979551","NY00979551_01",NA,"20","Paracatú","-46.8744","-17.2222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","00979526","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne","Y.- T. Lee; J. H. Langenheim","E. P. Heringer","11224","1966","11","South America","Brazil","Goiás","Na ponte da Rodovia Brasília- Pires do Rio. Margem do rio Corumbá","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1082786' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979526","NY00979526_01",NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","00979448","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne",NA,"W. R. Anderson","9301","1973","04","South America","Brazil","Minas Gerais","Rio Pandeiros, ca. 52 km by road W of Janúaria near road to Serra das Araras","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1082767' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979448","NY00979448_01",NA,"21",NA,"-44.83","-15.45","520","520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","00979452","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne","Y.- T. Lee; J. H. Langenheim","E. P. Heringer","11224","1966","11","South America","Brazil","Goiás","Na ponte da Rodovia Brasília- Pires do Rio. Margem do rio Corumbá","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1082783' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979452","NY00979452_01",NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","00979425","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne","J. W. Grimes","H. S. Irwin","11985","1966","01","South America","Brazil","Goiás","Serra Dourada, lower slopes of Serra Dourada, ca. 30 km S. of Goiás Velho","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1082775' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979425","NY00979425_01",NA,"22","Mossâmedes","-49.85311","-15.9333","650","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-15 16:37:00-03","NY","NYBG","00979449","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne","H. S. Irwin","E. P. Heringer","7791",NA,NA,"South America","Brazil","Minas Gerais","Rio Abaité, Rod. Brasilia","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1082778' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979449","NY00979449_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-01-11 10:01:16-03","UNIVASF","HVASFW","430","S","Plantae",NA,NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne","J.A. Siqueira Filho","J.A. Siqueira Filho","4215","2019","07","América do Sul","Brasil","Bahia","Fazenda Porto da Pedra, propriedade da Agrovale, próximo a bomba do Pivô 24, margem do Rio São Francisco, Parcelas permanentes T3",NA,"Árvore morta em pé após sucessivos cortes da casca para uso medicinal, atividade muito comum nas margens do Rio São Francisco. Espécie de ocorrência cada vez mais rara na região. Material ficou em quarentena por seis meses, pois os troncos estavam infestados por cupins (10/07/2019). Foi realizada a aplicação de querosene.","HVASFW000430",NA,NA,"05","Juazeiro","-40.409736","-9.358336","370","370","2019","07","05","-40.409736","-9.358336","U",NA,NA,NA,NA,NA,NA,NA
"33","2021-01-11 10:01:16-03","UNIVASF","HVASFW","42","S","Plantae",NA,NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne","Marcondes Oliveira","Marcondes Oliveira","5","2009","09","América do Sul","Brasil","Ceará","Lote 6. Atividades de supressão vegetal do PISF.",NA,"#","HVASFW000042",NA,NA,"29","Mauriti","-39.221","-8.118944","400","400","2009","09","29","-39.221000","-8.118944","U",NA,NA,NA,NA,NA,NA,NA
"34","2021-02-19 11:35:08-03","UFPI-MRV","HDELTA","1238","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne","Fernandes, A.","Araújo, F. S.","791","1996","07",NA,"Brasil","Ceará","Planalto do Ibiapaba",NA,"<ll>dwc_commonname:</ll> Jatobá","HDELTA001238",NA,NA,"03",NA,NA,NA,NA,NA,"2014","05","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-02-19 11:35:08-03","UFPI-MRV","HDELTA","1237","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne",NA,"Jardim, J. G.",NA,"2010","06",NA,"Brasil","Rio Grande do Norte","Parque das dunas",NA,"Fruto marrom. <ll>dwc_commonname:</ll> Jatobá","HDELTA001237",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2020-06-29 11:30:31-03","UFRJ","RFA","42943","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne","M.L. Guedes","M.L. Guedes; Alunos de Botânica Econômica 2 º semestre 2017","30153","2017","12",NA,"Brasil","Bahia",NA,NA,"Árvore. Folhas com folíolos glabros na face adaxial e tomentosa na abaxial. Frutos jovens, compressos","RFA39610",NA,NA,"15","Condeúba","-41.966667","-14.883333",NA,NA,NA,NA,NA,"41º58'W","14º53'S",NA,NA,NA,NA,NA,NA,NA,NA
"37","2020-06-29 11:30:31-03","UFRJ","RFA","17723","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne","I.M. Souza","E.P. Heringer","14028","1974","00",NA,"Brasil","Goiás","Anápolis -Jaraguá",NA,"Árvore ereta de grande porte, abundante, flores alvas nas extremidades dos ramos, caducifolia lentamente, produz madeira de lei e resina medicinal","RFA14921",NA,NA,"00","Goiás","-50.1403007507324","-15.9343996047974",NA,NA,"2013","03","18",NA,NA,NA,"63502","auto",NA,NA,NA,NA,NA
"38","2019-11-19 15:43:39-03","UNEB","HUNEB","4395","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Caesalpiniaceae","Hymenaea","martiana","Hymenaea martiana","Hayne",NA,"Guedes, M.L.","7510","1999","12",NA,"Brasil","Bahia","Piemonte da Diamantina.",NA,NA,"HUNEB0004395",NA,NA,"20","Pindobaçu","-40.35","-10.733333",NA,NA,NA,NA,NA,"40W21'0''","10S44'0''",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"39","2021-04-08 17:40:59-03","EAO","IAN","71081","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","martiana","Hymenaea martiana","Hayne","Pestana, LTC","Andrade-Lima, D de","760","1950","12","Southern America","Brasil","São Paulo","Pe. Paulista. Mata à margem da estrada.",NA,NA,"IAN071081",NA,NA,"29",NA,NA,NA,NA,NA,"2010","03","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-04-08 17:40:59-03","EAO","IAN","155703","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","martiana","Hymenaea martiana","Hayne",NA,"Langenheim, JH","5661","1969","11","Southern America","Brasil","Goiás","Near Rio Corumbá. Km 24.",NA,NA,"IAN155703",NA,NA,"04","Luziânia","-47.9502983093262","-16.2525005340576",NA,NA,NA,NA,NA,NA,NA,NA,"83221","auto",NA,NA,NA,NA,NA
"41","2021-04-08 17:40:59-03","EAO","IAN","155702","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","martiana","Hymenaea martiana","Hayne",NA,"Langenheim, JH","5659","1969","11","Southern America","Brasil","Goiás","Near Rio Corumbá. Km 24.",NA,NA,"IAN155702",NA,NA,"04","Luziânia","-47.9502983093262","-16.2525005340576",NA,NA,NA,NA,NA,NA,NA,NA,"83221","auto",NA,NA,NA,NA,NA
"42","2021-04-08 17:40:59-03","EAO","IAN","106538","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","martiana","Hymenaea martiana","Hayne","Lee, Y-T","Magalhães, MG","4581","1951","09","Southern America","Brasil","Minas Gerais","Na vazante do Rio São Francisco, desde a cidade de São Francisco, Pirapora, até Januária. Alto Grande Januária.",NA,NA,"IAN106538",NA,NA,"10","Januária","-44.3616981506348","-15.4881000518799",NA,NA,"1971","09",NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA
"43","2021-04-08 17:40:59-03","EAO","IAN","155683","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","martiana","Hymenaea martiana","Hayne",NA,"Lee, Y-T; Lima, AD","125","1971","12","Southern America","Brasil","Pernambuco","À mesma.",NA,NA,"IAN155683",NA,NA,"06","Parnamirim","-39.5783004760742","-8.09055995941162",NA,NA,NA,NA,NA,NA,NA,NA,"69919","auto",NA,NA,NA,NA,NA
"44","2019-02-20 13:41:36-03","INPA","INPA-CARPOTECA","86168","Carpo","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","martiana","Hymenaea martiana","Hayne",NA,"Langenheim, JH","5660","1969",NA,"Southern America","Brasil","Goiás","Near Rio Curumbá, 24 Km from Luziania.",NA,NA,"INPA0086168","INPA0086168 INPA0086168_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-02 16:28:55-03","CPAN-UFMS","COR","5280","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","martiana","Hymenaea martiana","Hayne","Pinto, R. B.","Bortolotto, I. M.; Santos, D. A.","652","1994","11",NA,"Brasil","Mato Grosso do Sul","Fazenda Rabicho; mata ciliar do rio Paraguai",NA,"Árvore com 15 m de altura; flor creme; fitossociologia 178 Habito: Árvore",NA,NA,NA,"25","Corumbá","-57.450278","-19.021111","80","80","2013","09","23","57º27'1''W","19º1'16''S",NA,NA,NA,NA,NA,NA,NA,NA
