"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","scientificNameAuthorship","recordNumber","year","month","day","county","decimalLongitude","decimalLatitude","coordinatePrecision","imagecode","geoFlag","class","order","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","fieldNumber","individualCount","yearIdentified","monthIdentified","dayIdentified"
"49","2014-11-04 09:01:00-02","MO","MOBOT","100753982","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","Armando T. Hunziker","South America","Argentina","Córdoba","Sierra Grande (Falda E): ceraca del cerro a Los Gigantes.",NA,NA,NA,NA,NA,"(Poir.) Hauman","Hunziker 7618","1949","5","22","Punilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"50","2016-04-06 05:30:00-03","MO","MOBOT","100821423","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","Carmen Ulloa|Christopher Davidson|Sharon R. Christoph|X. Clavijo|C.E. Edwards","South America","Ecuador","Azuay","Parque Nacional Cajas, Laguna Toreadora.",NA,NA,NA,NA,NA,"(Poir.) Hauman","Ulloa Ulloa 2517","2015","4","26",NA,"-79.2239167","-2.783",NA,NA,NA,NA,NA,"3950.00000000",NA,NA,"183","1",NA,NA,NA
"51","2016-04-06 05:30:00-03","MO","MOBOT","100877432","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","Carmen Ulloa|Christopher Davidson|Sharon R. Christoph|J. Irazábal|C.E. Edwards","South America","Ecuador","Pichincha","Carretero Tabacundo-Laguna de Mojanda. Charcas alrededor de la laguna. Páramo.",NA,NA,NA,NA,NA,"(Poir.) Hauman","Ulloa Ulloa 2481","2015","4","22","Pedro Moncayo","-78.2580556","0.1305556",NA,NA,NA,NA,NA,"3748.00000000",NA,NA,"176","1",NA,NA,NA
"52","2008-05-27 22:02:00-03","MO","MOBOT","123753","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","Vargas","South America","Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,"(Poir.) Hauman","Vargas s.n.","1981","11","7",NA,NA,NA,NA,NA,NA,NA,NA,"3300.00000000",NA,"Balslev",NA,NA,NA,NA,NA
"53","2008-05-27 22:02:00-03","MO","MOBOT","123754","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","Erik Asplund","South America","Ecuador","Carchi",NA,NA,NA,NA,NA,NA,"(Poir.) Hauman","Asplund 17007","1955","7","23",NA,NA,NA,NA,NA,NA,NA,NA,"3000.00000000",NA,"R. Haynes & L.B. Holm-Nielsen",NA,NA,NA,NA,NA
"54","2008-05-27 22:02:00-03","MO","MOBOT","123757","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","David N. Smith|Bruce A. Stein|Carol A. Todzia","South America","Peru","Ancash","Huascarán National Park. Rio Pachacoto drainage 15km from. paved highway. Bottom of river valley, grassland and pools; soils clays or sands.",NA,NA,NA,NA,NA,"(Poir.) Hauman","Smith 9364","1985","1","17","Recuay","-77.28333","-9.86666",NA,NA,NA,NA,NA,"4200.00000000",NA,"D.N. Smith (MO)","85-37","11",NA,NA,NA
"55","2008-05-27 22:02:00-03","MO","MOBOT","123761","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","Erik Asplund","South America","Ecuador","Chimborazo",NA,NA,NA,NA,NA,NA,"(Poir.) Hauman","Asplund 7791","1939","7","24",NA,NA,NA,NA,NA,NA,NA,NA,"3750.00000000",NA,"R. Haynes & L.B. Holm-Nielsen",NA,NA,NA,NA,NA
"56","2015-08-12 05:57:00-03","MO","MOBOT","123762","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","H. Balslev","South America","Ecuador","Azuay","Páramos El Cajas west of Sayausí and Cuenca. Bunchgrass-páramo, Plantago rigida bog and small lakes.",NA,NA,NA,NA,NA,"(Poir.) Hauman","Balslev 1471","1981","1","4",NA,"-79.2","-2.83333",NA,NA,NA,NA,NA,"4100.00000000",NA,NA,NA,NA,NA,NA,NA
"57","2008-05-27 22:02:00-03","MO","MOBOT","123766","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","David N. Smith|René Valencia|M. Torres","South America","Peru","Ancash","Huascarán National Park. Lateral valley of Quebrada Queshque, toward rio Pachacoto drainage Vernal pools with muddy bottoms.",NA,NA,NA,NA,NA,"(Poir.) Hauman","Smith 11863","1986","3","19","Recuay","-77.3","-9.83333",NA,NA,NA,NA,NA,"4540.00000000",NA,"D.N. Smith (MO)","86-10","5",NA,NA,NA
"58","2008-05-27 22:02:00-03","MO","MOBOT","123768","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","L.B. Holm-Nielsen","South America","Ecuador","Napo","Cerro Conga, Cordillera de Chalupas.",NA,NA,NA,NA,NA,"(Poir.) Hauman","Holm-Nielsen 19040","1979","8","10",NA,"-78.26666","-0.86666",NA,NA,NA,NA,NA,"3800.00000000",NA,"R. R. Haynes & L. B. Holm-Nielsen",NA,NA,NA,NA,NA
"59","2011-06-09 22:31:00-03","MO","MOBOT","123770","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","Jaime L. Jaramillo","South America","Ecuador","Chimborazo",NA,NA,NA,NA,NA,NA,"(Poir.) Hauman","Jaramillo Asanza 7098","1984","8","30",NA,NA,NA,NA,NA,NA,NA,NA,"2400.00000000",NA,"N. Ritter (NHA)",NA,NA,NA,NA,NA
"60","2008-05-27 22:02:00-03","MO","MOBOT","123771","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","Erik Asplund","South America","Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,"(Poir.) Hauman","Asplund 10122","1939","12","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R. Haynes & L.B. Holm-Nielsen",NA,NA,NA,NA,NA
"61","2008-05-27 22:02:00-03","MO","MOBOT","123774","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","David N. Smith|René Valencia|Marianne Buddensiek","South America","Peru","Ancash","Huascarán National Park. Quebrada Rajucolta. Brushfields on moderate S-facing slopes; soil of granitic morainal material, bouldery.",NA,NA,NA,NA,NA,"(Poir.) Hauman","Smith 12188","1986","4","17","Huaraz","-77.36666","-9.53333",NA,NA,NA,NA,NA,"4000.00000000","4150.00000000","D.N. Smith (MO)","86-26","3",NA,NA,NA
"62","2008-05-27 22:02:00-03","MO","MOBOT","123775","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","David N. Smith|René Valencia|Alfredo Gonzales","South America","Peru","Ancash","Huascarán National Park. Quebrada Shallap. Overgrazed bottom, grassland with some shrubs.",NA,NA,NA,NA,NA,"(Poir.) Hauman","Smith 9686","1985","2","20","Huaraz","-77.38333","-9.5",NA,NA,NA,NA,NA,"3900.00000000",NA,"D.N. Smith (MO)","85-59","2",NA,NA,NA
"63","2008-05-27 22:02:00-03","MO","MOBOT","1600149","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","Nur Ritter","South America","Bolivia","La Paz","The Altiplano, on the highway from La Paz to Cochabamba; ca 96 km. SE from the La Paz tollbooth. Small pond. Growing in the shallows (.1-.2 m). Abundant. This pond is fairly deep, with a soft, silty bottom. It appears to be spring fed and has a small outflow. pH = 6.4. Surrounding vegetation: Puna",NA,NA,NA,NA,NA,"(Poir.) Hauman","Ritter 1158","1994","6","8","Inquisivi",NA,NA,NA,NA,NA,NA,NA,"3850.00000000",NA,"N. Ritter (NHA)",NA,NA,NA,NA,NA
"64","2008-05-27 22:02:00-03","MO","MOBOT","1600152","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","Nur Ritter|J.R.I. Wood","South America","Bolivia","Cochabamba","Road to Morochata, ca 100 m west of the junction with the road to Estancia Caliente. Growing in a small temporal pool alongside the road. Abundant Fruits present. Vegetation type: Puna.",NA,NA,NA,NA,NA,"(Poir.) Hauman","Ritter 1495","1995","1","28","Quillacollo",NA,NA,NA,NA,NA,NA,NA,"4400.00000000",NA,"N. Ritter (NHA)",NA,NA,NA,NA,NA
"65","2008-05-27 22:02:00-03","MO","MOBOT","1600156","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","Nur Ritter|M. Mancuso","South America","Bolivia","Cochabamba","Laguna Toro; adjacent to the road to Estanica Caliente. Area: ca 3.5 ha. (ph = 8.1) Growing throughout the shallows. Frequent. Many individuals were in fruiting condition. The lake possesses a very shallow basin, has an inlet and an outlet, seemingly with year-round flow, and is possibly secondarily eutrophic. Vegetation type: Puna.",NA,NA,NA,NA,NA,"(Poir.) Hauman","Ritter 1652","1995","3","9","Ayopaya","-66.3775","-17.17666",NA,NA,NA,NA,NA,"4420.00000000",NA,"N. Ritter (NHA)",NA,NA,NA,NA,NA
"66","2012-12-18 16:33:00-02","MO","MOBOT","1877517","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","Stephan G. Beck","South America","Bolivia","Tarija",NA,NA,NA,NA,NA,NA,"(Poir.) Hauman","Beck 22002","1993","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3450.00000000",NA,"N. Ritter (CSU)",NA,"1",NA,NA,NA
"67","2011-06-21 05:21:00-03","MO","MOBOT","2194999","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","Luis Ariza Espinar","South America","Argentina","Córdoba","Pampa de Achala, La Posta",NA,NA,NA,NA,NA,"(Poir.) Hauman","Ariza Espinar 1385","1963","4","28","San Alberto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ariza Espinar, L.",NA,NA,NA,NA,NA
"68","2019-01-25 04:35:00-02","MO","MOBOT","2205467","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","Luis Valenzuela G.","South America","Peru","Cusco","Dist. Yauri, Pajonal de puna",NA,NA,NA,NA,NA,"(Poir.) Hauman","Valenzuela Gamarra 2044","2003","5","9","Espinar","-71.26666","-14.68333",NA,NA,NA,NA,NA,"4012.00000000",NA,"Ron L. Liesner (MO)",NA,"4",NA,NA,NA
"69","2019-01-25 04:35:00-02","MO","MOBOT","2205759","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","Luis Valenzuela G.","South America","Peru","Cusco","Dist. Yauri, Pajonal de puna",NA,NA,NA,NA,NA,"(Poir.) Hauman","Valenzuela Gamarra 2005","2003","5","9","Espinar","-71.26666","-14.68333",NA,NA,NA,NA,NA,"4012.00000000",NA,"Ron L. Liesner (MO)",NA,"9",NA,NA,NA
"70","2011-03-03 11:03:00-03","MO","MOBOT","2294806","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","Roberto Kiesling|et al.","South America","Argentina","Salta","de Abra de Lizoite a Santa Victoria",NA,NA,NA,NA,NA,"(Poir.) Hauman","Kiesling 3919","1982","3","22","Santa Victoria",NA,NA,NA,NA,NA,NA,NA,"2700.00000000","4100.00000000","Haynes, R. R.",NA,NA,NA,NA,NA
"71","2008-05-27 22:02:00-03","MO","MOBOT","2431366","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","Angel L. Cabrera","South America","Argentina","Buenos Aires","La Plata, 7 y 85, charca",NA,NA,NA,NA,NA,"(Poir.) Hauman","Cabrera 7248","1941","10","19","La Plata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Haynes, R. R.",NA,NA,NA,NA,NA
"72","2009-11-16 22:14:00-02","MO","MOBOT","2481783","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","Walter J. Eyerdam|et al.","South America","Chile","Magallanes","Puerto Natales",NA,NA,NA,NA,NA,"(Poir.) Hauman","Eyerdam 24225","1939","1","8","Última Esperanza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-08-06 10:43:00-03","MO","MOBOT","2514119","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","W.G. Herter","South America","Uruguay","Montevideo","Montevideo. Casabó",NA,NA,NA,NA,NA,"(Poir.) Hauman","Herter 80925","1926","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"74","2009-06-27 16:39:00-03","MO","MOBOT","2653669","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","Simon Lægaard","South America","Ecuador","Carchi","Páramo del Angel, at the lakes at Los Voladeros. Mossy bogs along lake.",NA,NA,NA,NA,NA,"(Poir.) Hauman","Lægaard 101276","1992","2","14",NA,"-77.88333","0.68333",NA,NA,NA,NA,NA,"3700.00000000",NA,"Laegaard, S. (AAU)",NA,NA,NA,NA,NA
"75","2018-08-13 04:32:00-03","MO","MOBOT","2675585","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","Benjamin Øllgaard|Else Ø. Andersen|Katya Romoleroux","South America","Ecuador","Chimborazo","Road Colta-Pallatanga, just W of the pass, Páramo marsh.",NA,NA,NA,NA,NA,"(Poir.) Hauman","Øllgaard 100828","1993","4","1",NA,"-78.83333","-1.8",NA,NA,NA,NA,NA,"3800.00000000",NA,NA,NA,NA,NA,NA,NA
"76","2014-12-08 15:56:00-02","MO","MOBOT","2685286","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","Esteban Terneus|V. Rivera","South America","Ecuador","Azuay","Lagunas del Parque Nacional Cajas. Sector Toreadora",NA,NA,NA,NA,NA,"(Poir.) Hauman","Terneus 257","1998","9","12",NA,"-79.24361","-2.81111",NA,NA,NA,NA,NA,"3810.00000000",NA,NA,NA,NA,NA,NA,NA
"77","2010-02-01 17:44:00-02","MO","MOBOT","2685404","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","Esteban Terneus","South America","Ecuador","Pichincha","Páramo de Papallacta, sector la Virgen. Reserva Cayambe - Coca",NA,NA,NA,NA,NA,"(Poir.) Hauman","Terneus 319","1999","12","2",NA,"-78.19388","-0.35444",NA,NA,NA,NA,NA,"3800.00000000",NA,NA,NA,NA,NA,NA,NA
"78","2010-02-01 17:44:00-02","MO","MOBOT","2685594","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","Esteban Terneus","South America","Ecuador","Chimborazo","Parque Nacional Sangay, lagunas de Atillo. Carretera Guamote- Macas",NA,NA,NA,NA,NA,"(Poir.) Hauman","Terneus 496","1999","11","12",NA,"-78.5","-2.21666",NA,NA,NA,NA,NA,"3610.00000000",NA,NA,NA,NA,NA,NA,NA
"79","2020-05-27 04:37:00-03","MO","MOBOT","2989525","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","Alfredo F. Fuentes|Moises Mendoza|M.C. López","South America","Bolivia","La Paz","Sector de Huallpacallu, entre Wilacala y Ulla Ulla. Pradera altoandina antropogenica con Aciachne sp. y vegetacion acuatica de lagunetas. Plantas alcoholizadas.",NA,NA,NA,NA,NA,"(Poir.) Hauman","Fuentes Claros 9754","2006","4","13","Camacho","-69.055","-15.51055",NA,NA,NA,NA,NA,"4013.00000000",NA,"S. Beck (LPB)","06-01",NA,NA,NA,NA
"80","2008-05-27 22:02:00-03","MO","MOBOT","3218987","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","Erik Asplund","South America","Bolivia","La Paz","Guaqui, pond Southeast of old village",NA,NA,NA,NA,NA,"(Poir.) Hauman","Asplund 2310","1921","2","2","Ingavi",NA,NA,NA,NA,NA,NA,NA,"3900.00000000",NA,"Foster's catalog note file",NA,NA,NA,NA,NA
"81","2008-05-27 22:02:00-03","MO","MOBOT","3218994","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","Erik Asplund","South America","Bolivia","La Paz","Chuquiaguillo valley, Pacocota Pampa marsh",NA,NA,NA,NA,NA,"(Poir.) Hauman","Asplund 3440","1921","4","7","Murillo",NA,NA,NA,NA,NA,NA,NA,"4200.00000000",NA,"Foster's catalog note file",NA,NA,NA,NA,NA
"82","2008-05-27 22:02:00-03","MO","MOBOT","3218998","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","G. Mandon","South America","Bolivia","La Paz","Gualata, near Sorata",NA,NA,NA,NA,NA,"(Poir.) Hauman","Mandon 1434","1857","3",NA,"Larecaja",NA,NA,NA,NA,NA,NA,NA,"4100.00000000",NA,"Foster's catalog note file",NA,NA,NA,NA,NA
"83","2008-05-27 22:02:00-03","MO","MOBOT","3388057","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","Balduino Rambo","South America","Brazil","Rio Grande do Sul","Vila Manreda, pr. P. Alegre.",NA,NA,NA,NA,NA,"(Poir.) Hauman","Rambo 42694","1949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Frederick H. Utech",NA,NA,NA,NA,NA
"84","2010-01-29 20:50:00-02","MO","MOBOT","3388235","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","W.G. Herter","South America","Uruguay","Montevideo","10 Lagustr. Aqu. Immers. Soli Expos. Aren. Casabó. República Oriental Del Uruguay.",NA,NA,NA,NA,NA,"(Poir.) Hauman","Herter 46a","1926","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lauritz B. Holm-Nielsen",NA,NA,NA,NA,NA
"85","2012-05-01 14:19:00-03","MO","MOBOT","3388577","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","Raúl Lara R.|Karl G. Parker","South America","Bolivia",NA,"10 km, W of Panduro (Cala Cala), In water Soil sandy, very humid.",NA,NA,NA,NA,NA,"(Poir.) Hauman","Lara Rico 28-A","1973","3","20",NA,NA,NA,NA,NA,NA,NA,NA,"3750.00000000",NA,"Lauritz B. Holm-Nielsen",NA,"1",NA,NA,NA
"86","2020-09-12 05:00:02-03","US","US","2702904","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","E. Cerrate, J. Gomez & B. Ojeda","South America - Neotropics","Peru","Lima","Lima",NA,NA,NA,"US00586248",NA,"(Poir.) Haum","4631","1968","4","8","Huarochirí",NA,NA,NA,NA,NA,"Monocotyledonae","Najadales",NA,NA,NA,NA,"1",NA,NA,NA
"87","2020-09-12 05:00:02-03","US","US","2268383","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","M. L. Grant","South America - Neotropics","Colombia","Cundinamarca","Sueva Valley, W of Junin, NEof Bogota",NA,NA,NA,"US00586252",NA,"(Poir.) Haum","9103","1944","4","21",NA,NA,NA,NA,NA,NA,"Monocotyledonae","Najadales",NA,NA,NA,NA,"1",NA,NA,NA
"88","2020-09-12 05:00:02-03","US","US","3432506","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","T. M. Pedersen","South America","Argentina",NA,"Rios, Nogoya, Crucecitas, las Aguadas.",NA,NA,NA,"US00713980",NA,"(Poir.) Haum","7317","1964","11","26",NA,NA,NA,NA,NA,NA,"Monocotyledonae","Najadales",NA,NA,NA,NA,"1",NA,NA,NA
"89","2020-09-12 05:00:02-03","US","US","2472279","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","Bro. Adolfo M.","South America - Neotropics","Bolivia","Cochabamba","Jatampata",NA,NA,NA,"US00586247",NA,"(Poir.) Haum","257","1965","3","27",NA,NA,NA,NA,NA,NA,"Monocotyledonae","Najadales",NA,NA,NA,NA,"1",NA,NA,NA
"90","2020-09-12 05:00:02-03","US","US","2169487","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","T. M. Petersen","South America","Argentina","Corrientes","Santa Ana",NA,NA,NA,"US00586250",NA,"(Poir.) Haum","2841","1954","10","12","Mburucuyá",NA,NA,NA,NA,NA,"Monocotyledonae","Najadales",NA,NA,NA,NA,"1",NA,NA,NA
"91","2020-09-12 05:00:02-03","US","US","1175360","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","E. Asplund","South America - Neotropics","Bolivia","La Paz",NA,NA,NA,NA,"US00586255",NA,"(Poir.) Haum","13468","1921","4","7",NA,NA,NA,NA,NA,NA,"Monocotyledonae","Najadales",NA,NA,NA,NA,"1",NA,NA,NA
"92","2020-09-12 05:00:02-03","US","US","2542067","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","H. H. Iltis, C. M. Iltis, D. Ugent & V. Ugent","South America - Neotropics","Peru","Puno","Lampa, Lago Jaracocha, SW of Santa Lucia",NA,NA,NA,"US00586253",NA,"(Poir.) Haum","1451","1963","1","12",NA,NA,NA,NA,NA,NA,"Monocotyledonae","Najadales",NA,NA,NA,NA,"1",NA,NA,NA
"93","2020-09-12 05:00:02-03","US","US","1573345","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","M. Cárdenas","South America - Neotropics","Bolivia","Potosí",NA,NA,NA,NA,"US00586254",NA,"(Poir.) Haum","387","1933","3",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","Najadales",NA,NA,NA,NA,"1",NA,NA,NA
"94","2020-09-12 05:00:02-03","US","US","1177560","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","E. Asplund","South America - Neotropics","Bolivia",NA,"Guagui",NA,NA,NA,"US00586257",NA,"(Poir.) Haum","13470","1921","2","4",NA,NA,NA,NA,NA,NA,"Monocotyledonae","Najadales",NA,NA,NA,NA,"1",NA,NA,NA
"95","2020-09-12 05:00:02-03","US","US","2438555","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","C. Vargas Calderón","South America - Neotropics","Peru","Cusco","Vargas, Yauri",NA,NA,NA,"US00586246",NA,"(Poir.) Haum","13526","1961","1","16",NA,NA,NA,NA,NA,NA,"Monocotyledonae","Najadales",NA,NA,NA,NA,"1",NA,NA,NA
"96","2020-09-12 05:00:02-03","US","US","936763","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","R. A. Philippi","South America","Chile","Santiago",NA,NA,NA,NA,"US00586258",NA,"(Poir.) Haum","s.n.","1888",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","Najadales",NA,NA,NA,NA,"1",NA,NA,NA
"97","2020-09-12 05:00:02-03","US","US","281588","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","G. H. Hieronymus","South America","Argentina",NA,"San Miguel",NA,NA,NA,"US00586259",NA,"(Poir.) Haum","460","1876","3","14",NA,NA,NA,NA,NA,NA,"Monocotyledonae","Najadales",NA,NA,NA,NA,"1",NA,NA,NA
"98","2020-09-12 05:00:02-03","US","US","2168192","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","E. Barros","South America","Chile",NA,"Risen, Rio Alvcurez",NA,NA,NA,"US00586251",NA,"(Poir.) Haum","6475","1946","1","11",NA,NA,NA,NA,NA,NA,"Monocotyledonae","Najadales",NA,NA,NA,NA,"1",NA,NA,NA
"99","2020-09-12 05:00:02-03","US","US","1175359","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","E. Asplund","South America - Neotropics","Bolivia",NA,"Comanche",NA,NA,NA,"US00586256",NA,"(Poir.) Haum","13469","1921","3","9",NA,NA,NA,NA,NA,NA,"Monocotyledonae","Najadales",NA,NA,NA,NA,"1",NA,NA,NA
"100","2017-04-20 15:15:57-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","E. Asplund","South America","Ecuador","Carchi",NA,NA,NA,NA,NA,"Spermatophyta",NA,"17007","1955","7","23",NA,"-78.0833","0.75",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,"RRC ID Flag","17007",NA,NA,NA,NA
"101","2019-06-13 10:10:55-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","I. M. Sánchez Vega et al.","South America","Peru","Cajamarca","Cerro Piedras Gachas. Cima de Cerro con Piedras grandes",NA,NA,NA,NA,"Spermatophyta",NA,"7056","1994","4","24","Cajamarca",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"3900",NA,NA,NA,NA,NA,NA,NA
"102","2015-03-06 22:26:47-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","S. Leiva G. & P. Leiva G.","South America","Peru","La Libertad","Quebrada abajo de Ruinas de Chamana",NA,NA,NA,NA,"Spermatophyta",NA,"505","1992","6","4","Otuzco",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"3550",NA,"M. A. Vincent",NA,NA,NA,NA,NA
"103","2020-01-31 10:38:32-03","IFAM","EAFM","6007","PreservedSpecimen","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","Kinupp, V.F.; Irgang, B.E. & Alunos do Grupo Taim.",NA,"Brasil","Rio Grande do Sul","Arredores da estação ecológica do taim; próximo a lagoa mangueira na base do IBAMA.",NA,NA,"; DESC: Erva paludícola; 0,30 m; flores cremes; frutos imaturos verdes.",NA,NA,"(Poir.) Hauman.","2777","2003","10","12","Santa Vitória do Palmar","-53.3680992126465","-33.5189018249512","130170",NA,"auto",NA,NA,NA,NA,"Kinupp, V.F.",NA,NA,"2003","10","12"
"104","2021-02-08 12:52:07-03","UFRGS","ICN","050471","S","Plantae","Juncaginaceae","Lilaea","cf. scilloides","Lilaea cf. scilloides","Sobral, M","América do Sul","Brasil","RS","Amaral Ferrador",NA,NA,"Espécie ameaçada de extinção (Em perigo).; Erva com folhas em roseta. Flores brancas emersas e frutos submersos.; em banhado. Relativamente comum no local.",NA,"Monocotyledon","(Poir.) Hauman","740","1981","09","06","Encruzilhada do Sul","-52.521900177002","-30.5438995361328","62084",NA,"auto",NA,NA,NA,NA,"Sobral, M",NA,NA,NA,NA,NA
"105","2021-02-08 12:52:07-03","UFRGS","ICN","121863","S","Plantae","Juncaginaceae","Lilaea","scilloides","Lilaea scilloides","Garcia, EN","América do Sul","Brasil","RS","Fazenda dos Touros",NA,NA,"Espécie ameaçada de extinção (Em perigo).; Erva.; Área há ca 6 meses em pousio após cultivo convencional de arroz irrigado. Solo arenoso úmido.",NA,"Monocotyledon","(Poir.) Hauman","807","2002","09","25","Capivari do Sul","-50.5147018432617","-30.1450004577637","17105",NA,"auto",NA,NA,NA,NA,"Garcia, EN",NA,NA,NA,NA,NA
