"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","sex"
"169","2019-11-21 14:44:41-03","UFJF","CESJ","34799","PreservedSpecimen","Plantae","Angiosperma",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","F.T. Farah","F.T. Farah; R.M. Benini; C.A.Freitas","569","1998","12",NA,"América do Sul","Brasil","Minas Gerais","Patrocínio","Fazendas DATERRA: Boa Vista","-46.9925003051758","-18.9438991546631",NA,NA,"Vegetação: Cerrado sensu stricto.&nf;Obs: Arbusto de 60 cm de altura, com frutos verdes elípticos, rugosos.","CESJ034799",NA,NA,NA,NA,NA,"44638","auto",NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-11-21 14:44:41-03","UFJF","CESJ","40480","PreservedSpecimen","Plantae","Angiosperma",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"A.S.M. Valente; et all.","300","2003","02","24","América do Sul","Brasil","Minas Gerais","São João Nepomuceno","Serra dos Núcleos","-43.0106010437012","-21.5400009155273",NA,NA,"Árvore ca de 20 m no interior da mata. Copa grande com ramos férteis por toda a extensão. Botões avermelhados.","CESJ040480",NA,NA,NA,NA,NA,"20981","auto",NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-11-21 14:44:41-03","UFJF","CESJ","46104","PreservedSpecimen","Plantae","Angiosperma",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","A.S.M. Valente","P.L. Viana; et all.","1874","2005","09","25","América do Sul","Brasil","Minas Gerais","Ferros","Área de influência da PCH Monjolos","-43.0233001708984","-19.2318992614746",NA,NA,"Àrvore de aprox. 10m de altura em mata semidecídua.","CESJ046104",NA,NA,NA,NA,NA,"31564","auto","2005",NA,"09",NA,NA,NA,NA,NA
"172","2019-11-21 14:44:41-03","UFJF","CESJ","59193","PreservedSpecimen","Plantae","Angiosperma",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M.Groppo","C.C.Magalhães","2","2012","02","09","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Bairro Salvaterra","-43.3502998352051","-21.7642002105713",NA,NA,"N.V.: Para-tudo, prá-tudo, casca d'anta. Árvore ca. 10m alt., com inflorescências rosadas em forma de ramalhete. Uso popular da casca para fins terapêuticos digestivos.","CESJ059193",NA,NA,NA,NA,NA,"36144","auto","2012",NA,"03","15",NA,NA,NA,NA
"173","2019-11-21 14:44:41-03","UFJF","CESJ","59193","PreservedSpecimen","Plantae","Angiosperma",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M. Groppo","C.C.Magalhães","2","2012","02","09","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Bairro Salvaterra","-43.3502998352051","-21.7642002105713",NA,NA,"N.V.: para-tudo, Prá-tudo, Casca d'anta. Árvore ca. 10m alt., com inflorescências rosadas em forma de ramalhete. Uso popular da casca para fins terapêuticos digestivos.","CESJ059193",NA,NA,NA,NA,NA,"36144","auto","2012",NA,"03","15",NA,NA,NA,NA
"174","2019-11-21 14:44:41-03","UFJF","CESJ","59194","PreservedSpecimen","Plantae","Angiosperma",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M.Groppo","C.C.Magalhães","1","2012","02","09","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Bairro Salvaterra","-43.3502998352051","-21.7642002105713",NA,NA,"Árvore ca. 15m alt., com frutos verdes globosos lembrando a fruta limão. Uso popular da casca no tratamento de distúrbios gástricos.","CESJ059194",NA,NA,NA,NA,NA,"36144","auto","2012",NA,"03","15",NA,NA,NA,NA
"175","2021-04-07 11:48:28-03","UFMS","CGMS","70928","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"A. Pott; V.J. Pott","14091","2006","02","26",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Estrada de acesso ao clube Atlântico, no Km 318 da Rodovia BR-262, a 10KmE de Campo Grande.","-54.4744445","-20.4697223","590",NA,"Fruto imaturo, verde. Habitat: Cerrado em regeneração; Solo arenoso (areia quartzosa); Relevo plano em topo de suave ondulado. Habito: Subarbusto 1m de alt. Esparsa.","CGMS1103580",NA,"590",NA,"-54,4744445","-20,4697223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-11-27 13:52:43-03","UFS","ASE","7550","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Groppo, M","Queiroz, LP de","1972","1987","10","11","Southern America","Brasil","Bahia","Lençóis","Ao lado da BR-850. A 850m de altitude.","-41.35","-12.516667",NA,NA,"Árvore. 4. m. Folhas semi-coriáceas, discolores. Racemo castanho-avermalhado. Flores vermelhas.; Árvore. 4. m. Folhas semi-coriáceas, discolores. Racemo castanho-avermalhado. Flores vermelhas.; Mata estacional.","ASE0017557","ASE0017557",NA,NA,"-41.35","-12.516667",NA,NA,"2014",NA,"06","26",NA,NA,NA,NA
"177","2021-03-01 16:40:26-03","UNICAMP","UEC","41624","S","Plantae","Magnoliopsida",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex A.DC.","Groppo, M","Harley, RM","22464","1980","05","23",NA,"Brazil","Bahia","Serra dos Lençois","ca. 4km. N.E. of Lençois by old road. Open area on deep sand.","-41.366667","-12.533333","500",NA,"Tree to 8m; with strictly ascending branches arching above, and with hardwood. Leaves strongly coriaceous, mid-green glossy above, paler beneath. Inflorescence axis dark green turning dark brown in fruit. Calyx green, tinged pink. Peta","UEC031456","UEC031456","500",NA,"-41.366667","-12.533333",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"178","2021-03-01 16:40:26-03","UNICAMP","UEC","35762","S","Plantae","Magnoliopsida",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex A.DC.","Groppo, M","Magrago, H","226","1978","03","13",NA,"Brazil","Goiás","Alexânia","Brasil, Goiás-BR 060","-48.4","-16.1",NA,NA,"Arbusto de 0,4m de altura, com botões castanhos (em inflorescência); muito frequente.&nf;; Campo cerrado em solo laterizado.","UEC031449","UEC031449",NA,NA,"-48.4","-16.1",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"179","2021-03-01 16:40:26-03","UNICAMP","UEC","35792","S","Plantae","Magnoliopsida",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex A.DC.","Groppo, M","Duarte, AP","8025","1963","11","15",NA,"Brazil","Bahia","Porto Seguro","Ramal da BR 5 km6","-39.25","-16.5",NA,NA,"Árvore grande 15-20 metros mais ou menos; casca amarelíssima, tronco irregularmente sulcado.","UEC031453","UEC031453",NA,NA,"-39.25","-16.5",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"180","2021-03-01 16:40:26-03","UNICAMP","UEC","42034","S","Plantae","Magnoliopsida",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex A.DC.","Groppo, M","Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS","6932","1981","05","07",NA,"Brazil","Distrito Federal","Brasília","São Bartolomeu, Bacia do Rio São Bartolomeu, lado direito da DF-15.","-47.9296989440918","-15.7797002792358",NA,NA,"Arbusto formando moitas; folhas glabras lustrosas; inflorescência rósea, muito ornamental, procurada por insetos.; Cerrado.","UEC031448","UEC031448",NA,NA,NA,NA,"70570","auto","2004",NA,NA,NA,NA,NA,NA,NA
"181","2021-03-01 16:40:26-03","UNICAMP","UEC","30946","S","Plantae","Magnoliopsida",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex A.DC.","Groppo, M","Macedo, M; Duarte, A; Mattos, A","1098","1979","05","09",NA,"Brazil","Mato Grosso","Chapada dos Guimarães","Estrada do rio da casca, próximo a Embratel.","-55.749698638916","-15.460599899292",NA,NA,"Arbusto; botões florais. Planta terrestre.; Canada; solo argilo arenoso seco.","UEC031452","UEC031452",NA,NA,NA,NA,"107042","auto","2004",NA,NA,NA,NA,NA,NA,NA
"182","2020-02-10 17:57:14-03","UNICAMP","UEC","14160","S","Plantae","Magnoliopsida",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex A.DC.","Groppo, M","Benson, WW; Castanheira, H","9865","1979","03","02",NA,"Brazil","Minas Gerais","Araxá","Estrada de Minas Gerais - mun. Araxá-Perdizes.","-46.940601348877","-19.5932998657227",NA,NA,NA,"UEC031450","UEC031450",NA,NA,NA,NA,"29994","auto","2004",NA,NA,NA,NA,NA,NA,NA
"183","2021-03-01 16:40:26-03","UNICAMP","UEC","14159","S","Plantae","Magnoliopsida",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex A.DC.","Groppo, M","Leitão Filho, HF; Andrade, JB; Milanez, AC","7926","1978","05","26",NA,"Brazil","Minas Gerais","Mariana","Rodovia Barão de Cocais, km 6","-43.4160995483398","-20.377799987793",NA,NA,"Árvore até 10m. Flores vermelho-coral. Ornamentais. Frutos jovens.; Em beira de mata.","UEC049815",NA,NA,NA,NA,NA,"33524","auto","2004",NA,NA,NA,NA,NA,NA,NA
"184","2021-03-01 16:40:26-03","UNICAMP","UEC","45033","S","Plantae","Magnoliopsida",NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex A.DC.","Groppo, M","Hatschbach, G","43869","1981","04","19",NA,"Brazil","Minas Gerais","Uberlandia",NA,"-48.2771987915039","-18.9186000823975",NA,NA,"Ereta, 70cm, formando grupos compactos. Flor rosada, campo cerrado.; Rodovia BR- 40. 20km l, Minas Gerais.","UEC031447","UEC031447",NA,NA,NA,NA,"58223","auto","2004",NA,NA,NA,NA,NA,NA,NA
"185","2020-04-22 16:24:45-03","UFPB","JPB","40769","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rutaceae","Hortia","arborea","Hortia arborea","Engl.",NA,"Thomas, WW; Paixão, JL; Sant'Ana, SC; Lopes, MMM; Riina, R","14536","2006","01","18","Southern America","Brasil","Bahia","Arataca","Serra do Peito de Moça, 9.7 Km NE of Arataca on dirt road to Una, then 8.8 Km NW (left) on road through Fazenda Santa Rita to Reserva do IESB (Fazenda Palmeira).","-39.341667","-15.173056","510",NA,"; HABITAT: Southern Bahian Moist forest over tan clay, only slightly disturbed.; DESC: Tree, 25 m; leaves deep green adn subcoriaceous; fruit deep aolive. [photo].",NA,NA,"650",NA,"-39.341667","-15.173056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-04-22 16:24:45-03","UFPB","JPB","42997","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rutaceae","Hortia","arborea","Hortia arborea","Engl.",NA,"Thomas, WW; Paixão, JL; Sant'Ana, SC; Lopes, MMM; Riina, R","14536","2006","01","18","Southern America","Brasil","Bahia","Arataca","Serra Peito de Moça, 9.7 km NE of Arataca on dirt road to Una, then 8.8 km NW (left) on road through Fazenda Sta. Rita to Reserva do IESB (Fazenda Palmeira).","-39.341667","-15.173056","510",NA,"; HABITAT: Southern Bahian Moist forest over tan clay, only slightly disturbed.; DESC: Tree, 25 m; leaves deep green and subcoriaceous; fruit deep olive. [Photo].",NA,NA,"650",NA,"-39.341667","-15.173056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-04-22 16:24:45-03","UFPB","JPB","61413","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Pirani, JR","Nusbaumer, L; et al.","4718","2015","10","30","Southern America","Brasil","Pernambuco","Lagoa dos Gatos","Serra de Urubu, Serra de Pedra d'Anta","-35.853298","-8.70048","640",NA,"; HABITAT: Forêt ombrophile submontagnarde de plateau; DESC: arbre, 18 m, 60 cm DBH; fleur rose à 4-5 pétales, 4-5 étamines alternipétales, filet rose, anthèrews violet-gris, fruit à écorce et couleur de citron vert, pas de pulpe, gra","JPB0061413",NA,"640",NA,"-35.853298","-8.70048",NA,NA,"2015",NA,"12","03",NA,NA,NA,NA
"188","2019-11-06 09:57:33-03","UFOP","OUPR","31191","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","badinii","Hortia badinii","M.Lisboa","Lisboa, M.A.","Badini, J.","s.n.","1971","03","14",NA,"Brasil","Minas Gerais","Mariana","Demerara, Entre Santa Rita Durão e Bento Rodrigues","-43.4160995483398","-20.377799987793",NA,NA,"Árvore, flores róseo-amareladas com pelos brancos internamente. Campo. Ex Herbário Escola de Farmácia de Ouro Preto n. 26999, ex Herb. Escola de Minas n. 4152",NA,NA,NA,"Holotype",NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-06 09:57:33-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Badini, J.; Zurlo, M.A.","s.n.","1974","04","19",NA,"Brasil","Minas Gerais","Acaiaca",NA,"-43.1446990966797","-20.3624992370605",NA,NA,"Árvore, flores róseas com pelos brancos na parte interna da corola. Mata.",NA,NA,NA,NA,NA,NA,"14401","auto",NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-11-06 09:57:33-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Groppo, M.","Badini, J.","s.n.","1971","03","14",NA,"Brasil","Minas Gerais","Catas Altas",NA,"-43.4075012207031","-20.0746994018555",NA,NA,"Árvore, flores purpúreas. Campo.",NA,NA,NA,NA,NA,NA,"11966","auto","2004",NA,NA,NA,NA,NA,NA,NA
"191","2019-11-06 09:57:33-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Groppo, M.","Badini, J.; Zurlo, M.A. & Silva, J.L.","s.n.","1974","04","19",NA,"Brasil","Minas Gerais","Mariana","Barro Branco","-43.4160995483398","-20.377799987793",NA,NA,"Árvore, flores róseas com pelos brancos internamente. Mata.",NA,NA,NA,NA,NA,NA,"33524","auto","2004",NA,NA,NA,NA,NA,NA,NA
"192","2019-11-06 09:57:33-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Groppo, M.","Badini, J.; Zurlo, M.A.","s.n.","1973","03","14",NA,"Brasil","Minas Gerais","Mariana","Entre Bento Rodrigues e Santa Rita Durão.","-43.4160995483398","-20.377799987793",NA,NA,"Árvore, flores róseas com pelos brancos internamente.",NA,NA,NA,NA,NA,NA,"33524","auto","2004",NA,NA,NA,NA,NA,NA,NA
"193","2019-11-06 09:57:33-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Badini, J.; Silva, J.L.","s.n.","1974","04",NA,NA,"Brasil","Minas Gerais","Mariana","Entre Morro do Fraga e Alegria.","-43.4160995483398","-20.377799987793",NA,NA,"Árvore, flores róseas com pelos brancos internamente. Mata.",NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-11-06 09:57:33-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Groppo, M.","Badini, J.; Zurlo, M.A. & Lisboa, M.A.","s.n.","1973","03","21",NA,"Brasil","Minas Gerais","Mariana","Morro do Fraga","-43.4160995483398","-20.377799987793",NA,NA,"Árvore, flores róseas e corola com pelos brancos internamente. Cerrado.",NA,NA,NA,NA,NA,NA,"33524","auto","2004",NA,NA,NA,NA,NA,NA,NA
"195","2019-11-06 09:57:33-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Groppo, M.","Badini, J.","s.n.","1974","03","14",NA,"Brasil","Minas Gerais","Mariana","Morro do Fraga","-43.4160995483398","-20.377799987793",NA,NA,"Árvore, flores purpúreas. Campo.",NA,NA,NA,NA,NA,NA,"33524","auto","2004",NA,NA,NA,NA,NA,NA,NA
"196","2019-11-06 09:57:33-03","UFOP","OUPR","22342","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Badini, J.; Lisboa, M.A.","s.n.","1971","03","14",NA,"Brasil","Minas Gerais","Mariana","Santa Rita Durão","-43.4160995483398","-20.377799987793",NA,NA,"Árvore, flores róseas e corola com pelos brancos na parte interna.",NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-11-06 09:57:33-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Badini, J.","s.n.","1974","03","14",NA,"Brasil","Minas Gerais","Mariana","Santa Rita Durão","-43.4160995483398","-20.377799987793",NA,NA,"Árvore, flores purpúreas. Campo.",NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-11-06 09:57:33-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Groppo, M.","Badini, J.; Lisboa, M.A. & Zurlo, M.A.","s.n.","1973","03","14",NA,"Brasil","Minas Gerais","Mariana","Santa Rita Durão","-43.4160995483398","-20.377799987793",NA,NA,"Árvore, flores róseas com pelos brancos internamente à corola.Campo.",NA,NA,NA,NA,NA,NA,"33524","auto","2004",NA,NA,NA,NA,NA,NA,NA
"199","2019-11-06 09:57:33-03","UFOP","OUPR","1994","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Silva, J.L.","s.n.","1974","11","26",NA,"Brasil","Minas Gerais","Ouro Preto","Serra do Frazão","-43.5080986022949","-20.2875003814697",NA,NA,"Árvore, flores brancas.",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-11-06 09:57:33-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Groppo, M.","Badini, J.; Zurlo, M.A.","s.n.","1974","04","19",NA,"Brasil","Minas Gerais","Ponte Nova",NA,"-42.9085998535156","-20.4164009094238",NA,NA,"Árvore, flores róseas com pelos brancos na parte interna. Mata.",NA,NA,NA,NA,NA,NA,"16921","auto","2004",NA,NA,NA,NA,NA,NA,NA
"201","2019-11-06 09:57:33-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Badini, J.","s.n.","1971","03","14",NA,"Brasil","Minas Gerais","Ponte Nova","Beira da estrada.","-42.9085998535156","-20.4164009094238",NA,NA,"Árvore, flores purpúreas. Campo.",NA,NA,NA,NA,NA,NA,"16921","auto",NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-11-06 09:57:33-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Groppo, M.","Badini, J.; Zurlo, M.A. & Silva, J.L.","s.n.","1974","04","19",NA,"Brasil","Minas Gerais","Ponte Nova","Palmeira de Fora","-42.9085998535156","-20.4164009094238",NA,NA,"Árvore, flores róseas com pelos brancos na parte interna. Mata na beira do rio.",NA,NA,NA,NA,NA,NA,"16921","auto","2004",NA,NA,NA,NA,NA,NA,NA
"203","2021-02-12 18:12:30-03","UFES","VIES","36764","S","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Gurtler, J.; Dutra, S.C.","JAC 282","2017","12","05",NA,"Brasil","Espírito Santo","Nova Venécia","Fazenda Santa Rita. Ao pé da pedra da torre (P3).","-40.441389","-18.785278",NA,NA,NA,"VIES036764","VIES036764",NA,NA,"40º26'29''W","18º47'7''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-12-19 16:37:04-03","UNESP-IBB","BOTUW","2356","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","arborea","Hortia arborea","Engl.",NA,"Groppo Jr., M.","655","2001","03","26",NA,"Brasil","Minas Gerais","Mariana","Estrada de terra para o distrito de Santa Rita Durão.","-43.4","-20.216667",NA,NA,NA,"BOTUW002356",NA,NA,NA,"43°24'W","20°13'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-12-19 16:37:04-03","UNESP-IBB","BOTUW","2357","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. Ex DC.",NA,"Groppo Jr., M.","760","2001","05","17",NA,"Brasil","Bahia","Barra da Estiva","Rodovia BA- 142","-41.347222","-13.507222","1120",NA,NA,"BOTUW002357",NA,"1120",NA,"41º 20' 50 W","13º 30' 26 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-12-19 16:37:04-03","UNESP-IBB","BOTUW","1099","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,"Comp. Vale do Rio Doce","-40.533333","-19.866667",NA,NA,NA,"BOTUW001099",NA,NA,NA,"40°32'W","19°52'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-12-19 16:37:04-03","UNESP-IBB","BOTUW","2347","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Ceccantini, G.C.T.","514","1995","04","28",NA,"Brasil","Minas Gerais","Patrocínio","Acima da Lagoa Campestre","-46.944167","-18.944167","1050",NA,NA,"BOTUW002347",NA,"1050",NA,"46º 56' 39'' W","18º 56' 39'' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-06-29 09:32:04-03","UFRRJ","RBR","25789","S","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"I.M. Santos","3","1996","05","01",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Trilha para o palmito amargoso. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,"RBR00025789",NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA
"209","2013-04-01 09:17:44-03","IPT","BCTW","19502","S","Plantae","Magnoliophyta",NA,NA,"Hortia","arborea","Hortia arborea","Engl.",NA,"Lorenzi, H.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Governador Valadares",NA,"-41.9494","-18.8511",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50833","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"210","2013-04-01 09:17:44-03","IPT","BCTW","4365","S","Plantae","Magnoliophyta",NA,NA,"Hortia","arborea","Hortia arborea","Engl.","IPT",NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Classificação Original: Hortia arborea Engl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"211","2013-04-01 09:17:44-03","IPT","BCTW","916","S","Plantae","Magnoliophyta",NA,NA,"Hortia","arborea","Hortia arborea","Engl.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Tombos",NA,"-42.0228","-20.9047",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16749","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"212","2013-04-01 09:17:44-03","IPT","BCTW","12958","S","Plantae","Magnoliophyta",NA,NA,"Hortia","arborea","Hortia arborea","Engl.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Bahia",NA,"Sul do Estado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"213","2013-04-01 09:17:44-03","IPT","BCTW","2761","S","Plantae","Magnoliophyta",NA,NA,"Hortia","arborea","Hortia arborea","Engl.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Coronel Pacheco",NA,"-43.2656","-21.5878",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10350","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"214","2021-03-21 19:38:37-03","UFC","EAC","30336","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Hortia","arborea","Hortia arborea","Engl.","Nunes, E.","Cavalcanti, F.S.","s.n.","2001","02","07","Southern America","Brasil","Bahia","Lençóis","Estivas","-41.3899993896484","-12.563099861145",NA,NA,"Arvoreta, flor rosa, fruto verde.; Mata aberta","EAC0030336",NA,NA,NA,NA,NA,"47385","auto","2001",NA,"04","19",NA,NA,NA,NA
"215","2021-03-21 19:38:37-03","UFC","EAC","11397","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Hortia","arborea","Hortia arborea","Engl.","Fernandes, A.; Bezerra, P.","Fernandes, A.; Matos, F.J.A.","EAC11397","1982","05","18","Southern America","Brasil","Bahia","Palmeiras","Estrada Seabra - Tanquinho, próximo ao Riacho S. J","-41.5588989257812","-12.5289001464844",NA,NA,"Arvoreta, flor vermelha.; Mata","EAC0011397",NA,NA,NA,NA,NA,"20767","auto","1982",NA,"06","02",NA,NA,NA,NA
"216","2021-03-21 19:38:37-03","UFC","EAC","44701","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Hortia","arborea","Hortia arborea","Engl.","Nunes, E.","Silveira, E.R.","s.n.","2009","02","27","Southern America","Brasil","Bahia","Seabra",NA,"-41.7703018188477","-12.4186000823975",NA,NA,"Arbusto","EAC0044701",NA,NA,NA,NA,NA,"57155","auto","2009",NA,"05","14",NA,NA,NA,NA
"217","2020-12-21 16:44:11-03","MBM","MBM","94613","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"Mattos Silva, L.A.; Santos, T.S. dos; Santos, T.S. dos","1788",NA,NA,NA,"Southern America","Brazil","Bahia","Cairu","Cairu","-39.0438995361328","-13.4869003295898",NA,NA,NA,"MBM094613","MBM094613",NA,NA,NA,NA,"24756","auto",NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-12-21 16:44:10-03","MBM","MBM","194709","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Pirani, J.R.","Thomas, W.W.; et al.; et al.","10634",NA,NA,NA,"Southern America","Brazil","Bahia","Ilhéus","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,NA,"MBM194709","MBM194709",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA
