"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","imagecode","infraspecificEpithet","identifiedBy","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1","2020-09-23 10:43:26-03","E","E","277719","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Croat, T.B.","19237","1972","08","17","W. Tropical South America","PE","Departamento Loreto","Provincia Alto Amazonas","Rio Amazonas, SE of Iquitos.","herbarium specimen of unspecif","BGBASE:327257","<a href=http://data.rbge.org.uk/herb/E00277719 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E00277719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2020-09-23 10:43:26-03","E","E","132564","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Blanchet, J.S.","2812",NA,NA,NA,"E. Tropical South America","BR","Bahia",NA,"Serra Acurua","herbarium specimen of unspecif","BGBASE:140938","<a href=http://data.rbge.org.uk/herb/E00132564 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E00132564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","2021-03-15 16:37:00-03","NY","NYBG","273494","PreservedSpecimen","Plantae","Sapotaceae","Lucuma","anibifolia","Lucuma anibifolia","B. A. Krukoff","1447","1931","11","25","South America","Brazil","Rondônia",NA,"Near Tabajara, upper Machado River region.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=598561' target='other'> <mi>dwc_moreinfo</mi></a>","NY00273494","Magnoliophyta","Ericales","A.C.Sm.","holotype","NY00273494_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","2021-03-15 16:37:00-03","NY","NYBG","1039807","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","J. S. Blanchet","2812",NA,NA,NA,"South America","Brazil","Bahia",NA,"Serra de Acurua","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1497253' target='other'> <mi>dwc_moreinfo</mi></a>","NY01039807","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01039807_01","reticulata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","2021-03-15 16:37:00-03","NY","NYBG","00860174","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","R. de Lemos Fróes","11581","1939","02",NA,"South America","Brazil","Maranhão","São Luís","Island of Sao Luiz. Estrada do Sacavem","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=965753' target='other'> <mi>dwc_moreinfo</mi></a>","NY00860174","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY00860174_01","reticulata",NA,"-44.3028","-2.5297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","2021-03-15 16:37:00-03","NY","NYBG","866856","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","B. A. Krukoff","5595",NA,NA,NA,"South America","Brazil","Acre",NA,"Basin of Rio Purus, near mouth of Rio Macauhan, (tributary of the Rio Iaco).","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=43820' target='other'> <mi>dwc_moreinfo</mi></a>","NY00866856","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY00866856_01 NY00866856_02","reticulata","T. D. Pennington","-69","-9.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","2021-03-15 16:37:00-03","NY","NYBG","00860172","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Collector unknown","20","1948","10","27","South America","Brazil","Maranhão","São Luís","Sao Luiz, Granja do Fomento Agricola, viveiros de aves","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=965735' target='other'> <mi>dwc_moreinfo</mi></a>","NY00860172","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY00860172_01","reticulata","T. D. Pennington","-44.3028","-2.5297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","2021-03-15 16:37:00-03","NY","NYBG","375539","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","S. A. Mori","13833","1981","04","29","South America","Brazil","Bahia","Una","Maruim, border of the Fazendas Maruim and Dois de Julho, 33 km SW of Olivença on the road from Olivença to Buerarema. Point 40-D","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=422896' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375539","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY00375539_01",NA,"T. D. Pennington","-39.1202492","-15.1148921","100","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","2021-03-15 16:37:00-03","NY","NYBG","02858877","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","D. da Silva Costa","343","2013","11","27","South America","Brazil","Acre","Bujari","As encostas do Riozinho do Andirá.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2711947' target='other'> <mi>dwc_moreinfo</mi></a>","NY02858877","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY02858877_01",NA,"T. D. Pennington","-68.142933","-9.732678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","2021-03-15 16:37:00-03","NY","NYBG","00860173","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","R. de Lemos Fróes","11556","1939","02",NA,"South America","Brazil","Maranhão","São Luís","Island of São Luiz. Estrada do Tirical","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=965743' target='other'> <mi>dwc_moreinfo</mi></a>","NY00860173","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY00860173_01","reticulata","T. D. Pennington","-44.3028","-2.5297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","2021-03-15 16:37:00-03","NY","NYBG","01212689","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","B. M. Boom","8639","1988","11","25","South America","Brazil","Amazonas",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1464699' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212689","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01212689_01",NA,"T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","01212943","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","W. A. Rodrigues","10641","1984","03","20","South America","Brazil","Amazonas",NA,"5 Km ao Sul da parte central da Serra Aracá, no caminho para o rio Jauari. Área do inventário florestal da campinarana alta de terra firme, solo silicoso.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1466313' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212943","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01212943_01",NA,"T. D. Pennington","-63.3745909","0.8564387","60","60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","375754","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","S. A. Mori","8466","1976","10","12","South America","Suriname",NA,NA,"Lely Mountains. 175km. SSE of Paramaribo. East slope of plateau no. 1","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=422926' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375754","Magnoliophyta","Ericales","(Engl.) Eyma",NA,NA,NA,NA,"-54.673567","4.357012","500","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","375751","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","S. A. Mori","14019","1981","05","14","South America","Brazil","Bahia","Una","Maruim, border of the Fazendas Maruim and Dois de Julho, 33km SW of Olivença on the road from Olivença to Buerarema, Point 134-B","sheet",NA,"Voucher for ecological study of forest diversity <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=422927' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375751","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY00375751_01",NA,NA,"-39.0753","-15.2933","100","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","01212861","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","R. de Lemos Fróes","225","1941","07","14","South America","Brazil","Amazonas",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1465338' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212861","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01212861_01","reticulata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","01212878","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","N. T. da Silva","2328","1969","06","05","South America","Brazil","Pará",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1465358' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212878","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01212878_01","reticulata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","375536","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","O. Handro","134","1949","08","18","South America","Brazil","São Paulo","Sao Paulo","Sao Paulo","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=422921' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375536","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY00375536_01",NA,"J. M. Pires","-46.63","-23.5403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","01212855","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","R. de Lemos Fróes","64","1941","05","28","South America","Brazil","Amazonas",NA,"Basin of Rio Solimoes","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1328335' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212855","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01212855_01 NY01212855_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","375749","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","S. A. Mori","13879","1981","05","01","South America","Brazil","Bahia","Una","Maruim, border of the Fazendas Maruim and Dois de Julho, 33km SW of Olivença on the road from Olivença to Buerarema, Point 65-A","sheet",NA,"Voucher for ecological study of forest diversity <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=422928' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375749","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY00375749_01",NA,NA,"-39.0753","-15.2933","100","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","01212687","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","M. A. Freitas","425","1990","11","20","South America","Brazil","Amazonas",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1464696' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212687","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01212687_01",NA,"T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","01212685","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","B. A. Krukoff","6568","1934","10","12","South America","Brazil","Amazonas","Humaitá","Basin of Rio Madeira, near Livramento, on Rio Livramento.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1464694' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212685","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01212685_01 NY01212685_02 NY01212685_03",NA,NA,"-63.03","-7.52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","01212877","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","M. G. Vieira","906","1979","11","04","South America","Brazil","Rondônia",NA,"Rodovia RO-399, a 13 Km de Vilhena, no Km 5 da estrada que vai para Chapada dos Parecis. Mata alta, solo argiloso.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1331209' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212877","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01212877_01","reticulata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","01212887","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata surinamensis","J. M. Pires","4437","1953","01","13","South America","Brazil","Pará",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1465913' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212887","Magnoliophyta","Ericales","T.D.Penn.",NA,"NY01212887_01","surinamensis","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","01065065","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","C. C. Berg","549","1977","10","15","South America","Brazil","Pará",NA,"Serra dos Carajás, Serra Norte, 5 km NE of AMZA Exploration Camp","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1218173' target='other'> <mi>dwc_moreinfo</mi></a>","NY01065065","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01065065_01","reticulata","T. D. Pennington","-50.25","-6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","375349","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","B. A. Krukoff","5009","1933","06","26","South America","Brazil","Amazonas",NA,"Basin of Rio Jurua; near mouth of Rio Embira (tributary of Rio Tarauaca","sheet",NA,"ACS 1935 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=422923' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375349","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY00375349_01 NY00375349_02",NA,NA,"-70.25","-7.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","2699404","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","G. T. Prance","28690","1984","01","31","South America","Brazil","Roraima",NA,"Perimetral norte Highway, 45 km W of Caracarai, Fazenda Repartimento, Rio Repartimento do Ajarani",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2993911' target='other'> <mi>dwc_moreinfo</mi></a>","NY02699404","Magnoliophyta","Ericales","(Engl.) Eyma",NA,NA,"reticulata",NA,"-61.47","2.02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","01212695","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","S. A. Mori","16488","1983","09","21","South America","Brazil","Amapá",NA,"Camaipi. EMBRAPA reserve and vicinity","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1464701' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212695","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01212695_01",NA,"T. D. Pennington","-51.62","0.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","01212870","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","M. G. da Silva","2418","1969","08","28","South America","Brazil","Pará",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1465351' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212870","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01212870_01","reticulata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","01212858","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","B. A. Krukoff","6704","1934","10","12","South America","Brazil","Amazonas","Humaitá","Basin of Rio Madeira, near Livramento, on Rio Livramento.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1465335' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212858","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01212858_01 NY01212858_02","reticulata","T. D. Pennington","-63.03","-7.52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","01212857","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","B. A. Krukoff","5124","1933","07","01","South America","Brazil","Amazonas",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1465334' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212857","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01212857_01 NY01212857_02","reticulata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2016-09-29 12:47:00-03","NY","NYBG","375544","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","B. M. Boom","6710","1986","05","24","South America","Venezuela","Bolívar","Cedeño","Vicinity of Panare village of Corozal, 6km from Maniapure toward Caicara","sheet",NA,"Ecological inventory voucher <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=422901' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375544",NA,"Ericales",NA,NA,NA,NA,"T. D. Pennington","-66.5","6.92","400","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-03-15 16:37:00-03","NY","NYBG","01212876","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","L. O. A. Teixeira","865","1982","05","29","South America","Brazil","Rondônia","Santa Bárbara","Rodovia BR-364, km 120. 12 km W da Sede da Mineração.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1465357' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212876","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01212876_01","reticulata","T. D. Pennington","-63.116667","-9.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-03-15 16:37:00-03","NY","NYBG","375488","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","W. W. Thomas","6922","1991","07","01","South America","Brazil","Bahia","Uruçuca","7.3km N of Serra Grande on rd Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz. Parcel 2","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=564480' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375488","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY00375488_01",NA,"A. Alves-Araújo","-39.0617","-14.4231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-03-15 16:37:00-03","NY","NYBG","01212852","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","S. A. Mori","17425","1984","12","19","South America","Brazil","Amapá","Mazagão","BR156, road under construction which will connect Macapá with Monte Dourado, 81km WSW of Macapá, ca. 11km SW of Rio Preto","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1464771' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212852","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01212852_01",NA,"T. D. Pennington","-51.8","-0.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-15 16:37:00-03","NY","NYBG","01212853","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","S. A. Mori","17510","1984","12","23","South America","Brazil","Amapá","Mazagão","Camaipi, EMBRAPA Reserve and vicinity, 30 km NW of Mazagão","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1464772' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212853","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY01212853_01",NA,"T. D. Pennington","-51.62","0.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-03-15 16:37:00-03","NY","NYBG","00896608","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","A. C. F. Moura","252","2001","07","09","South America","Brazil","Piauí","São Raimundo Nonato","São Raimundo Nonato, PARNA Serra da Capivara, Baixa Grande.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=966809' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896608","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY00896608_01",NA,"A. Alves-Araújo","-42.6992","-9.0156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","375541","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","S. A. Mori","17513","1984","12","23","South America","Brazil","Amapá","Mazagão","Camaipi. EMBRAPA Reserve and vicinity 30 km NW of Mazagao","sheet",NA,"Photos <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=422898' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375541","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY00375541_01",NA,"T. Triono","-51.62","0.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2016-09-29 12:47:00-03","NY","NYBG","375543","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","M. J. Jansen-Jacobs","167","1985","02","11","South America","Guyana",NA,NA,"Kanuku Mts., Rupununi R., west bank, slope of Breeze Mt. (Awartow)","sheet",NA,"Separate: Woodnr Uw 30516 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=422900' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375543",NA,"Ericales",NA,NA,NA,NA,"T. D. Pennington","-59.5","3.08","180","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","777202","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","J. G. Jardim","2915","2000","02","25","South America","Brazil","Bahia",NA,"Brejoes: Rod. Amargosa/Brejoes ca. 28 km","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=422914' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777202","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY00777202_01",NA,"T. D. Pennington","-39.7803","-13.0631","700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","471927","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","M. Silveira","1125","1995","11","23","South America","Brazil","Acre","Tarauacá","Bacia do Alto Juruá, Rio Tarauacá, margem esquerda. Reserva Indígena Praia do Carapana, colocaçao Vai Quem Quer.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=422907' target='other'> <mi>dwc_moreinfo</mi></a>","NY00471927","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY00471927_01",NA,"T. D. Pennington","-71.3317","-8.4064",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","375348","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","B. A. Krukoff","5595","1933","08","21","South America","Brazil","Acre","Sena Madureira","Rio Macauhan","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=422924' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375348","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY00375348_01",NA,NA,"-69.3838978","-9.8698876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","418900","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","S. A. Mori","13844","1981","04","30","South America","Brazil","Bahia","Una","Maruim, border of the Fazendas Maruim and Dois de Julho, 33km SW of Olivença on the road from Olivença to Buerarema. Point 46-A","sheet",NA,"(=13879, 13992, 14019, 13820) Voucher for ecological study of forest diversity. Wood sample <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=422931' target='other'> <mi>dwc_moreinfo</mi></a>","NY00418900","Magnoliophyta","Ericales","(Engl.) Eyma",NA,"NY00418900_01",NA,NA,"-39.0753","-15.2933","100","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
