"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","preparationType","occurrenceRemarks","barcode","imagecode","geoFlag","scientificNameAuthorship","identifiedBy","day","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","individualCount"
"11","2021-01-14 15:27:02-03","MN","R","231956","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","acuminata","Terminalia acuminata","Fernandez, E.P.; Pietro, P.V.; Gomes, C.B.; Moraes, C. & Farias, L.","216","2015","07",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes, Estrada do grumari. Acesso a Grumari (Estrada do Grumari) pela Estrada do Pontal; propriedade administrada pelo Sr. José, Sr. Antônio e Sr. Nilda","-43.526667","-23.029167",NA,NA,NA,"R010031184,R010031185",NA,NA,"(Allemão) Eichler","Marquete, N.","13",NA,NA,"2015","07","15","43°31'36W","23°01'45S",NA,NA,NA
"12","2021-01-14 15:27:02-03","MN","R","231957","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","acuminata","Terminalia acuminata","Baez, C.; Lima, T & Fernandez, E.","574","2016","04",NA,"Brasil","Rio de Janeiro","Niterói","Parque estadual da Serra da Tiririca. Bairro de Itaquatiara. Subida entre a entrada do Parque e a bifurcação da trilha entre o Bananal e o Costão","-43.027222","-22.973611",NA,NA,NA,"R010031186,R010031978",NA,NA,"(Allemão) Eichler",NA,"11",NA,NA,NA,NA,NA,"43°01'38W","22°58'25S",NA,NA,NA
"13","2021-01-14 15:27:02-03","MN","R","231958","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","acuminata","Terminalia acuminata","Baez, C.; Lima, T.; Gomes, R. & Fernandez, E.","572","2016","04",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Bairro Campo Grande. Interior de propriedade particular na Estrada do Mendanha","-43.564444","-22.836389",NA,NA,NA,"R010031977",NA,NA,"(Allemão) Eichler",NA,"08",NA,NA,NA,NA,NA,"43°33'52W","22°50'11S",NA,NA,NA
"14","2021-01-14 15:27:02-03","MN","R","8866","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","acuminata","Terminalia acuminata","Glaziou, A.F.M.","11949","1879","12",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000008866","R000008866_001",NA,"(Allemão) Eichler","Silva, N.M.F.","08",NA,NA,"1981","01",NA,NA,NA,NA,NA,NA
"15","2021-01-14 15:27:02-03","MN","R","91349","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","acuminata","Terminalia acuminata","Glaziou, A.F.M.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Plantae Flum. Ex Herb. Glaziou; Herb. J. de Saldanha, 5468","R000091349","R000091349_001",NA,"(Allemão) Eichler","Silva, N.M.F.",NA,NA,NA,"1981","01",NA,NA,NA,NA,NA,NA
"16","2019-11-21 14:33:25-03","UFJF","CESJ","61393","PreservedSpecimen","Plantae","Angiosperma",NA,"Combretaceae","Terminalia","acuminata","Terminalia acuminata","P.Occhioni; H.Occhioni","s.n.","1995","04","América do Sul","Brasil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico do Rio de Janeiro","-43.2075004577637","-22.9027996063232","57442",NA,"Árvore grande com mais ou menos 15-20 metros de altura, tronco grosso, casca lisa, amarelada. Fruto, samara ainda imaturo.","CESJ061393",NA,"auto","(Allemao) Eichl.","P.Occhioni",NA,NA,NA,"1995","04",NA,NA,NA,NA,NA,NA
"17","2019-12-06 19:29:24-03","UFES","VIES","28573","S","Plantae",NA,NA,"Combretaceae","Terminalia","acuminata","Terminalia acuminata","C. Baez; T. Lima, R. Gomes, E. Fernadez","572","2016","04",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Bairro Campo Grande. Interior de propriedade particular na Estrada do Mendanha.","-43.564444","-22.836389",NA,NA,NA,"VIES028573","VIES028573",NA,"(Allemão) Eichler",NA,"08",NA,NA,NA,NA,NA,"43º33'52''W","22º50'11''S","56","56",NA
"18","2020-06-29 09:30:03-03","UFRRJ","RBR","44881","S","Plantae",NA,NA,"Combretaceae","Terminalia","acuminata","Terminalia acuminata","E.P. Fernandez; P.V. Pietro, C.B. Gomes, L.C. Moraes, L. Farias","216","2015","07",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes, Estrada do Grumari, Trilha de acesso a Grumari, (estrada do Grumari) pela Estrada do Pontal; propriedade administrada pelo Sr. José, Sr. Antônio e Sra Nilda","-43.526667","-23.029167",NA,NA,NA,"RBR00044881",NA,NA,"(Allemão) Eichler","N. Marquete","13",NA,NA,"2015","07","15","43º31'36''W","23º1'45''S","80","80",NA
"19","2020-06-29 09:30:03-03","UFRRJ","RBR","45278","S","Plantae",NA,NA,"Combretaceae","Terminalia","acuminata","Terminalia acuminata","M.C. Souza","1100","2012","09",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Ilha de Guaratiba. Sitio Horto Rio Verde.","-43.533333","-23.009444",NA,NA,NA,"RBR00045278",NA,NA,"(Allemão) Eichler",NA,"28",NA,NA,NA,NA,NA,"43º32'W","23º0'34''S","21","21",NA
"20","2021-03-21 19:33:45-03","UFC","EAC","63744","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Terminalia","acuminata","Terminalia acuminata","Fernández, E.P.; Pietro, P.V.; Gomes, C.B.; Moraes, L.C.; Farias, L.","216","2015","07","Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes, Estrada do Grumari. Acesso a trilha de acesso a Grumari (Estrada do Grumari) pela Estrada do Pontal; propriedade administrada pelo Sr. José, Sr. Antônio e Sra. Nilda.","-43.526667","-23.029167",NA,NA,"Árvore de grande porte com ca. 18 metros de altura. Tronco colunar característico, casca lisa e amarelada, levemente descamada. Folhas verdes discolores, levemente pilosas, com nervuras da face abaxial amareladas a ocráceo, com glându","EAC0063744","EAC0063744",NA,"(Allemão) Eichler","Ribeiro, R.T.M.","13",NA,NA,"2019","06","18","-43.526667","-23.029167","80","90",NA
"21","2021-03-21 19:33:45-03","UFC","EAC","63745","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Terminalia","acuminata","Terminalia acuminata","Occhioni, P.; Occhioni, H.","s.n.","1995","04","Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico do Rio de Janeiro.","-43.2075004577637","-22.9027996063232","57442",NA,"Árvore grande com ca. 15-20 metros de altura. Tronco grosso, casca lisa, amarelada. Fruto, sâmara ainda imaturo.","EAC0063745","EAC0063745","auto","(Allemão) Eichler","Ribeiro, R.T.M.",NA,NA,NA,"2019","06","18",NA,NA,NA,NA,NA
"22","2021-03-21 19:33:45-03","UFC","EAC","63747","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Terminalia","acuminata","Terminalia acuminata","Lima, H.C.","3742","1990","04","Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico do Rio de Janeiro. Arboreto: Canteiro XXXIII - B.","-43.2075004577637","-22.9027996063232","57442",NA,"Árvore com ca. 20 metros de altura. Tronco com casca lisa, pardacenta com manchas alvacentas. Frutos imaturos esverdeados.","EAC0063747","EAC0063747","auto","(Allemão) Eichler","Ribeiro, R.T.M.","10",NA,NA,"2019","06","18",NA,NA,NA,NA,NA
"23","2021-03-21 19:33:45-03","UFC","EAC","63746","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Terminalia","acuminata","Terminalia acuminata","Occhioni, P.; Occhioni, H.","s.n.","1995","03","Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico do Rio de Janeiro. Área de Araceae em frente ao sanitário.","-43.2075004577637","-22.9027996063232","57442",NA,"Árvore grande com ca. 12-15 metros de altura. Frutos samariode ainda verde.","EAC0063746","EAC0063746","auto","(Allemão) Eichler","Ribeiro, R.T.M.","01",NA,NA,"2019","06","18",NA,NA,NA,NA,NA
"24","2020-12-21 16:21:08-03","MBM","MBM","410267","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","acuminata","Terminalia acuminata","Baez, C.; Fernandez, E.; Lima, T.; Fernandez, E.; Lima, T.","574","2016","04","Southern America","Brazil","Rio de Janeiro","Niterói","Parque Estadual da Serra da Tiririca. bairro de Itacoatiara. Subida entre a entrada do Parque e a bifurcação da trilha entre o Bananal e o Costão.","-43.027222","-22.973611",NA,NA,"Árvore heliófila. Altura 17 m. Tronco amarelado/alvo descascado em placas. floema lilás. Casca com envira. Folhas discolores levemente pilosas. Pecíolo verde claro com glândulas no ápice. Sâmaras imaturas verdes. Três indivíduos adul","MBM410267","MBM410267",NA,"(Allemão) Eichler",NA,"11",NA,NA,NA,NA,NA,"-43.027222","-22.973611","39","39",NA
"25","2020-12-21 16:21:08-03","MBM","MBM","410270","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","acuminata","Terminalia acuminata","Baez, C.; Lima, T.; Fernandez, E.; Moraes, L.; Pougy, N.; Lima, T.; Fernandez, E.; Moraes, L.; Pougy, N.","562","2016","04","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","APA da Pedra Branca. Bairro Recreio dos Bandeirantes. Atrás do antigo Colégio St. Patricks.","-43.513056","-23.029167",NA,NA,"Árvore, 17 m, heliófila. Pecíolo e nervuras amarelados. Pecíolo com par de glândulas verdes no ápice. Folhas discolores. Sâmaras verdes imaturas. Indivíduo de tronco alvo/amarelado descamendo em placas. Ao menos 20 indivíduos entre a","MBM410270","MBM410270",NA,"(Allemão) Eichler",NA,"06",NA,NA,NA,NA,NA,"-43.513056","-23.029167","155","155",NA
"26","2020-12-21 16:21:08-03","MBM","MBM","425541","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","acuminata","Terminalia acuminata","Baez, C.; Lima, T.; Maurenza, D.; Silva, F.; Lima, T.; Maurenza, D.; Silva, F.","619","2016","07","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Parque Estadual Maciço da Pedra Branca, Bairro da Taquara, Trilha para Pedra Branca","-43.4575","-22.936667",NA,NA,"Terrícola, heliófila, árvore, 25m de altura. Tronco alvacento. Folhas discolores, nervuras amarelas. Sâmaras verdes imaturos e castanhas maduras. 4 indivíduos contabilizados na localidade. Ind. 1 = 25m de alt. e DAP = 90cm; Ind. 2 =","MBM425541",NA,NA,"(Allemão) Eichler","Baez, C.","19",NA,NA,"2016","07","20","-43.4575","-22.936667","350","350",NA
"27","2021-02-11 17:18:34-03","UFPR","UPCB","86152","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","acuminata","Terminalia acuminata","Fernandez, E.P. et al.","216","2015","07",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes, Estrada do Grumari. Acesso a trilha de acesso Grumari (Estrada Grumari) pela Estrada do Pontal; propriedade administrada pelo Sr. José, Sr. Antônio e Sra. Nilda.","-43.526667","-23.029167",NA,NA,"Árvore de grande porte com cerca de 18m de altura; tronco colunar característico, casca lisa e amarelada, levemente descamada; folhas verdes discolores levemente pilosas, com nervura da face abaxial amareladas a ocráceo, com glândulas proeminentes no ápi",NA,NA,NA,"(Allemão) Eichler","Marquete, N.","13",NA,NA,"2015","07","15","-43.526667","-23.029167","80","90",NA
"28","2018-09-06 13:04:00-03","MO","MOBOT","3183630","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","acuminata","Terminalia acuminata","Auguste F.M. Glaziou","Glaziou 11947","1861",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Allemão) Eichler","C.A.Stace (LTR)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"29","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","50238",NA,"Plantae",NA,NA,"Combretaceae","Terminalia","acuminata","Terminalia acuminata","E.P. Fernandez; P.V. Pietro, CB. Gomes, L.C. Moraes & L. Farias","216","2015","07",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes, estrada do Grumari. Acesso a trilha de acesso a Grumari (Estrada do Grumari) pela estrada do Pontal, propriedade administrada pelo Sr. José, Sr. Antônio e Sra. Nilda","-43.526667","-23.029167",NA,NA,"Árvore de grande porte com cerca de 18m alt., tronco colunar caracteristico , casca lisa e amarelada, levemente descamada, folhas verdes discolores, glândulas proeminentes no ápice dos pecíolos, domáceas nitidas, frutos alados em samar","MBML050238","MBML050238",NA,"(Allemão) Eichler","N. Marquete/15-07-2015","13",NA,NA,NA,NA,NA,"43W31'36","23S1'45","80","80",NA
"30","2020-07-24 17:21:05-03","MBML","MBML-HERBARIO","42583",NA,"Plantae",NA,NA,"Combretaceae","Terminalia","acuminata","Terminalia acuminata","P. Occhioni; Heloisa Occhioni",NA,"1995","04",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico do Rio de Janeiro","-43.2075004577637","-22.9027996063232","57442",NA,"Árvore grande com mais ou menos 15-20 m alt., tronco grosso, casca lisa amarelada. Fruto, samara ainda imaturo","MBML042583","MBML042583","auto","(Allemão) Eichl.","P. Occhioni/IV-1995","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-02-09 10:12:29-03","UENF","HUENF","438","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","acuminata","Terminalia acuminata","Nascimento, M.T.; Da Silva, G.C.","770","1995","05",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389",NA,NA,"MD; Árvore; Igual 538 ; Igual 741","HUENF00000440",NA,NA,"(Allemão) Eichler",NA,"06",NA,NA,NA,NA,NA,"41º5'40''W","21º23'29''S","39","39",NA
"32","2021-02-09 10:12:29-03","UENF","HUENF","8283","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","acuminata","Terminalia acuminata","s/c",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-42.035556","-22.428333",NA,NA,NA,"HUENF00008287",NA,NA,"(Allemão) Eichler",NA,NA,NA,NA,NA,NA,NA,"42º2'8''W","22º25'42''S","56","56",NA
"33","2021-02-09 10:12:29-03","UENF","HUENF","4449","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","acuminata","Terminalia acuminata","Nascimento, M.T.; Rafaela","1273","2003","09",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389",NA,NA,"50x50m","HUENF00004452",NA,NA,"(Allemão) Eichler",NA,"11",NA,NA,NA,NA,NA,"41º5'40''W","21º23'29''S","39","39",NA
"34","2021-02-09 10:12:29-03","UENF","HUENF","439","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","acuminata","Terminalia acuminata","Nascimento, M.T.; Da Silva, G.C.","741","1996","04",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389",NA,NA,"MD; Árvore","HUENF00000441",NA,NA,"(Allemão) Eichler",NA,"29",NA,NA,NA,NA,NA,"41º5'40''W","21º23'29''S","39","39",NA
"35","2020-09-12 05:00:02-03","US","US","1441556","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Terminalia","acuminata","Terminalia acuminata","A. Ducke","8326","1922","4","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"US01049320","US01049320_01 US01049320_02",NA,"(Allemão) Eichler",NA,"19","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"36","2020-09-12 05:00:02-03","US","US","593455","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Terminalia","acuminata","Terminalia acuminata","F. Sellow","s.n.",NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US01049322","US01049322_01 US01049322_02",NA,"(Allemão) Eichler",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"37","2020-09-12 05:00:02-03","US","US","3693387","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Terminalia","acuminata","Terminalia acuminata","E. Fernandez, P. Pietro, C. Gomes, L. Moraes & L. Farias","216",NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"US03047384","US03047384_01",NA,"(Allemão) Eichler",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"80","90","1"
"38","2020-09-12 05:00:02-03","US","US","1544462","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Terminalia","acuminata","Terminalia acuminata","H. N. Whitford","23","1918","6","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"US01049321","US01049321_01 US01049321_02",NA,"(Allemão) Eichler",NA,"18","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"39","2020-09-12 05:00:02-03","US","US","USw37674","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Terminalia","acuminata","Terminalia acuminata","Collector unknown","s.n.",NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"Wood Sample",NA,NA,NA,NA,"(Allemão) Eichler",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"40","2019-11-13 11:18:01-03","USP","SPF","227968","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","acuminata","Terminalia acuminata","Baez, C","619","2016","07",NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.4575","-22.936667",NA,NA,NA,"SPF00227968","SPF00227968",NA,"Eichler","Baez, C","19",NA,NA,"2016","07","20","-43.4575","-22.936667","350","350",NA
"41","2020-01-14 12:01:23-03","USP","SPF","230853","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","acuminata","Terminalia acuminata","Fernandez, EP","221","2016","04",NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.564444","-22.836389",NA,NA,NA,"SPF00230853",NA,NA,"Eichler","Anônimo","08",NA,NA,NA,NA,NA,"-43.564444","-22.836389","56","56",NA
"42","2020-01-14 12:01:23-03","USP","SPF","230854","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","acuminata","Terminalia acuminata","Baez, C","502","2016","03",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca","-43.285278","-22.956389",NA,NA,NA,"SPF00230854",NA,NA,"Eichler","Baez, C","02",NA,NA,"2016",NA,NA,"-43.285278","-22.956389","465","465",NA
"43","2019-11-13 11:18:01-03","USP","SPF","214286","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","acuminata","Terminalia acuminata","Occhioni, P","s.n.","1995","04",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico do Rio de Janeiro","-43.2075004577637","-22.9027996063232","57442",NA,NA,"SPF00214286",NA,"auto","Eichler","Occhioni, P",NA,NA,NA,"1995","04",NA,NA,NA,NA,NA,NA
"44","2019-10-07 09:33:48-03","UEFS","HUEFS","226283","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Combretaceae","Terminalia","acuminata","Terminalia acuminata","Fernandez, E.P.","223","2016","04",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Parque Natural Municipal da Cidade. Gávea. PNM da cidade, entrada da cachoeira às margens da estrada que cruza o parque.","-43.246667","-22.977222",NA,NA,NA,"HUEFS0226283","HUEFS0226283",NA,"(Allemão) Eichler",NA,"05","Rosanae",NA,NA,NA,NA,"43W14'48''","22S58'38''","155","155",NA
"45","2015-03-07 08:41:53-03","F","FMNH-SEEDPLANTS","V0188673F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Combretaceae","Terminalia","acuminata","Terminalia acuminata",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0188673F","V0188673F_01",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-07-23 12:03:28-03","CEPLAC","CEPEC","149166","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","acuminata","Terminalia acuminata","Baez, C.","562",NA,NA,NA,"Brasil","Rio de Janeiro","rio de janeiro",NA,"-43.2075004577637","-22.9027996063232","57442",NA,"<ll>dwc_commonname:</ll>",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-07-23 12:03:28-03","CEPLAC","CEPEC","149384","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","acuminata","Terminalia acuminata","Fernandez, E.P.","223",NA,NA,NA,"Brasil","Rio de Janeiro","rio de janeiro",NA,"-43.2075004577637","-22.9027996063232","57442",NA,"<ll>dwc_commonname:</ll>",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
