"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","maximumElevationInMeters","typeStatus","fieldNumber","infraspecificEpithet","previousCatalogNumber"
"50","2019-11-06 09:57:55-03","UFOP","OUPR","23468","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.","Badini, J.","Badini, J.","s.n.","1976","09","06",NA,"Brasil","Minas Gerais","Ouro Preto","Fazenda do Manso","-43.5080986022949","-20.2875003814697",NA,"Brejo. Erva. Flores brancas azuladas",NA,NA,NA,NA,NA,NA,NA,"44599","auto","1976","09","06",NA,NA,NA,NA,NA
"51","2019-11-06 09:57:55-03","UFOP","OUPR","83","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.","Magalhães-Gomes, F.","s.col.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto","1893","01",NA,NA,NA,NA,NA,NA
"52","2020-11-23 12:17:43-03","UFOP","OUPR","35252","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.","Pedrosa, L.G.","Pedrosa, L.G.","2670","2020","02","17",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,"Erva, 10cm. Flores alvas/violáceas. Borda de mata.",NA,NA,NA,NA,NA,NA,NA,"44599","auto","2020","02","17",NA,NA,NA,NA,NA
"53","2019-11-27 09:30:40-03","FURB","FURB","6081","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.","Sobral, M","Vieira, F.C.S.","696","2004","12","25",NA,"Brasil","Santa Catarina","Joinville","Castelo dos Bugres.","-48.8456001281738","-26.3043994903564",NA,NA,"FURB03739","FURB03739","900",NA,NA,NA,NA,"37150","auto","2005","03","30","900",NA,NA,NA,NA
"54","2021-03-16 17:53:29-03","UCS","HUCS","36269","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Violaceae","Viola","subdimidiata","Viola subdimidiata","A. St.-Hil.","Barbosa, E.","Silva, J.M.","7489","2010","03","09",NA,"Brasil","Minas Gerais","Caparaó","Parque Nacional do Caparaó - trilha de Tronqueira ao Pico da Bandeira","-41.9043998718262","-20.523099899292",NA,"Herbário MBM &nf;Herbácea - flor lilás; campo úmido de altitude",NA,NA,NA,NA,NA,NA,NA,"15056","auto","2010",NA,NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:47:28-03","MBM","MBM","67868","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A. St.-Hil.","Souza, J.P.","Hatschbach, G.; Ahumada, L.Z.; Ahumada, L.Z.","31421","1973","02","10","Southern America","Brazil","Minas Gerais","Caparaó","Parque Nacional do Caparaó","-41.9043998718262","-20.523099899292",NA,NA,"MBM067868","MBM067868",NA,NA,NA,NA,NA,"15056","auto",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:47:28-03","MBM","MBM","359725","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A. St.-Hil.","Barboza, E.","Silva, J.M.; Cordeiro, J.; Cordeiro, J.","7489","2010","03","09","Southern America","Brazil","Minas Gerais","Caparaó","Parque Nacional do Caparaó","-41.9043998718262","-20.523099899292",NA,"Herbácea, Flor lilás. Campo úmido de altitude","MBM359725","MBM359725",NA,NA,NA,NA,NA,"15056","auto","2010",NA,NA,NA,NA,NA,NA,NA
"57","2019-11-01 15:28:42-03","PUC-RIO","FCAB","2793a","PreservedSpecimen","Plantae",NA,"Angiospermae","Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.","P. Capell S.J.","P. Capell S.J.","s.n.","1952","03",NA,NA,"Brasil","Rio de Janeiro","Nova Friburgo","Duas Pedras","-42.5311012268066","-22.2819004058838",NA,"Etiqueta com duas procedências, coletores e data de coleta diferentes.","02793a",NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-11-01 15:28:42-03","PUC-RIO","FCAB","2793b","PreservedSpecimen","Plantae",NA,"Angiospermae","Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.","P. Capell S.J.","P.E. Leite S.J.","s.n.","1945","03",NA,NA,"Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,"Etiqueta com duas procedências, coletores e data de coleta diferentes.","02793b",NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-11-01 15:28:42-03","PUC-RIO","FCAB","2792","PreservedSpecimen","Plantae",NA,"Angiospermae","Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.","P. Capell S.J.","P.E. Leite S.J.","s.n.","1945","03",NA,NA,"Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,"002792",NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2017-06-26 10:56:30-03","MNHN","RECOLNAT_MNHN_P","P00426180","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","Saint-Hilaire",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Province de Minas Geraes. Pr. Urbem près Villa Rica",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00426180' target='other'> <mi>dwc_moreinfo</mi></a>","P00426180","P00426180_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","C1 221",NA,NA
"61","2015-10-04 11:44:08-03","MNHN","RECOLNAT_MNHN_P","P00426181","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","Saint-Hilaire",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Province de Minas Geraes. Pr. Urbem près Villa Rica",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00426181' target='other'> <mi>dwc_moreinfo</mi></a>","P00426181","P00426181_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","C1 221",NA,NA
"62","2015-10-04 11:44:21-03","MNHN","RECOLNAT_MNHN_P","P00426182","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","Saint-Hilaire",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Province de Minas Geraes. Pr. Urbem près Villa Rica",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00426182' target='other'> <mi>dwc_moreinfo</mi></a>","P00426182","P00426182_01 P00426182_02 P00426182_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"holotype","C1 221",NA,NA
"63","2017-06-26 10:56:01-03","MNHN","RECOLNAT_MNHN_P","P00436161","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","Saint-Hilaire","Ballard","Glaziou, A.",NA,"1870","4","2",NA,"Brésil",NA,NA,"Serres des Orgues, au Frade",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00436161' target='other'> <mi>dwc_moreinfo</mi></a>","P00436161","P00436161_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3866",NA,NA
"64","2018-01-24 11:27:18-02","MNHN","RECOLNAT_MNHN_P","P00436162","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","Saint-Hilaire","Ballard","Glaziou, A.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00436162' target='other'> <mi>dwc_moreinfo</mi></a>","P00436162","P00436162_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1158",NA,NA
"65","2017-06-26 10:56:01-03","MNHN","RECOLNAT_MNHN_P","P00436175","PreservedSpecimen",NA,NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata mixis","Saint-Hilaire",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00436175' target='other'> <mi>dwc_moreinfo</mi></a>","P00436175","P00436175_01 P00436175_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mixis",NA
"66","2020-12-11 11:42:50-03","UFMG","BHCB","135952","PreservedSpecimen","Plantae","Dicotyledon",NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.",NA,"Heringer, G; Machado, TM; Reis, SB","290","2010","03","04","Southern America","Brasil","Minas Gerais","Espera Feliz","Parque Nacional do Caparaó., Parque Nacional do Caparaó, entrada do ES, Pedra menina caminho para Macieira, beira de estrada.","-41.821583","-20.493583",NA,"Terrestre, flor com pétalas brancas, ramos avermelhados, fruto imaturos verdes; Floresta Ombrófila Densa",NA,NA,"1636",NA,NA,"-41.821583","-20.493583",NA,NA,NA,NA,NA,"1636",NA,NA,NA,NA
"67","2020-12-11 11:42:50-03","UFMG","BHCB","136907","PreservedSpecimen","Plantae","Dicotyledon",NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.",NA,"Martins da Costa, IR; Borsali, EF; Miranda, MD; Toledo, MM; Kamino, LHY","215","2010","03","03","Southern America","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha da Tronqueira para o Terreirão.","-41.828889","-20.413889",NA,"Herbácea rasteira, ca 70cm. Flores bilabiadas, roxas com o interior branco.",NA,NA,"2116",NA,NA,"-41.828889","-20.413889",NA,NA,NA,NA,NA,"2116",NA,NA,NA,NA
"68","2020-12-11 11:42:50-03","UFMG","BHCB","140925","PreservedSpecimen","Plantae","Dicotyledon",NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.",NA,"Neves, DRM; Martins, LC; Martins, A; Hughes, FM","661","2010","03","02","Southern America","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha do Vale Verde","-41.845278","-20.419722",NA,NA,NA,NA,"1175",NA,NA,"-41.845278","-20.419722",NA,NA,"2010",NA,NA,"1175",NA,NA,NA,NA
"69","2020-12-11 11:42:50-03","UFMG","BHCB","1865","PreservedSpecimen","Plantae","Dicotyledon",NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.",NA,NA,"s.n.","1958","01",NA,"Southern America","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,"Erva 0,4m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-11 11:42:50-03","UFMG","BHCB","65672","PreservedSpecimen","Plantae","Dicotyledon",NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.",NA,"Barreto, HLM","10752",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Conceição",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2009-07-17 17:34:00-03","MO","MOBOT","3117408","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A. St.-Hil.",NA,"Per Dusén","Dusén 15849","1914",NA,NA,"South America","Brazil","Paraná",NA,"Curibyla in silvula.",NA,NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2016-08-26 09:17:54-03","UFSM","HDCF","2559","S","Plantae",NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A. St. -Hil.","Marchiori, J. N. C.","Longhi, S. J.","738","1986","11","07","América","Brasil","Rio Grande do Sul","Passo Fundo","FLONA","-52.184444","-28.316667",NA,"Flores brancas",NA,NA,NA,NA,NA,"-52.184444","-28.316667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-02-04 10:30:31-03","UFRPE","HST","20663","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.","F.C.S.Vieira","Condorcet Aranha","10205","1999","10","19",NA,"Brasil","Santa Catarina","Joinville","entrada do Castelo dos Bugres","-48.8456001281738","-26.3043994903564",NA,"Herbário Joinville - Museu Botânico Municipal 207","HST020663",NA,NA,NA,NA,NA,NA,"37150","auto","2018","10","19",NA,NA,NA,NA,NA
"74","2019-11-13 11:33:00-03","USP","SPF","66456","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.","Pirani, JR","Leoni, LS","719","1989","03","12",NA,"Brasil","Minas Gerais","Carangola","Serra da Araponga","-42.483333","-20.716667",NA,NA,"SPF00066456",NA,"1290",NA,NA,"-42.483333","-20.716667",NA,NA,"1990",NA,NA,"1290",NA,NA,NA,NA
"75","2021-03-25 13:53:47-03","UNIVILLE","JOI","13391","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.","F.C.S. Vieira","Condorcet Atanha","10205","1999","10","19",NA,"Brasil","Santa Catarina","Joinville","Entrada do Castelo dos Bugres","-49.054444","-26.218889",NA,NA,"JOI013391",NA,NA,NA,NA,"49º3'16''W","26º13'8''S",NA,NA,"2018","10","19",NA,NA,NA,NA,NA
"76","2021-03-25 13:53:47-03","UNIVILLE","JOI","3550","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.","M.E.G. Sobral","F.C.S. Vieira","696","2004","12","25",NA,"Brasil","Santa Catarina","Joinville","Castelo dos Bugres.","-48.8456001281738","-26.3043994903564",NA,"; HABITAT: mata ciliar; HABITO: erva; TIPO VEGETACIONAL: floresta altomontana","JOI003550",NA,"900",NA,NA,NA,NA,"37150","auto","2005","03","30","900",NA,NA,NA,NA
"77","2021-03-25 13:53:47-03","UNIVILLE","JOI","13284","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.","F.C.S. Vieira","Célia Rosane Nossol","9","1999","05","04",NA,"Brasil","Santa Catarina","Joinville","Entrada do Castelo dos Bugres - Margem do Rio Piraí.","-48.8456001281738","-26.3043994903564",NA,"Herbário Joinville - Museu Botânico Municipal - 22; HABITO: herbácea, terrestre","JOI013284",NA,NA,NA,NA,NA,NA,"37150","auto","2018","10","19",NA,NA,NA,NA,NA
"78","2019-01-25 15:47:28-02","IAC","IAC","27098","S","Plantae",NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.","J.A.C. Loefgren","J.A.C. Loefgren","460","1896","12","26",NA,"Brasil","Minas Gerais","Delfim Moreira","São Francisco dos Campos","-45.30004","-22.59992",NA,"Planta doada por José de Campos Novaes",NA,NA,NA,NA,NA,"-45.30004","-22.59992",NA,NA,"1896","12","26",NA,NA,NA,NA,NA
"79","2020-07-23 12:24:30-03","CEPLAC","CEPEC","124570","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata",NA,"L. Freitas","H. C. de Lima","5503",NA,NA,NA,NA,"Brasil","Rio de Janeiro","nova friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA
"80","2015-02-19 11:12:34-02","NHMLondon","NHM-LONDON-BOT","BM000513354","S","Plantae",NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.","Ballard, Harvey E. - BHO, Environmental and Plant Biology Department, Ohio University - Ohio Univers",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998","01","01",NA,NA,NA,NA,"NHMUK:ecatalogue:1765821"
"81","2015-02-19 11:12:34-02","NHMLondon","NHM-LONDON-BOT","BM000513356","S","Plantae",NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.","Ballard, Harvey E. - BHO, Environmental and Plant Biology Department, Ohio University - Ohio Univers",NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"-44.096503","-19.690239",NA,NA,NA,NA,NA,NA,NA,"-44.096503","-19.690239",NA,NA,"1998","01","01",NA,NA,NA,NA,"NHMUK:ecatalogue:1765791"
"82","2016-08-23 10:23:05-03","NHMLondon","NHM-LONDON-BOT","BM000513353","S","Plantae",NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.","Harvey E. Ballard; b.1958; H.E.Ballard","George Gardner; b.1812; d.1849; Gardner","312","1837","01",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Habitat: shady sandy places",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:1188965"
"83","2020-11-12 17:01:23-03","UEL","FUEL","41390","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.","Sobral, MEG","Vieira, FCS","69","2004","12","25",NA,"Brasil","Santa Catarina","Joinville","Castelo dos Bugres","-48.8456001281738","-26.3043994903564",NA,NA,"OK",NA,"900",NA,NA,NA,NA,"37150","auto","2005","03","30","900",NA,NA,NA,NA
"84","2020-08-20 14:57:32-03","UFSC","FLOR","46512","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.",NA,"Trevisan, R.; Venturi, S.","1222","2012","11","29",NA,"Brasil","Santa Catarina","Rancho Queimado","Serra da Boa Vista, no limite entre os municípios de Rancho Queimado e Alfredo Wagner, Próximo à BR283.","-49.154167","-27.674167",NA,"Planta faz parte do Projeto RefloraPossui amostra em sílica para estudos moleculares","FLOR0046512",NA,"1129",NA,NA,"49º9'15''W","27º40'27''S",NA,NA,NA,NA,NA,"1129",NA,NA,NA,NA
"85","2021-03-04 15:46:58-03","IF","SPSF","21747","PreservedSpecimen","Plantae","Magnoliophyta","Violales","Violaceae","Viola","subdimidiata","Viola subdimidiata",NA,NA,"G. Hatschbach","65648","1996","11","17","América do Sul","Brasil","MT","Vila Bela da Santissima Trindade","mata ciliar","-59.9505996704102","-15.0080995559692",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"149105","auto",NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-04 15:46:58-03","IF","SPSF","01270","PreservedSpecimen","Plantae","Magnoliophyta","Violales","Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.","J.P.Souza","A.V.Emelen","s/n",NA,NA,NA,"América do Sul","Brasil","SP","São Paulo","São Paulo, capital","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"53584","auto","1997","01","16",NA,NA,NA,NA,NA
"87","2017-09-11 17:14:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.",NA,"Bridges, TC","153",NA,NA,NA,"Southern America","Bolivia",NA,NA,NA,NA,NA,NA,"Dryas, Oreas; HABITAT: Dryas, Oreas",NA,"P13P1N0071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2017-09-11 17:14:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P13P1N0071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2017-09-11 17:14:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P13P1N0071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2017-09-11 17:14:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.",NA,"Weddell, HA","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P13P1N0071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2017-09-11 17:14:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.",NA,"Gardner, G","312",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P13P1N0071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2017-09-11 17:14:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.",NA,"Langsdorff, GH (Baron)","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P13P1N0071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2017-09-11 17:14:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.",NA,"Langsdorff, GH (Baron)","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"E,. gr. Serra dos Orgãos, ad Sumidouro , Serra do Registro, ad Ouro Preto",NA,NA,NA,NA,NA,"P13P1N0071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2017-09-11 17:14:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"E,. gr. Serra dos Orgãos, ad Sumidouro , Serra do Registro, ad Ouro Preto",NA,NA,NA,NA,NA,"P13P1N0071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2017-09-11 17:14:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.",NA,"Weddell, HA","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"E,. gr. Serra dos Orgãos, ad Sumidouro , Serra do Registro, ad Ouro Preto",NA,NA,NA,NA,NA,"P13P1N0071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2017-09-11 17:14:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.",NA,"Gardner, G","312",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"E,. gr. Serra dos Orgãos, ad Sumidouro , Serra do Registro, ad Ouro Preto",NA,NA,NA,NA,NA,"P13P1N0071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2017-09-11 17:14:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"E,. gr. Serra dos Orgãos, ad Sumidouro , Serra do Registro, ad Ouro Preto",NA,NA,NA,NA,NA,"P13P1N0071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2017-09-11 17:14:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.",NA,"Saint-Hilaire, AFCP","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"E,. gr. Serra dos Orgãos, ad Sumidouro , Serra do Registro, ad Ouro Preto",NA,NA,NA,NA,NA,"P13P1N0071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2017-09-11 17:14:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St.-Hil.",NA,"Saint-Hilaire, AFCP","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P13P1N0071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-02-08 12:46:19-03","UFRGS","ICN","009427","S","Plantae","Dicotyledon",NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St-Hil.","Lindeman, JC","Cordeiro, J; et al.","s.n.","1971","12","04","América do Sul","Brasil","RS","Bom Jesus","cabeceira do Rio das Antas","-50.4166984558105","-28.6678009033203",NA,"Espécie ameaçada de extinção (Em perigo).; pétalas lilás pálidas, a inflorescência com mancha amarela.; Pinhal degradado.",NA,NA,NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-02-08 12:46:19-03","UFRGS","ICN","007285","S","Plantae","Dicotyledon",NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St-Hil.","Lindeman, JC","Ferreira, A; Irgang, BE","s.n.","1969","12","18","América do Sul","Brasil","RS","Bom Jesus","perto de Ausentes-Bom Jesus","-50.4166984558105","-28.6678009033203",NA,"Espécie ameaçada de extinção (Em perigo).; Cascata; úmido.",NA,NA,NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-02-08 12:46:19-03","UFRGS","ICN","020848","S","Plantae","Dicotyledon",NA,"Violaceae","Viola","subdimidiata","Viola subdimidiata","A.St-Hil.","Lindeman, JC","Lindeman, JC; et al.","s.n.","1972","11","13","América do Sul","Brasil","RS","Osório","Serra do Pinto, 1 2 Km acima da fronteira Osório-São Francisco de Paula","-50.2696990966797","-29.8866996765137",NA,"Espécie ameaçada de extinção (Em perigo).; flor branca.; Um grupo numa rocha molhada;",NA,NA,NA,NA,NA,NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA,NA,NA
